Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,high_pride_bb,high_pride_yl
0.542066955,0.457933045,"Listen, the world in which we live is changing. You know, when our dads and granddads were coming up, a man usually worked at one company all his life, and there was a pension plan and health care. And women stayed at home. This world of ours is different. Men change—or people change careers and jobs often. And women not only work inside the house; they're now working outside the house. And yet the systems of our Government, the fundamental systems haven't changed with the times. Tax Code, health care, pensions plans, worker training were created for the world of yesterday, not tomorrow. In the new term, we'll transform these systems so all citizens are equipped, prepared, and thus truly free to be able to make your own choices and to pursue the great American Dream.",2004-09-16-rochester-minnesota-1_14,0.084133909,FALSE,,uncertainty,0,1
0.506185305,0.493814695,"Looking beyond the present, we see the world population growing at an amazing speed.  Some experts expect it to double in forty years, going from 3 to 6 billion. And what of our own population, which now is 180 million?  It is expected to grow by 30 to 50 million in the next ten years, and by 50 to 90 million in the next twenty years.  There can be no doubt that our farmers' domestic and foreign markets will rapidly expand over the years ahead.",1768_10,0.012370611,FALSE,,uncertainty,0,0
0.552884846,0.447115154,"I salute, too, as one of the outstanding young, brave, independent-minded and effective new generation of Democratic leaders, your next Governor, Foster Furcolo. I could not proceed with my intended remarks here tonight without taking note of great events in the world which are on all our minds. The brave men and women of Poland and Hungary, who are riding all on the barricades of freedom these days, deserve the humble and reverent respect of free peoples everywhere. What is happening in those countries now is a testament to the unshakable faith that sustained their peoples during the dark years--the profound faith in God's goodness and that the day of deliverance would come. It is that faith that has always kept liberty alive. The Russians have the guns, the troops, and the tanks--but the Poles and Hungarians have faith, and the courage that faith provides. And we pay particular tribute to the church leaders in those countries who have done so much to help their fellowmen carry on during the black years. But now they, too, are triumphing. We are overjoyed tonight at the news that Cardinal Wyszynski was freed from arrest only a few hours ago. I hope this means that in Hungary Cardinal Mindszenty will soon be freed, too, and that religion is on the threshold of a new birth of freedom in Eastern Europe.",1381_4,0.105769692,FALSE,,uncertainty,0,0
0.426850608,0.573149392,"It's a good job. It's one that is gratifying for anyone interested in politics or government. It's the greatest elective office in the free world, certainly, perhaps the entire world. It's an office that is not easy, sometimes a lonely job. In the confines of the Oval Office, in the privacy of the White House, major decisions have to be made concerning questions of unbelievable complexity and difficulty. The problems that come to my desk or the questions that come to my desk in the Oval Office can't be solved in your own life or in your family or in a city hall or a county courthouse or a state legislature or the governor's office. And if they are that difficult, eventually they wind up on the desk of the president, and then the president consults very closely and works very closely with the Congress. And we've had extraordinary good relationships with the Congress the last three-and-a-half years.",2581_3,0.146298783,FALSE,,uncertainty,0,0
0.000153203,0.999846797,"Because we acted in our own self-interest, because we upheld the doctrine that said, """"If you harbor a terrorist, you're equally as guilty as the terrorist,"""" today, Afghanistan is free. Millions of people voted in a Presidential election. The first voter in the Afghan Presidential election was a 19-year-old woman. Freedom is on the march. People want to be free. That's what you've got to know. People desire to be free.",2004-10-20-mason-city-iowa_44,0.999693594,FALSE,FALSE,random,0,0
0.533367136,0.466632864,"As far as I am concerned, I came to the Congress twenty-one years ago with Thruston Morton, and as we look back at the world then, it was a very different world from what it is now. Half the people living in the world now weren't born twenty-one years ago, half the nations in the United Nations today weren't in existence twenty-one years ago. The United States has changed. The Soviet world has changed. And consequently our policies need to change to meet those new conditions.",2168_27,0.066734272,FALSE,,uncertainty,0,0
0.477573235,0.522426765,"Today, firms in this valley make not only computers but flight simulators, aircraft parts, and a host of other sophisticated products. The shoe business has adjusted to the economic conditions and is working again. Your schools are better than ever. Your neighborhoods are strong. You still have a vigorous sense of ethnic pride. You can't talk to Mayor Corino for long without feeling how proud she is to be an Italian American. And here, you carry a sense of civic loyalty that shows up in organizations like the Tri-Cities Opera and the Robertson Center. I know how proud you all must be to live here. You've shown me that. And I just have to believe that the lesson of this valley is a lesson for our entire nation: With opportunity, there's no limit to what Americans can achieve.",2784_11,0.04485353,FALSE,,uncertainty,1,1
0.564109991,0.435890009,"We have made the air and the water cleaner. We have made our food safer. We have cleaned up more toxic waste sites in three years than the previous administrations did in twelve. But ten million American children still live within four miles of a toxic waste dump, and that is wrong. We have a plan, paid for in our balanced budget plan, to clean up the 500 worst sites in this country so that we can say by the twenty-first century the children of America--rich, poor or middle class--are going to grow up next to parks, not poison. Will you help us do that?",3254_28,0.128219981,FALSE,,uncertainty,0,0
0.45071409,0.54928591,"Today, because we acted, Afghanistan is fighting terror; Pakistan is capturing terrorist leaders; Saudi Arabia is making raids and arrests; Libya is dismantling its nuclear weapons programs; the army of a free Iraq is fighting for freedom; and more than three-quarters of Al Qaida's leaders and associates have been brought to justice. We have led. Many have joined, and America and the world are safer.",2004-09-23-bangor-maine-1_40,0.098571821,FALSE,,uncertainty,1,1
0.467307206,0.532692794,"You know, I came right here to this park almost four years ago, right at the end of the election. And I said that I wanted to give this country back and its future back to ordinary Americans. I said that I wanted us to go into the 21st Century with opportunity alive for everybody, with every citizen being responsible and this country coming together, not being driven apart by our differences. We should respect our differences, build on them and understand it's our meal ticket to the future. Just like the Mayor said, if we can learn to live and work together, there is no stopping America and our best days are still ahead.",3232_5,0.065385588,FALSE,,uncertainty,0,0
0.461670421,0.538329579,"When I put forward my economic plan in 1993, the other side said it would cause a recession and increase unemployment and increase the deficit. Well, now we know. We've got 10.5 million jobs and the deficit has gone down four years in a row for the first time since before the Civil War. John Kerry was right. He's on the right side of history.",3236_8,0.076659158,FALSE,,uncertainty,1,1
0.000143927,0.999856073,"Now, does this mean that we cannot do better that we have been doing?  Not at all.  Does this mean that we should not try to do better that we have been doing?  Not at all.",1751_29,0.999712146,FALSE,FALSE,random,0,0
0.488392656,0.511607344,"I have come to you, ladies and gentlemen, this morning with one belief; it is time to open up the windows of this great governmental structure of ours and let some fresh air in.  Let's find out what is in the dark corners, what is going on.  We have got to have a good old fashioned spring cleaning to put people in who remember, with our founding fathers, that public service means public service--service to the people who form the public.  It is not service to one's self or to one's own pocketbook.  We have been living too long under people whose philosophy is that the pocketbook is the most sensitive nerve in the body.  We have got to remember that moral principles, the spiritual basis of our country, are still the things that have made it great and we have got to live in that doctrine and by that philosophy.  We must have a clean-out from top to bottom.",1129_13,0.023214688,FALSE,,uncertainty,0,0
0.528013482,0.471986518,"I want to say just a couple of things, then I'd like to spend as much time as I can shaking hands, because I want to thank you personally. I've just come from one of the newest and finest and most productive coal mines in this nation and in the world. I discovered, when I began to study about what I would see, that both the new mines that I've just visited were designed primarily to provide coal for the Georgia Power Company. So, I feel a close relationship already to the folks of this area. And I've already made a speech out at the coal mine to the workers, who've come up from the bottom, from the shaft, to talk to me and to meet with me.",2587_2,0.056026964,FALSE,,uncertainty,0,0
