,Unnamed: 0,X,Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
58615,58616,58882,2004-09-04-broadview-heights-ohio,Q. He was flying off with the Abraham Lincoln. The President. Yes.,rep,2004,True,False,102,2004-09-04-broadview-heights-ohio_102,12
58616,58617,58883,2004-09-04-broadview-heights-ohio,"Q. And on behalf of my son, I was wondering if you would permit me the honor of giving our Commander in Chief a real Navy salute and not a flip-flop. The President. God bless you. Thank you. That's great. Thank you, sir. I appreciate that.",rep,2004,True,False,103,2004-09-04-broadview-heights-ohio_103,46
58618,58619,58885,2004-09-04-broadview-heights-ohio,"Jobs/President's Legacy Q. Mr. President, I have a comment and a question. My comment is that since last summer, my company, Ohio Cat, which is headquartered here in Broadview Heights, has added 100 jobs. The President. Thank you.",rep,2004,True,False,105,2004-09-04-broadview-heights-ohio_105,38
58619,58620,58886,2004-09-04-broadview-heights-ohio,"Q. And those jobs are union jobs, nonunion jobs, hourly, salary, and they're throughout Ohio. So I'm proud of that, and I think you can be too.",rep,2004,False,False,106,2004-09-04-broadview-heights-ohio_106,27
58620,58621,58887,2004-09-04-broadview-heights-ohio,"The President. I am proud of that, thanks. Q. As you look backwards and forwards over your two administrations, what do you see as your most important legacy to the American people?",rep,2004,True,True,107,2004-09-04-broadview-heights-ohio_107,32
58626,58627,58893,2004-09-04-broadview-heights-ohio,"Voting for the President Q. When I vote for President, I'm voting for the man that I'm willing to leave my children and my grandchildren to. And I just want to say that I'm proud that I'm going to be voting for you.",rep,2004,True,False,113,2004-09-04-broadview-heights-ohio_113,43
58628,58629,58895,2004-09-04-broadview-heights-ohio,"Tax Reform Q. I was hoping you could comment on some of the tax reform you're referring to, as it applies to revising the IRS and maybe even going as far as looking at a flat tax. The President. No, I appreciate that. One of the antiquated parts of our society is the Tax Code. It's complicated. It's full of loopholes, and I believe it needs to be simplified. I know that Senator Voinovich— needs to be simplified. When I said it in my convention speech, I thought he was going to fly right up on the stage and give me a hug. I was hoping he wouldn't. But we've talked about this before.",rep,2004,True,True,115,2004-09-04-broadview-heights-ohio_115,114
58631,58632,58898,2004-09-04-broadview-heights-ohio,Broccoli Q. Do you like broccoli? The President. Do I like broccoli? It's okay. I'm not nearly as turned off by it as my dad is. I don't like the stalk itself—not that good.,rep,2004,True,False,118,2004-09-04-broadview-heights-ohio_118,34
58632,58633,58899,2004-09-04-broadview-heights-ohio,Yes. 2004 Election/Afghanistan Q. What can we do in the next 60 days to ensure that you win Ohio and get reelected?,rep,2004,True,False,119,2004-09-04-broadview-heights-ohio_119,22
58637,58638,58904,2004-09-04-broadview-heights-ohio,"Q. Mr. President, thank you for your leadership, first of all. Can you highlight the stark difference between the policies of Kerry's camp versus yours with respect to the individual psyche? It's clear that the economic policies of, """"We'll take care of you because you can't take care of yourself""""——",rep,2004,False,False,124,2004-09-04-broadview-heights-ohio_124,50
58638,58639,58905,2004-09-04-broadview-heights-ohio,"The President. Right. Q. ——are much different from yours, which is, """"We'll create an environment to support you as an individual,"""" not to mention the right-to-life issue, which doesn't value the individual in the womb.",rep,2004,True,False,125,2004-09-04-broadview-heights-ohio_125,35
58642,58643,58909,2004-09-04-broadview-heights-ohio,Arctic National Wildlife Refuge/Energy Policy Q. Ohio loves you. I had to say that. The President. Thank you. I accept that.,rep,2004,True,False,129,2004-09-04-broadview-heights-ohio_129,21
58643,58644,58910,2004-09-04-broadview-heights-ohio,"Q. I support drilling in ANWR, and I just wanted to know what your position is on that. The President. Yes, I appreciate that very much. The question is whether or not we should explore for much-needed reserves in what's called ANWR, which is a part of Alaska. I believe we should, and I know we can do so in environmentally friendly ways. Let me explain it to you now so you understand—that the drilling area would be the size of an airport in Cleveland, Ohio. In other words, it would be on what would be like your airport, and the rest of the entire area here would have no exploration at all. In other words, the pad, the place at which they would place the equipment to drill for much-needed crude oil and natural gas, would be the size of the airport region here inside your entire county. It's a very small part of the world.",rep,2004,True,False,130,2004-09-04-broadview-heights-ohio_130,157
58651,58652,58918,2004-09-04-broadview-heights-ohio,"Military Absentee Ballots/Service to America Q. Yes, Mr. President. My grandson is serving as a U.S. Marine in the Middle East. And if I heard correctly, the last election, some of their votes weren't counted.",rep,2004,True,False,138,2004-09-04-broadview-heights-ohio_138,35
58652,58653,58919,2004-09-04-broadview-heights-ohio,The President. Yes. Q. The military—are they going to be counted this year?,rep,2004,True,False,139,2004-09-04-broadview-heights-ohio_139,13
58654,58655,58921,2004-09-04-broadview-heights-ohio,"I want you to—where is he? Q.—don't know—— The President. Okay, good. Well, you're not supposed to know then, if you don't know.—I don't know either. But find him and tell him the Commander in Chief is incredibly proud of his service. He's serving in historic times.",rep,2004,True,False,141,2004-09-04-broadview-heights-ohio_141,47
58655,58656,58922,2004-09-04-broadview-heights-ohio,"Okay, one more thing, yes. Q. We haven't heard from him in around 7 to 8 weeks, so we're really concerned.",rep,2004,True,False,142,2004-09-04-broadview-heights-ohio_142,21
58736,58737,59009,2004-09-13-remarks-holland-michigan,"Let me tell you something else we've got to do about this Tax Code: We've got to change it. It's a complicated mess. It's full of special-interest loopholes. In a new term, I'm going to bring the Republicans and Democrats together to simplify the Tax Code, to make the Tax Code more fair. We want more people working than spending time—than the time they have to spend on filling out all these forms. Do you realize Americans spend about 6 billion hours a year on Federal taxes? That's one complicated code that needs to be fixed and will be fixed.",rep,2004,False,True,29,2004-09-13-remarks-holland-michigan_29,100
58871,58872,59150,2004-10-09-st-louis-missouri,"I know we need to introduce technologies into the medical system to wring out the inefficiencies in the system to reduce the cost of health care. And I agree with Matt Blunt: In order to make sure health care is available and affordable, we need medical liability reform—now. I don't think you can be pro-doctor, pro-patient, and pro-trial-lawyer at the same time.",rep,2004,False,False,33,2004-10-09-st-louis-missouri_33,62
58920,58921,59199,2004-10-26-richland-center-wisconsin,"Audience member. Lubbock. The President. Lubbock, Texas, 150 miles south of Midland. Anyway, thank you, welcome.",rep,2004,True,False,2,2004-10-26-richland-center-wisconsin_2,16
59284,59285,59570,2004-10-04-discussion-clive-iowa,"Freedom of Religion Q. Mr. President, first, we just want to tell you that we pray for you every night, as our President. The President. Thank you, sir.",rep,2004,True,False,122,2004-10-04-discussion-clive-iowa_122,28
59285,59286,59571,2004-10-04-discussion-clive-iowa,"Q. We thank God that we live in a representative republic, that we're able to home-school our children, and—a fact that we're sharing with Leon Mosley the other night at the Christian Coalition dinner what we're teaching our children about a representative republic, and he said maybe my little 7-year-old should come down here and share it with you. Can you tell the President what Noah Webster said about our republic?",rep,2004,False,False,123,2004-10-04-discussion-clive-iowa_123,71
59289,59290,59575,2004-10-04-discussion-clive-iowa,"Q. Why is Medicare—[inaudible]. The President. She asked about Medicare going up 17 percent. I'll give you the answer right now. First of all, because there was a formula fixed by the United States Congress in 1996. This wasn't the administration saying, """"Raise it."""" This went up because of a formula that my opponent voted for, for example. Secondly, because the cost for doctors went up. In other words, when they reimbursed doctors more for Medicare, your premium went up. Thirdly, it went up because there are additional benefits that you're going to realize as a result of the law we passed, preventative medicine. And it's the first time ever that Medicare—you as a Medicare patient can get a screening and preventative care. Never has that been done before, and now we've got it in the new law. In '06, you're going to get a drug benefit. But those are the reasons why. Thanks for asking.",rep,2004,True,False,127,2004-10-04-discussion-clive-iowa_127,156
59290,59291,59576,2004-10-04-discussion-clive-iowa,"Yes, sir. Timing of Troop Withdrawal From Iraq Q.—my son was able to serve in Iraq, and by the grace of God has come home safe.",rep,2004,True,False,128,2004-10-04-discussion-clive-iowa_128,26
59292,59293,59578,2004-10-04-discussion-clive-iowa,Q. He's in the Army. The President. Army. Good.,rep,2004,True,False,130,2004-10-04-discussion-clive-iowa_130,9
59293,59294,59579,2004-10-04-discussion-clive-iowa,"Q. My question is, is when can other parents rest easy, knowing their sons and daughters are on their way home? The President. You bet. Thanks for asking. As soon as the mission is complete. As quickly as possible, but we've got to get the mission done. I'll tell you, it's— whether it be for the sake of your son who sacrificed or for a son who did not come home, we must complete the mission in their honor. In the honor of your son's sacrifice and service, and in the honor and the sacrifice of those who didn't make it, it's essential we finish the job. It's in our interest that Iraq become a free country.",rep,2004,True,False,131,2004-10-04-discussion-clive-iowa_131,117
59296,59297,59582,2004-10-04-discussion-clive-iowa,Q. I was excited about your proposal about funding for community colleges. The President. Yes.,rep,2004,True,False,134,2004-10-04-discussion-clive-iowa_134,15
59297,59298,59583,2004-10-04-discussion-clive-iowa,"Q. I, myself, have gone back to school. The President. Good. Thank you.",rep,2004,True,False,135,2004-10-04-discussion-clive-iowa_135,13
59298,59299,59584,2004-10-04-discussion-clive-iowa,"Q. My daughter is 12 years old. She's been behind in reading all along, but since I went back to school, myself, last fall, she has increased and is reading above grade level at this point.",rep,2004,False,False,136,2004-10-04-discussion-clive-iowa_136,36
59299,59300,59585,2004-10-04-discussion-clive-iowa,The President. Fantastic. Q. My point is that that also—educated parents educate their children better. And that affects No Child Left Behind. Would this funding affect all of community colleges or merely the industrial aspect of community college?,rep,2004,True,False,137,2004-10-04-discussion-clive-iowa_137,38
59301,59302,59587,2004-10-04-discussion-clive-iowa,"Q. The President. Well, full scholarships help.",rep,2004,True,False,139,2004-10-04-discussion-clive-iowa_139,7
59305,59306,59591,2004-10-04-discussion-clive-iowa,"Yes, sir. Possible Reserve Callups/Future of Iraq/ Draft Q.—I am appreciative of your leadership. We have a son that was in Iraq, in the Marine Corps——",rep,2004,True,False,143,2004-10-04-discussion-clive-iowa_143,26
59306,59307,59592,2004-10-04-discussion-clive-iowa,The President. You do? Q. ——he went in——,rep,2004,True,False,144,2004-10-04-discussion-clive-iowa_144,8
59307,59308,59593,2004-10-04-discussion-clive-iowa,The President. You don't look old enough. Q. Thank you.,rep,2004,True,False,145,2004-10-04-discussion-clive-iowa_145,10
59308,59309,59594,2004-10-04-discussion-clive-iowa,"The President. Certainly, the mom doesn't look old enough. Q. He went in with the invasion, did 7 months there, came back, and he went back again. He was in the Sunni Triangle, and he's back now, safely, at home.",rep,2004,True,False,146,2004-10-04-discussion-clive-iowa_146,40
59309,59310,59595,2004-10-04-discussion-clive-iowa,"The President. Good. Q. I served under your father, in Desert Storm, in the Air Force.",rep,2004,True,False,147,2004-10-04-discussion-clive-iowa_147,16
59310,59311,59596,2004-10-04-discussion-clive-iowa,"The President. Thank you, sir. Q. Right now I'm currently in the Air Force Reserve. And my question to you is, I know the Reserves have more commitment and more responsibilities, and I'm wondering how will that look in the next 4 years for the Reserves?",rep,2004,True,False,148,2004-10-04-discussion-clive-iowa_148,46
59318,59319,59604,2004-10-04-discussion-clive-iowa,"Yes, ma'am. International Criminal Court/Partial-Birth Abortion Q. I want to thank you, Mr. President, for not joining the International Criminal Court. And thank you for——",rep,2004,True,False,156,2004-10-04-discussion-clive-iowa_156,25
59319,59320,59605,2004-10-04-discussion-clive-iowa,"The President. Put the mike on that. Q. Thank you for not joining the International Criminal Court, and thank you for signing into law the partial-birth abortion ban act, which was—[applause].",rep,2004,True,False,157,2004-10-04-discussion-clive-iowa_157,31
59325,59326,59611,2004-10-04-discussion-clive-iowa,"Q. Thank you, President Bush, for your integrity. You're a man of honesty, and I trust you with my life and my family's.",rep,2004,False,False,163,2004-10-04-discussion-clive-iowa_163,23
59326,59327,59612,2004-10-04-discussion-clive-iowa,The President. Thank you. Q.,rep,2004,True,False,164,2004-10-04-discussion-clive-iowa_164,5
59330,59331,59616,2004-10-04-discussion-clive-iowa,"Presidential Debates/North Korea Q. I would like to know when you go in to the next debate, if you would just stand up and tell that opponent of yours exactly what you're saying today. We're behind you. We pray for you.",rep,2004,True,False,168,2004-10-04-discussion-clive-iowa_168,41
59340,59341,59626,2004-11-02-reporters-columbus-ohio,I want to thank all our supporters here in Ohio for their hard work. Legal Issues Q. Are you getting updates on legal wrangling out there on the plain?,rep,2004,True,False,2,2004-11-02-reporters-columbus-ohio_2,29
59342,59343,59628,2004-11-02-reporters-columbus-ohio,"Turnout for the 2004 Election Q. Sir, does a big turnout help both sides, and should it? The President. Listen, I am for a turnout as big as possible. I believe everybody should vote. We have a duty in this country to vote. I hope every citizen in Ohio and elsewhere does their duty. And I think it's—and I think we'll have a good turnout, and I will be grateful if there's a big turnout. I think it's good for our system.",rep,2004,True,False,4,2004-11-02-reporters-columbus-ohio_4,82
59343,59344,59629,2004-11-02-reporters-columbus-ohio,"Election Outcome Q. Is it going to be a divided country, no matter what happens, if it's a close election? The President. Oh, you know, I was asked that question by another one of the pundits earlier, trying to guess about the outcome of the election. You need to talk to the experts. I can just tell you what I've seen. I've seen enthusiasm, a willingness for people to put in extra hours of work. And we'll find out how it goes tonight. This election is in the best of hands: It's in the hands of the voters of Ohio and voters all around the country.",rep,2004,True,False,5,2004-11-02-reporters-columbus-ohio_5,106
59344,59345,59630,2004-11-02-reporters-columbus-ohio,"Q. Sir, you may think you're no pundit, but you've clearly paid pretty close attention. Give us a sense of how involved you are in tracking the numbers and voter turnout and——",rep,2004,False,False,6,2004-11-02-reporters-columbus-ohio_6,32
59497,59498,59789,2004-10-27-findlay-ohio-0,"In fact, our commander in Afghanistan, General Tommy Franks, recently wrote this about Tora Bora: """"The Senator's understanding of events does not square with reality."""" He went on to say—the General says, """"American Special Forces were actively involved in the search for the terrorists at Tora Bora"""" and that """"intelligence reports at the time placed bin Laden in any of several countries."""" That's what Tommy Franks, who knew what he's talking about, said.",rep,2004,False,False,24,2004-10-27-findlay-ohio-0_24,73
59498,59499,59790,2004-10-27-findlay-ohio-0,"Before Senator Kerry got into political difficulty and revised his views, he saw our actions in Tora Bora differently. In the fall of 2001, on national television, he said this about Tora Bora: """"I think we've been doing this pretty effectively, and we should continue to do it that way."""" At the time, the Senator said about Tora Bora: """"I think we have been smart. I think the administration leadership has done it well, and we are on the right track,"""" end quote. All I can say about that is, I am George W. Bush, and I approve of that message.",rep,2004,False,False,25,2004-10-27-findlay-ohio-0_25,101
59512,59513,59804,2004-10-27-findlay-ohio-0,"Audience member. We do! The President. You do. The good news is we're going to carry Ohio, and we're not going to let him tax you.",rep,2004,True,False,39,2004-10-27-findlay-ohio-0_39,26
59571,59572,59865,2004-10-27-pontiac-michigan-0,Audience member. We do! The President. The good news is we're not going to let him tax you. We're going to carry Michigan and win a great victory.,rep,2004,True,False,40,2004-10-27-pontiac-michigan-0_40,28
59645,59646,59941,2004-11-02-reporters-crawford-texas,"Yes, Stretch. 2004 Election Q. Mr. President, I wonder why—why do you believe this election is this close?",rep,2004,True,False,1,2004-11-02-reporters-crawford-texas_1,18
59647,59648,59943,2004-11-02-reporters-crawford-texas,"Yes, Scott. Q. Mr. President, any butterflies? The President. I don't. I know I've given it my all. I feel calm. I feel—I am confident that the people—in the judgment of the people. I'm one of these candidates, I feed off the enthusiasm of the people. Yesterday was an amazing day in my political life, did seven stops. The enthusiasm was contagious. I'm so grateful for the thousands of people who have been working on my behalf and who are praying for me and Laura. It was a great day yesterday, and the whole campaign was a fantastic experience. I'm very comfortable that I got my message out. The people know where I stand. The people know I know how to lead. The people know I have a vision for the future of this country. And we're going to go one stop in Ohio to tell the volunteers thanks for their work, and we'll go back and wait—await the outcome.",rep,2004,True,False,3,2004-11-02-reporters-crawford-texas_3,160
59648,59649,59944,2004-11-02-reporters-crawford-texas,"Q. Mr. President, what about all the passion in this country—I mean, you have generated so much passion both for you and against you. How do you account for that? The President. Well, I take that as a compliment. It means I'm willing to take a stand. A lot of politicians take positions, but they don't take a stand. I take a stand, and I tell people what I believe and what I think. These are very troubling times, and I believe a President must lead by being resolute and firm and strong and clear. And the people know that. That's why I'm comfortable about this election. I've given it my all, and more importantly, I have clarified the differences between what I believe and what my opponent believes.",rep,2004,True,False,4,2004-11-02-reporters-crawford-texas_4,129
59650,59651,59946,2004-11-02-reporters-crawford-texas,"Q. Sir, what does it really come down for voters when they walk in the booth today? For American voters, what is the issue, what does it come down to?",rep,2004,False,False,6,2004-11-02-reporters-crawford-texas_6,30
59652,59653,59948,2004-11-02-reporters-crawford-texas,"Q. And you trust the results will come out tonight? The President. Absolutely. I trust the judgment of the American people. I love our democracy, and I have got great faith in the wisdom of the people of this country.",rep,2004,True,True,8,2004-11-02-reporters-crawford-texas_8,40
59653,59654,59949,2004-11-02-reporters-crawford-texas,Big Stretch. Closure on the 2004 Election Q. Does it feel to you like we'll know the results tonight? Or will it be a nail-biter like it was 4 years ago?,rep,2004,True,False,9,2004-11-02-reporters-crawford-texas_9,31
59656,59657,59952,2004-11-02-reporters-crawford-texas,"Senator John F. Kerry Q. Any words for Senator Kerry this morning? The President. I wish him all the best. You know, he and I are in the exact same position. We've given it our all, and I'm— I'm sure he is happy, like I am, that the campaign has come to a conclusion. All I can tell you is I know that I've put my full amount of energy in this campaign, and I've enjoyed it. And I am enthused, and I have been uplifted by the spirit of the— of our supporters and by the prayers of our supporters.",rep,2004,True,False,12,2004-11-02-reporters-crawford-texas_12,101
59669,59670,59965,2004-11-01-dallas-texas-1,I understand this about the Presidency: The American President must lead with clarity and purpose. The role of the President is not to follow the path of the latest polls. The President must not change positions for the sake of political convenience. The President must lead based on principle and conviction and conscience.,rep,2004,False,False,12,2004-11-01-dallas-texas-1_12,53
59684,59685,59981,2004-11-01-dallas-texas-1,"Audience member. You! The President. The American people will trust the candidate who can see a better day, who can clearly see that you can't lead this Nation unless you know where you want to lead it. And I know exactly where I want to take this Nation for the next 4 years.",rep,2004,True,True,28,2004-11-01-dallas-texas-1_28,53
59689,59690,59986,2004-09-17-victory-2004-reception,"Audience member. The President. Si. Vamos a ganar, con su apoyo. Thank you all for coming.",rep,2004,True,False,2,2004-09-17-victory-2004-reception_2,16
60049,60050,60361,2004-10-28-saginaw-michigan-0,"Audience member. We do! The President. Yes, you do. The good news is, we're not going to let him tax you; we're going to carry Michigan and win a victory.",rep,2004,True,False,42,2004-10-28-saginaw-michigan-0_42,30
60124,60125,60444,2004-10-25-council-bluffs-iowa,"In fact, our commander in Afghanistan, General Tommy Franks recently wrote this about Tora Bora: """"The Senator's understanding of events does not square with reality."""" The General said that American Special Forces were actively involved in the search for terrorists in Tora Bora and that intelligence reports at the time placed bin Laden in any of several countries. Before Senator Kerry got into political difficulty and revised his views, he saw our actions in Tora Bora differently. In the fall of 2001, on national TV, Senator Kerry said this, """"I think we have been doing this pretty effectively, and we should continue to do it that way."""" At the time, the Senator said about Tora Bora, """"I think we've been smart. I think the administration leadership has done it well, and we are on the right track."""" Well, all I can tell you is that I am George W. Bush, and I approve of that message.",rep,2004,True,False,59,2004-10-25-council-bluffs-iowa_59,156
60213,60214,60538,2004-10-26-cuba-city-wisconsin,"My opponent in this campaign has taken a different approach. It's fair to say that consistency has not been his strong point. Now he's saying he knew where bin Laden was in the fall of 2001 and that our military passed up a chance to get him at Tora Bora. Let me talk about that for a minute. That's unjustified criticism of our military commanders in the field. This is the worst kind of Monday morning quarterbacking. In fact, our commander in Afghanistan, General Tommy Franks, recently wrote this about Tora Bora: """"The Senator's understanding of events does not square with reality."""" The general says that American Special Forces were actively involved in the search for the terrorists in Tora Bora, and the intelligence reports at the time placed bin Laden in any of several countries.",rep,2004,True,False,15,2004-10-26-cuba-city-wisconsin_15,136
60214,60215,60539,2004-10-26-cuba-city-wisconsin,"Before Senator Kerry got into political difficulty and revised his views, he saw our actions in Tora Bora differently. In the fall of 2001, on national TV, he said this about Tora Bora: """"I think we have been doing this pretty effectively, and we should continue to do it that way."""" At the time, the Senator said this about Tora Bora: """"I think we've been smart. I think the administration leadership has done it well, and we are on the right track."""" All I can say to that is, I am George W. Bush, and I approve of that message.",rep,2004,False,False,16,2004-10-26-cuba-city-wisconsin_16,100
60629,60630,60964,2004-09-24-education-janesville-wisconsin,"Audience member. We're praying for you, George! The President. Thank you, sir. And it's really important—it's important we never forget the lesson. In Iraq, I saw a threat. Saddam Hussein was a threat. He was a threat because he was a sworn enemy of the United States of America. He was a threat because there was terrorist organizations in his country. Abu Nidal, Abu Abbas, Zarqawi—they were in his country. He was a threat because he had used weapons of mass destruction; is a threat because he had created instability in a volatile part of the world; is a threat because he was firing at our pilots who were enforcing sanctions. He was a threat.",rep,2004,True,False,82,2004-09-24-education-janesville-wisconsin_82,115
60826,60827,61169,2004-11-01-remarks-milwaukee-wisconsin,"And I have a message for the people of Wisconsin: To keep your economy growing, we will keep your taxes low. We will make sure the small-business sector remains vibrant, and we will make sure Wisconsin farmers continue to make a good living. My opponent has got an economic plan as well.",rep,2004,True,False,14,2004-11-01-remarks-milwaukee-wisconsin_14,52
60827,60828,61170,2004-11-01-remarks-milwaukee-wisconsin,Audience member. Tax everything! The President. Let me remind you of his record. He voted 98 times to increase taxes. That's in 20 years in the Senate.,rep,2004,True,False,15,2004-11-01-remarks-milwaukee-wisconsin_15,27
60900,60901,61246,2004-10-23-remarks-jacksonville-florida,"Audience member. We do! The President. You do. The good news is, we're not going to let him tax you; we are going to carry Florida and win on November the 2d.",rep,2004,True,False,38,2004-10-23-remarks-jacksonville-florida_38,32
60995,60996,61344,2004-10-15-rapids-iowa-2,"And tell your friends and neighbors, if they want a safer America, a stronger America, and a better America, to put me and Dick Cheney back in office. The President. I'm pleased—— Audience member. People have come to know her like I know her. She's warm. She's compassionate. She's a strong woman. She is a great First Lady.",rep,2004,True,False,2,2004-10-15-rapids-iowa-2_2,58
61201,61202,61557,2004-10-11-coors-denver-colorado,"Audience member. We noticed. The President. You might remember, in the spring of 2003 as I ordered troops into harm's way, he said, """"It was the right decision."""" Then when the political heat gets on, he says, """"It was the wrong war."""" He can run from his positions, but he cannot hide.",rep,2004,True,False,12,2004-10-11-coors-denver-colorado_12,52
61221,61222,61577,2004-10-11-coors-denver-colorado,"Audience member. We're with you, Mr. President! The President. Thank you. We will continue to work to protect this homeland. You know, we've got to be right 100 percent of the time. The enemy has got to be right once, and that's a challenge we face. So Pete will be working on smart ways to make sure the intelligence system works better and make sure the information flows between our different law enforcement agencies is not disrupted. That's why I believe we need to renew the PATRIOT Act. We'll make sure the ports and borders are protected as well as they can be. But the best way to defeat the terrorists is to stay on the offense. We got to beat them overseas so we don't have to face them here at home.",rep,2004,True,False,32,2004-10-11-coors-denver-colorado_32,133
61362,61363,61724,2004-09-22-king-prussia-pennsylvania,"I'm proud to be working with your U.S. Senators: Senator Specter—put him back in for 6 more years, by the way. He's a good man. Senator Santorum, he's a good fellow too.",rep,2004,False,False,5,2004-09-22-king-prussia-pennsylvania_5,32
61364,61365,61726,2004-09-22-king-prussia-pennsylvania,"Let me say something about community colleges. Audience member. The President. Thank you. Community colleges are vital for the future of this country. You're going to hear me talk a little bit about the changing times in which we live and that institutions must change with the changing times. Our worker training programs must change with the changing times, and community colleges are a fantastic place, a wonderful opportunity for workers to gain the skills necessary to fill the jobs of the 21st century. And I appreciate you being here.",rep,2004,True,False,7,2004-09-22-king-prussia-pennsylvania_7,90
61382,61383,61744,2004-09-22-king-prussia-pennsylvania,"Audience member. """"W"""" stands for """"Women."""" The President. And so it—and yet, when you think about it, the fundamental systems of Government were designed for yesterday. The labor laws were designed for yesterday. The health care plans were designed for yesterday. The pension plans were designed for yesterday. The Tax Code was designed for yesterday. I'm running again because I want to change these fundamental systems to help people realize their dreams. See, the role of Government is to provide opportunity for people to realize their dreams, not to dictate to people, not to tell people, not to run the lives of the American citizens. And that's the fundamental difference of this campaign.",rep,2004,True,False,25,2004-09-22-king-prussia-pennsylvania_25,113
61383,61384,61745,2004-09-22-king-prussia-pennsylvania,"A couple of points I want to make and explain to you what I'm talking about. Take Social Security: If you're a senior citizen on Social Security, you have nothing to worry about, about the Trust Fund providing the money the Government said it's going to pay you. That's just the way it is. Now, I understand how politics works, and I understand there's attempts in the political campaigns to scare seniors by saying if so-and-so gets elected, they're going to take away your check. But the reality is the Social Security Trust is solvent for those who are on Social Security today. You're going to get your check, in other words. Baby boomers, like me—I think we're in pretty good shape when it comes to the Social Security Trust.",rep,2004,False,False,26,2004-09-22-king-prussia-pennsylvania_26,130
61527,61528,61894,2004-10-20-eau-claire-wisconsin,"Audience member. The President. We're going to talk to some farmers up here, but dairy farm income is up. We're selling more and more of Wisconsin crops overseas. See, to make sure this economy continues to grow, we've got to continue to open up markets for U.S. products. It's easy to say we're going to shut down markets, but shutting down markets will hurt you. See, when you've got more products to choose from as a consumer, you're likely to get that which you want at a better price and higher quality. That's how the market works. So shutting down our markets, which would hurt you— my policy is let's open up everybody else's markets. We can compete with anybody, anytime, anywhere, so long as the playing field is level.",rep,2004,True,False,10,2004-10-20-eau-claire-wisconsin_10,130
61744,61745,62118,2004-10-12-paradise-valley-arizona,"Let's see here—21 days from today, the people will be going to the polls. Audience member. You've got my vote!",rep,2004,True,False,11,2004-10-12-paradise-valley-arizona_11,20
61946,61947,62324,2004-09-21-and-exchange-with,"Scott. Criticism of Iraq Policy Q. Thank you, Mr. President. You've answered some of Senator Kerry's criticisms in the last couple days about your Iraq policy. A couple of Republicans have raised some questions as well in the last couple days. Senator Hagel said that, """"Sharp analysis of our policies is required. We didn't do that in Vietnam, to the point where we finally lost."""" Senator McCain, you're not being """"as straight as we would want him to be,"""" about the situation in Iraq. What do you say to them?",rep,2004,True,False,9,2004-09-21-and-exchange-with_9,90
61950,61951,62328,2004-09-21-and-exchange-with,"Q. Mr. President, how do you evaluate Mr. Allawi's visit to America? And in what way—how can we—what the result will be reflected on the situation of Iraq, as a result of this visit? President Bush. Well, first, I'm glad to be able to look him in the eye and tell him how much I appreciate his courage. I believe that Iraq needed a strong Government to lead the people toward a free world. And this group of gentlemen here are doing just that.",rep,2004,True,False,13,2004-09-21-and-exchange-with_13,84
61952,61953,62330,2004-09-21-and-exchange-with,"Who is the Reuters man here? National Intelligence Estimate/Situation in Iraq Q. Right here, Mr. President, thank you. Why do you think the CIA's assessment of conditions in Iraq are so much at odds with the optimism that you and Prime Minister Allawi are expressing at the moment?",rep,2004,True,False,15,2004-09-21-and-exchange-with_15,48
62154,62155,62542,2004-09-23-bangor-maine-1,"This progress involved careful diplomacy, clear moral purpose, and some tough decisions. Audience member. That's what you have! Thank you!",rep,2004,True,False,41,2004-09-23-bangor-maine-1_41,20
62525,62526,62924,2004-10-19-petersburg-florida-0,"Last Sunday was the one-year anniversary of Senator Kerry's vote against funding for our troops. My opponent's many and conflicting positions on this issue are a case study into why his contradictions call into question his credibility and ability to lead our Nation. In September 2003, as the $87 billion funding package was being debated, Senator Kerry said this on national TV: """"It would be irresponsible to abandon our troops by voting against it."""" That is, against the $87 billion. And then, of course, just one month later, he did exactly the opposite. You know, it's important for our fellow citizens to wonder what changed his mind in one short month. Well, his opponent in the Democrat primary, Howard Dean, was gaining ground as an antiwar candidate, just about the time he changed his mind. See, apparently, my opponent decided supporting the troops, even while in harm's way, was not as important as shoring up his political position.",rep,2004,True,False,67,2004-10-19-petersburg-florida-0_67,158
62707,62708,63112,2004-09-16-st-cloud-minnesota,"Now, during the course of this campaign, the fellow I'm running against has probably had about eight positions on Iraq: for the war but wouldn't provide the funding; then he was the antiwar candidate; then he said, """"Knowing everything we know today, I'd have done—did the same thing;"""" then he said, """"Well, we're spending too much money""""—that's after he said we weren't spending enough money. Let me be clear: Mixed signals are the wrong signals to send to our troops in the field, the Iraqi people, to our allies, and most of all, to our enemies. It is critical——",rep,2004,True,False,54,2004-09-16-st-cloud-minnesota_54,99
62793,62794,63204,2004-09-20-new-york-city,"Audience member. The President. Si. America has got to be the best place in the world to do business. If we want jobs to be created here, this has got to be the best place in the world.",rep,2004,True,False,19,2004-09-20-new-york-city_19,38
62816,62817,63228,2004-09-20-new-york-city,"Audience member. The President. Gracias. We're going to train the troops. We're going to put them on the path to stability and democracy, and as quickly as we can, our troops will come home with the honor they earned.",rep,2004,True,False,43,2004-09-20-new-york-city_43,39
