,text,label,annotated_at,Speech_id_x,party_x,term_x,comp_x,par_id_y
424,"The flood control program in the Trinity River Valley is a pilot project for the nation. It gives large scale application to the principle that ""flood control must begin at the top of the hill where the first trickle of water starts."" It is the most important and hopeful attempt thus far made to reduce the crest of floods by holding back more water on the uplands where it falls and by retarding runoff of the remainder. From Virginia to California, from Iowa to Texas, I have seen evidence of America's need for flood control and soil conservation. This is one of the battles that must go forward if we are to build in the United States the fair and fruitful land of our dreams.",not populist,11/12/20 16:54,991,dem,1952,False,24.0
425,"Listen, you know these politicians, they don't know me. They don't understand me. And I am, I'm in a group of 50 people, these are real geniuses. These are 50 people that have been running our country forever and they said we can't support Donald Trump. The reason they can't, you know why, because I'm not going to hire these people, I don't want these people.",not populist,11/12/20 16:55,2016-08-09-north-carolina-wilmington,rep,2016,False,131.0
426,"And so our mission is clear. We will help the people in these countries, in Afghanistan and Iraq, train their armies, train their police, so they can do the hard work of defending freedom. We will help the countries get on the path of stability and democracy as quickly as possible, and then our troops will return home with the honor they have earned.",not populist,11/12/20 16:55,2004-10-19-port-richey-florida,rep,2004,False,47.0
427,"I want to say in the beginning, thanks to the people from Stevenson High School who invited me. Months ago, I got a letter from Eric Karl and Bob McBroom and Robbie Dargan . They said--in very nice ways, they said, ""Governor, if you've got any sense, you'll come to Stevenson High School during the presidential campaign."" And here I am. I want to thank the band for being here and all these people here in the drill team--because I know they're cold, and it's hard to play in the cold, and they've done a good job. I want to thank your senators, Don Riegle and Carl Levin--Governor Jim Blanchard and Congressman Hertel.",not populist,11/12/20 16:55,3047,dem,1992,False,2.0
428,"When the Democrats were in power, the conservation and development of our natural resources was treated as a matter of current boards, if they survived at all. The projects that have been built are monuments to the hard and persistent work of your representatives in Congress, of men like John McClellan and Bill Fulbright and the members of your House delegation. But they have succeeded only when the climate was right--that is, when your senators and congressmen had the sympathetic support of a Democratic administration instead of determined Republican opposition.",not populist,11/12/20 16:55,1343,dem,1956,False,10.0
429,"Malaria alone kills more than a million people a year, mostly in Africa. Nearly three thousand children are lost every day just to this one affliction -- a disease well within our ability to eradicate. To its lasting credit, the federal government in recent years has led the way in this fight. But, of course, America is more than its government. Some of the greatest advances have been the work of the Gates Foundation and other private, charitable groups. And you have my pledge that, should I be elected, I will build on these and other initiatives to ensure that malaria kills no more.",not populist,11/12/20 16:55,2008-09-25-york-city-0,rep,2008,False,18.0
430,"But also, we need to make certain that our younger generation has a quality education. The federal government does contribute to local and state educational programs. But I was dumbfounded just the other day to find that there are 110 different federal educational programs. If you can, imagine how many bureaucrats in Washington are managing 110 educational programs.",not populist,11/12/20 16:55,2518,rep,1976,False,19.0
431,"You know, our world is filled with opportunity. You wouldn't get it from the press; you darn sure won't get it out of Clinton and Gore. But we are great and we are strong, and we have a marvelous opportunity now with a better education system, a better child care system. I'm fighting for health care reform. I'm fighting to back up these police officers here who are trying to help us bring peace and tranquility to our neighborhoods, frustrated at every turn by the liberal Democrats. We are going to get a new crowd in Congress, and we are going to move this country forward. ",not populist,11/12/20 16:56,3116,rep,1992,False,23.0
432,But I'm especially pleased to have the opportunity to recognize the contributions of many valiant Americans of Polish and Czech ancestry who fought for freedom. I think this legislation that I'm signing today provides that any person who served during World War I or World War II as a member of any armed force of the government of Czechoslovakia or Poland and participated while so serving in armed conflict with an enemy of the United States shall by virtue of such service be entitled to certain medical benefits. This legislation requires that each person who is so entitled shall have been a citizen of the United States for at least ten years.,not populist,11/12/20 16:56,2475,rep,1976,True,1.0
433,"So, you've got to think of that.  If you want higher taxes, if you want higher prices, you have a pretty good choice and a pretty good way to get them.  No, I say, we can have progress and that we will have it, but that the way to get it is not through programs which, in effect, will say, ""Turn over all these problems to the Federal Government.  Let us have your money and we'll spend it for you."" The way to progress is for the Federal Government to do what it ought to do and what it needs to do, but not to spend a dollar that can be spent better by the people themselves at home right here in Marietta, Ohio.",not populist,11/12/20 16:56,1818,rep,1960,False,8.0
434,"But as he had for over a decade, he wasn't interested in what the free world said. He ignored resolution after resolution after resolution. As a matter of fact, when they sent inspectors into his country, he systematically deceived them.",not populist,11/12/20 16:56,2004-09-04-remarks-erie-pennsylvania,rep,2004,False,36.0
435,"Traveling our country, I know how profoundly Americans want progress on arms control.  Millions want the Reagan-Gromyko talks to produce concrete results. Americans hope that meeting will produce agreement on a U.S.-Soviet summit.  They want U.S.-Soviet arms control negotiations to resume.  They want progress on human rights.",not populist,11/12/20 16:56,2722,dem,1984,True,10.0
436,"Then we are accused of wanting to abolish the farm program and the price support.  Well, some things are so false you don't know the right words to use, at least in polite society, for condemning them.  I went to Kasson and on behalf of Republican leaders, and with the concurrence of the great men of the party, at least all that could be reached in time, I stated exactly what we meant to do, and the present 90 percent parity price in the farm program was sustained and supported completely.  Moreover, we pledge that these programs in the future, as it comes time for them to be revised and brought up to date as all programs must be, it will be farmers that will be brought in to Washington whose counsel and advice will not only be sought but, it will be heed.",not populist,11/12/20 16:56,1197,rep,1952,False,12.0
437,"Now Mr. Bush has had one new idea, I've got to grant you that.  He has had one new idea.  You haven't heard?  He wants to give the wealthiest 1 percent of the people in this country a tax break worth.",not populist,11/12/20 16:56,2935,dem,1988,False,11.0
438,"Small business is already helping us pioneer new worlds, leading the way, for example, in the biotechnology revolution. That's one reason that I strongly support a 100 percent increase in federal research-and-development funds to help small businesses generate the technologies of tomorrow.  And fifth, we've got to free small businesses from the tangle of red tape and regulation. Vice President Quayle has filled me in on a meeting that he had not long ago with Richard Allen, who runs a furniture manufacturing company over in High Point. Federal reporting rules have gotten so bad that he's had to hire new staff just to read regulations. Now frankly, that's one kind of job creation we could do without. Filling out federal forms should not be a full-time job. That's why, in January of this year, I ordered a freeze on federal regulations. You work long and hard for your success, and you should spend your time doing business, not doing paperwork. ",not populist,11/12/20 16:57,3103,rep,1992,True,21.0
439,"I want to lift up our people, not put them down.  And I will do it, if you give me a chance. Third, I will make peace in Vietnam.  I am hopeful that that cruel war will end, and end soon--that the Paris talks will succeed.  It would be imprudent to say more about them tonight.  But I will say this: the man who is our president now is retiring.  On January 20th, I will be my own president.  I will make peace in Vietnam--and I will make it my own way.",not populist,11/12/20 16:57,2124,dem,1968,True,6.0
440,"There is the federal-state-local health program--the program which brought Flint the new McLaren General Hospital, and which has built many hospitals where they were desperately needed in my state of Illinois and all across the country. And that need for hospital and clinical facilities is by no means satisfied, as every doctor will agree. I am talking, too, about a sound program which I hope we can develop to reduce the financial hazards of serious illness and remove the fear of husbands and fathers that a sudden accident or sickness will force his family on to public charity. And I don't mean what has been called ""socialized medicine"" either.",not populist,11/12/20 16:57,906,dem,1952,True,9.0
441,"Thank you very much.  Mrs. Nixon and I want to tell you how very much we appreciate your wonderful welcome.  I was just talking to Governor Moore, and he was telling me that you only learned at twelve o'clock that we were going to be able to stop here before going over to Ashland, and what a marvelous crowd you have--I understand from West Virginia, Ohio, and Kentucky.  Right.  Three states.",not populist,11/12/20 16:57,2342,rep,1972,False,0.0
442,"We must also take a searching look at our methods of vocational education. Too often such training is geared to jobs which are obsolescent or in short supply. Too often the student loses interest, for he sees, correctly, that there is little or no connection between what he is learning and the realities of the job market. He might well doubt, for example, that there is much point in learning to operate the lathe or the drill press of five years ago, when, increasingly, this function is performed by automated, computerized equipment.",not populist,11/12/20 16:57,2190,rep,1968,False,15.0
443,"And now I am going to ask all the people in this great audience to listen for a moment to one singular point. Over the past three years the worker in the family will say that he has had an increase, maybe $11 a week, maybe $14 a week more. Then you go talk to his wife and she will say, ""Oh, no, we haven't had an increase.""",not populist,11/12/20 16:57,2195,rep,1968,False,15.0
444,"We will not duck these tough issues facing our country because if we don't tackle America's problems, they will tackle us. We will not spend the next four years blaming other people. We will take responsibility and get the job done.",not populist,11/12/20 16:57,2012-10-12-event-lancaster-ohio,rep,2012,False,19.0
445,"Even more is it true that our hopes for peace in the world are still far from realization, the ultimate peace far from being won. I said earlier this week at the American Legion Convention in Los Angeles that: ""There is not peace--the peace we seek--while our sons and brothers are still being drafted for two years of military service, their schooling interrupted, their normal lives postponed.",not populist,11/12/20 16:57,1326,dem,1956,True,13.0
446,"You see, if we — if we go forward with the same direction of the last four years, he's going to keep on amassing a trillion-dollar deficit or so every year. We'll end up with $20 trillion in debt. America's future will look a lot like those troubled nations in Europe.",not populist,11/12/20 16:57,2012-10-23-event-henderson-nevada,rep,2012,False,20.0
447,"So, Ohio, what I'm offering, and I need your help. I need you to help me recruit 100,000 new math and science teachers and improve early childhood education and give 2 million workers the chance to learn the skills they need at community colleges and help us work with colleges and universities to keep tuition down so that our young people have a chance at a future without taking on tens of thousands of dollars' worth of debt. We can meet that goal, but I need your help.",not populist,11/12/20 16:58,2012-09-17-columbus-ohio-0,dem,2012,False,41.0
448,"I am going to call upon you and thousands, yea, millions more like you to make it clear to those who are willing to defy everything, who are willing to stand in total disregard of law and order, I am going to ask you now to stand up and to take your stand in terms of an orderly society and a just society. There is no justice that comes out of displays of bitterness and hatred, of shouting and of profanity, of violence and fisticuffs.  That is no way for social progress.  That is no way to build a democracy.",not populist,11/12/20 16:58,2039,dem,1968,True,27.0
449,"Today there are fifty-thousand nuclear warheads on this planet.  One false move and human history is over.  What kind of people are we?  Well, we're a strong country, and we defend our freedom.  But we're also a smart country that knows that those god-awful weapons must never go off.",not populist,11/12/20 16:58,2708,dem,1984,False,4.0
450,"Now, you know, I wouldn't say, my friends, that this proves conclusively that the Old Guard Republicans are really Communists, but I suppose if I were an Old Guard Republican I would, because that is exactly the way they argue. The great transformation which has overtaken our country in these twenty years has come about, in great part, because we have had a new spirit and a new purpose in our government--you could almost feel the change from confusion to confidence, from fear to faith, when the election of 1932 produced a great new leader, Franklin Roosevelt. And that was only the beginning of the process by which America began to lift itself out of the depths, both economically and spiritually, and onto a new plane of social responsibility and of decency. Government assumed responsibilities to avert economic catastrophe and to assure reasonable levels of security for the people. By doing this, great new energies within the people were unlocked. Of course, this new activity on the part of government aroused resentment. The Old Guard began raising their tired old refrain of socialism, and regimentation; you have heard these cries against every new idea in American history since the post office and the public schools.",not populist,11/12/20 16:58,1037,dem,1952,True,2.0
451,"And may I remark, with your permission, that if I were privileged tonight to speak also in your sister state of Connecticut, as I am privileged to speak here, I would speak of Senator Bush in exactly the same words. Now first of all, I feel great, largely because of the way you have greeted me. But tonight I am reminded, my friends, of the time when last we met here in the Garden four years ago.",not populist,11/12/20 16:58,1427,rep,1956,True,3.0
453,"When my opponent first ran for Congress, he argued that American troops should be deployed only at the directive of the United Nations. Audience members. Boo-o-o!",not populist,11/12/20 16:58,2004-10-06-barre-pennsylvania-0,rep,2004,True,40.0
455,"A few days later, Dr. Giordano wrote an article for the Los Angeles Times.  In it, he said, ""Mr. President, I'm glad I could help save your life.  But you should know that I got through medical school with the help of a low-cost federal loan.""  And then he said, ""Most of the modern, medical miracles are the result of past presidential leadership that funded medical research at the National Institutes of Health, and at our great universities, and our great centers of research around the country.""  Finally, he said, ""You should know that my father and my mother are both on Social Security, and my father has had to use Medicare on more than one occasion.""",not populist,11/12/20 16:59,2737,dem,1984,False,32.0
456,"I have talked across this country about bringing America home. And I find a deep yearning for that goal here in West Virginia. For West Virginia has known in her own lifetime how the values of human life and human dignity can be downgraded and forgotten. And what has happened in West Virginia in the past has been happening to the government in Washington over the past several years. The large corporate interests have taken precedence over human interests. The notion of progress at any price outweighs the notion of human-industrial partnership, and the use of controlled technological power for the few has overthrown the use of technology for the people.",populist,11/12/20 16:59,2247,dem,1972,True,0.0
457,"I am today releasing a policy statement which spells out in detail major new proposals in three areas: income, health and utilizing the talents of our senior citizens. Let me give you the highlights.  First, Social Security.  Eighteen and a half million Americans now receive Social Security benefits.  For more than half of those, it provides a poverty income for people who deserve a living income.  That is not worthy of America.",not populist,11/12/20 16:59,2034,dem,1968,True,10.0
458,"But this is a marvelous gadget it has created: an all-new, brand-new Nixon, a modern, push-button, punchcard politician.  He has been packaged by Madison Avenue, untouched by human hands.  And his lips are vacuum sealed.  His singing commercial is a famous song--""he doesn't say nothing, he don't do nothing, he just keeps rolling along.""",not populist,11/12/20 16:59,2141,dem,1968,False,2.0
459,"Now and then on the news a commentator will be talking to one of our young people in uniform. And it's kind of struck me that so often you hear the--when the young man in uniform or woman in uniform answers, you so often hear the proud and lilting cadence of Charleston or Memphis or Jackson or Gulfport, Biloxi. The South was the home of patriots in 1776, when a Southerner wrote our Declaration of Independence. And today, more than two centuries later, the South is the home of patriots still.",not populist,11/12/20 17:00,2809,rep,1984,False,30.0
460,"The last thing we need now is a return to the policies of tax-and-tax and spend-and-spend. Those policies stifled creativity and growth. What we do need is a tax policy that offers incentives for people to work, save, and invest--all the things that'll keep the economy growing.",not populist,11/12/20 17:00,2823,rep,1984,False,14.0
461,"First, for the record: there has been a lot of criticism of President Eisenhower's leadership in the field of foreign affairs, but, my friends, they pay off on the results, and in seven and a half years this is what he has done: he's ended one war; he's kept us out of other wars, and we have peace without surrender today--and I think the American people want that and they like it. Second, as far as the future is concerned, I would say that we can look at our experience, I cannot talk about mine.  That is your prerogative to judge that, but I can talk about my running mate's, and I say there's no man in the world today who has had more experience, who has done a better job of representing the cause of peace and freedom than Henry Cabot Lodge, our candidate for Vice President, at the United Nations.",not populist,11/12/20 17:00,1776,rep,1960,True,21.0
462,"The world has been close to war before--but now man, who has survived all previous threats to his existence, has taken into his mortal hands the power to exterminate the entire species some seven times over. Here at home, the changing face of the future is equally revolutionary. The New Deal and the Fair Deal were bold measures for their generations--but this is a new generation.",not populist,11/12/20 17:00,1436,dem,1960,True,12.0
463,"That is our program. We take our stand upon the fundamental principle that the role of government is, to sum up, just this: To remove the roadblocks put in the way of the people by nature and by greedy men; to release the energies of the people, so that free men may work the miracles of the future as they have worked the miracles of the past.  No man could travel across our country, as I have done, without being deeply stirred. No man then--his heart touched and his mind moved--could but reflect upon his country's destiny, his love for it the greater as perils encompass it. As we walk through a troubled time, let us remember that the United States was born to greatness. ",not populist,11/12/20 17:00,966,dem,1952,True,28.0
464,"We know that if we do not pursue this policy, we might once again be called upon to do more, as we had to do more in Operations Desert Shield and Desert Storm. We do not want that to happen. And, therefore, I did what I did today. I hope you will support the decision of the United States.",not populist,11/12/20 17:01,3193,dem,1996,False,6.0
465,"We have one big plan. It starts with a 15 percent across-the-board tax cut for every American taxpayer. It's simple. It's simple and it's straightforward. And for those with children, a $500-per-child tax credit for children under 18. I said if you have one child, that's a $500; two, $1,000--if you have ten, you're probably too busy to worry about filing taxes--that's $5,000.",not populist,11/12/20 17:01,3320,rep,1996,False,24.0
466,"Folks, now let me tell you--wait a minute. We've got a few folks from the other side in the audience, but don't boo them. That only encourages them. Make them welcome. Make them feel welcome. Make them feel welcome. Make them feel welcome. We're not like they are. Even they are part of our America. We're not running anybody off. We're glad to have you here. Make them feel welcome.",not populist,11/12/20 17:01,3298,dem,1996,False,10.0
467,"A free Afghanistan will help us keep the peace. That's what we want. We want peace. A free Afghanistan will prove to others who long for freedom that, ""Maybe my freedom is possible."" See, free societies are peaceful societies.",not populist,11/13/20 9:24,2004-09-10-discussion-portsmouth-ohio,rep,2004,False,109.0
468,"This is a great nation. This is a great people. And right here in Florida, I have a commitment to make to you. And that is we're going to grab that torch together. I'm going to do everything in my power to keep America strong, to build strong families, to preserve strong values, to build a strong economy, to keep a military second to none in the world —. And I've got a request of you. I want you also to commit.",not populist,11/13/20 9:24,2012-10-05-st-petersburg-florida,rep,2012,True,41.0
469,"This state has suffered economically as much as any state in the United States of America. I used to serve with your former governor and former congressman Joe Brennan, who's over here, a good friend of mine. And we used to sit and talk for long periods of time about the similarities between your state and mine. I know what it was like to go through the last twelve years with trickle-down economics, with no economic strategy for the future, watching every day this country lose its manufacturing base and weaken its economy.",not populist,11/13/20 9:24,3012,dem,1992,True,15.0
470,"I pledge this to the American people:  We will have full employment and economic growth in the Humphrey-Muskie administration, and you can count on it.  And we will halt the rise in the cost of living and reform the tax structure so that the man who works for a living pays no more than his fair share--but with jobs and growth. Let me set before you today some thoughts on the urgent need to develop our rural areas as we wrestle with the problems of our cities.  Today, seventy percent of our people are crowded into less than two percent of the land.  And if the momentum toward urban areas continues for the next thirty years, 100 million more Americans will be crowded in with the 140 million already there.  The countryside will stagnate.  City congestion will worsen.",not populist,11/13/20 9:25,2136,dem,1968,True,5.0
471,"Director Max Mayfield. My pleasure. The President. You did a fabulous job. You did a fabulous job. It's good to be here with my brother, Jeb, as well.",not populist,11/13/20 9:25,2004-09-08-center-miami-florida,rep,2004,True,1.0
472,"I'd like to say, too, that the opportunity has also presented--to mention something which will be appreciated.  I understand that there may be some people from Sebring, Ohio, here.  Is that right?  Somewhere in the audience?  Back there in the back?  Well, I mention Sebring because one of the most important people on my whole staff came from Sebring--Frank knows her well--Rosemary Wood, my secretary, who is back on the plane, incidentally, doing some work.  So, to the people of Sebring, I bring special greetings from her, and thank you for coming over to our meeting. ",not populist,11/13/20 9:25,1782,rep,1960,False,3.0
473,"You want this economy to continue to grow, we've got to keep taxes low. And we have a difference of opinion in this campaign about taxes. My opponent thus far has proposed $2.2 trillion in new spending, and we've still got a month to go— So they say, ""How are you going to pay for it?"" They said, ""How are you going to pay for it?"" He said, ""That's easy. Tax the rich."" Now, you've heard that before, haven't you?",not populist,11/13/20 9:25,2004-09-22-king-prussia-pennsylvania,rep,2004,False,21.0
474,"You have an unusual quality of leadership in this great Northwest.  We celebrated some of the fruits of that planning yesterday in Canada, fruits of the work of men like the two great Senators from Washington, and this wise, veteran legislator from Vermont, George Aiken, who sits in the front row and does me great honor by coming to this area of the nation with me. Oregon, Washington, California, and Montana, all the great West, is here this morning, not to just talk about the glories of the past, but to try to pull all the talent of this great region together to undertake an adventure of tomorrow.",not populist,11/13/20 9:25,1896,dem,1964,True,37.0
475,"I think you know and I know that they have never really been ahead at any time. They just throw so much confetti at each other, read so many of each other's editorials, and cheer each other's speeches so loudly, that they begin to think that everyone agrees with them. Well, they don't. And I think you can rely on the American people every time to tell who is really talking sense and who isn't. ",not populist,11/13/20 9:25,1084,dem,1952,False,9.0
476,"Last year, a Republican economist put out a paper I agree with--I agree with. Just last year they said if we did not have a plan to move toward a balanced budget that was credible in the financial markets it would add two percent to the interest rates of every American family and every American business. That's what they said; not me. So you can go home and figure it out. How would it affect you if your credit card payment, your home mortgage payment, your car payment went up 2 percent? Even worse, how would it affect this area after we have worked so hard to finally come out of the devastation of the collapse of the old economy here and to build a new economy if all business loans were 2 percent more expensive?",not populist,11/13/20 9:25,3226,dem,1996,False,27.0
477,REP. RYAN: It's going to take leadership. It's going to take a man with a plan. It's going to take a proven job creator — a person who's proven to reach across the aisle to find common ground to get results. It's going to take the kind of leader that we have before us. That leader is Mitt Romney.,not populist,11/13/20 9:26,2012-10-23-event-henderson-nevada,rep,2012,False,9.0
478,"We have many deeds to do here at home. But to keep the faith, we also have to set a new direction for America's leadership in the world. The U.S. and the UN Security Council now face a testing moment of truth – they must decide whether to take action to halt the killing in Darfur or remain idle in the face of the second African genocide in 10 years. If I were president, I would act now. As I've said for months, I would not sit idly by. We simply cannot accept another Rwanda. The United States should ensure the immediate deployment of an effective international force to disarm militia, protect civilians, and facilitate delivery of humanitarian assistance in Darfur. The Sudanese government has thus far rejected such force. The US should lead the United Nations to impose tough sanctions now and make plain, we will not accept Khartoum continuing to block its deployment. And the President should immediately appoint an American Ambassador to the African Union, as we have long had an Ambassador to the European Union. The United States should not treat Africa as a second-class continent.",not populist,11/13/20 9:26,2004-09-09-convention-new-orleans,dem,2004,False,28.0
479,"I know that all of you here at Notre Dame will take from this wonderful place those same blessings, good friends, great and caring teachers, a strong sense of your place in history and your mission in the world, and a devotion to a lifetime of learning through honest debates and open, inquiring minds. Both Baptists and Catholics in different ways are rooted in the spiritual richness of America's working people--people who know the pain of poverty and the bite of discrimination, people for whom life is a daily struggle in which they must sweat and sacrifice for themselves and their families, for whom life is made worthwhile not only through hard work and self-reliance but through opening their hearts to God and their hands to their neighbors. Each of our faiths teaches that nobody makes it alone. Ben Franklin once said, ""We'll hang together or assuredly we'll hang separately."" That is the heart of the Judeo-Christian understanding of what it means to be a member of the human society. Rabbi Hillel said 2,000 years ago, ""If I am not for myself, who will be for me? If I am only for myself, who am I?"" Today America has wandered far from the lessons of our faiths and our history. Most people are working harder for less money. We are becoming a nation of greater poverty and much, much greater economic inequality. And that is straining the ties that bind us.",not populist,11/13/20 9:26,2997,dem,1992,True,13.0
480,"The era of Apollo spawned communications, weather, navigation, and earth resource satellites, and many new industries. America built a technological base second to none, and all the while, served the down-to-earth needs of our people. And today, thanks to the work that you're doing here with the shuttle, we're pushing the frontiers of space back even farther, and we're going to keep on pushing.",not populist,11/13/20 9:27,2845,rep,1984,False,14.0
481,"There are changes that we want to make and that we must make, prudent changes, responsible changes, changes I think for the better. But we never want to change the character or the conscience of our American system. And that is what you are going to prove in this election next Tuesday. The vote that you cast, and the vote that every American casts on next Tuesday will be heard around the world. America today is living in a goldfish bowl. The spotlight of 3 billion human beings is looking to us for leadership, and waiting and watching to know and to learn what kind of leadership you are going to offer yourselves and the world.",not populist,11/13/20 9:27,1982,dem,1964,True,16.0
482,"In any case, I come tonight and ask your support in this very important campaign.  I feel that this campaign has an opportunity to render a service and that is that when the campaign is over, in my judgment, the American people will have made their choice, and their choice will be progress.  Their choice will be to move off dead center.  Their choice will be to move into the 1960s.  Their choice will be to assume the burdens and responsibilities of leadership.  Their choice will be yes to the next ten years.  Their choice will be the choice they have made in other great crises of our history.  ",not populist,11/13/20 9:27,1619,dem,1960,False,14.0
483,"And it doesn't matter if they try again, as they did before, to use the blackmail threat of a shutdown of the federal government to force these things on the American people. We didn't let it happen before. We won't let it happen again.",not populist,11/13/20 9:27,3190,dem,1996,False,27.0
484,"He's given several explanations of that vote since then. But perhaps the most revealing of all is when he said, ""The whole thing is just a complicated matter."" My fellow Americans, there is nothing complicated about supporting our troops in combat.",not populist,11/13/20 9:27,2004-11-01-city-iowa-0,rep,2004,False,35.0
485,Mr. Republican now says he is for federal aid to education.  Then why did he cast the tie-breaking vote in the Senate that killed federal aid to education in 1960? Mr. Republican now proposes a national teacher corps--but the Democrats created a teacher corps three years ago--despite the 95 percent opposition of the Republicans.,not populist,11/13/20 9:27,2116,dem,1968,True,6.0
486,"I have been tested. We've managed the world change of almost biblical proportions. And our success can be measured by the headlines that were never written, the countless crises that never occurred. Let's keep a president in that Oval Office who is strong and knows to stand up for America.",not populist,11/13/20 9:27,3183,rep,1992,False,28.0
487,"And one thing we're going to do is have campaign finance reform--I'll say to the Perot voters who may be in this audience--we're going to have campaign finance reform when Bob Dole is president of the United States and...[missing text]...if you're not a citizen of the United States, and you can't vote in America, you shouldn't be able to influence elections in America with your money. If you can't vote, you can't contribute. And all the young people in this audience--let me say another thing--we're going to start a war on drugs in a Dole-Kemp administration. No doubt about it. President Clinton has been AWOL. He's been AWOL before, but he's AWOL on drugs.",not populist,11/13/20 9:28,3344,rep,1996,True,16.0
488,"I want the people of America to see what you are doing here.  I want them to know that we can work together and I want you to stand with me now in confidence that we can have an open America where people can live in the neighborhood of their choice, where they can have jobs without regard to race, color or creed, where they can go to the best school that we can provide, and where they can have their chance, because that is the promise of America.   Thank you very, very much.",not populist,11/13/20 9:28,2068,dem,1968,True,19.0
489,"At Peoria, four years later, the President told his Republican audience that what he meant at Kasson, was that farmers should get their parity in the marketplace. If that means anything, it means they should get parity without price supports. And if that is what Mr. Eisenhower meant, why didn't he say so four years ago? He didn't say so because he knew that any such statement would have cost him.",not populist,11/13/20 9:28,1377,dem,1956,False,5.0
490,"It would seem to me, my friends, that the Republican critics could better demonstrate the good faith of their concern for Asia by doing something about India and Pakistan today rather than talking about China yesterday. I don't think the tearful and interminable post-mortems about China will save any souls for democracy in the rest of Asia, the Near East, and in Africa. India is not caught up in civil strife. It can be helped in a way that is natural to us and best for it; help in the ways of peace and of social progress. India has to grow more food. It has to restore its land. It needs new resources of power. In short, it needs a democratic helping hand in the development programs it has already charted for itself.",not populist,11/13/20 9:31,916,dem,1952,True,30.0
491,"But it does not make the crimes that take place every day any less real. The building behind us here brought the reality of crime close to home, literally, right next door. You know The Mohawk as a crime haven, a crime den, a crack den, not as home but as a house of horror. Some weekend nights, I'm told, as many as a hundred cars line Swiss Avenue, bringing customers in search of heroin and crack and marijuana. Addicts used to roam this neighborhood, offering to do odd jobs for $10, the price of a crack high.",not populist,11/13/20 9:31,3119,rep,1992,False,10.0
492,"Ever since Franklin Roosevelt the pattern has been the same. Collective bargaining--Democrats supported it; Republicans opposed it. Social security--Democrats supported it; Republicans opposed it. Ronald Reagan said four times that Social Security should be voluntary, which would destroy it. In the debate last week he said that for a young person, Social Security was a bad investment. The minimum wage--Democrats supported it; Republicans opposed it. Ronald Reagan has suggested this year, proposed, that the minimum wage be repealed. Civil rights--the Democrats supported the Voting Rights bill, the Civil Rights Act. Ronald Reagan said it was bad legislation. Medicare--Democrats supported it; Republicans opposed it. I've described Ronald Reagan's support for the opposition, calling it socialized medicine. national health insurance, other moves in the future--Democrats support it; Republicans oppose it. Ronald Reagan says there will be no national health insurance if he becomes president.",not populist,11/13/20 9:31,2635,dem,1980,False,13.0
493,"We know that the Federal Power Commission has deregulated the price of most natural gas--an action that means about $10 billion in higher profits for the oil companies. One of the major beneficiaries of that action was Penzoil United, whose president is Mr. Nixon's chief Texas fund-raiser. He collected the money that was sent to Mexico to be ""laundered"" and that ended up in the hands of the Republican burglars who broke into Democratic headquarters at the Watergate.",not populist,11/13/20 9:32,2288,dem,1972,False,13.0
494,"Fritz Hollings certified that he looked like a senator--and I can tell you he will be a fine one. My friend and former colleague, Governor Joe Brennan from Maine and you're a former congressman from Maine. Come on up, Joe. Come on up, I know Joe didn't leave.",not populist,11/13/20 9:44,3228,dem,1996,False,4.0
495,"It is true, of course, that the American taxpayer is burdened heavily by Soviet threat.  But what the Democratic nominee confessed was that under the present administration policy the American taxpayer is dancing to the Soviet tune and not getting for his tax dollar a clear, coherent plan to do away with the menace of war.  The telltale wording of that statement reflects the surrender of initiative to the Communists.",not populist,11/13/20 9:44,1156,rep,1952,False,41.0
496,"I believe liberty can transform enemies into friends, because I've seen it firsthand when I've talked with Prime Minister Koizumi of Japan. I want you to think about this now, as you're contemplating the historic opportunity we have in the world today. It wasn't all that long ago in the march of history that we were fighting the Japanese as the sworn enemy—sworn enemy. My dad, your dads and granddads were fighting the Japanese. Yet after World War II, Harry Truman, Harry S. Truman believed that we should work to help Japan become a democracy. He believed that liberty could transform societies.",not populist,11/13/20 9:45,2004-09-20-derry-new-hampshire,rep,2004,False,132.0
497,"There is a whole lot you and I can do about this on Election Day, November 4th. We can make sure that the whole atmosphere of our government is one of common honesty. With honesty, we will have competence. We will set an example of industry and integrity which will again make free government the shining object of admiration and respect throughout the world.",not populist,11/13/20 9:46,1091,rep,1952,False,22.0
498,"We seek then a pattern for full cooperation, but one which recognizes our mutual independence. And what are the specific things we can do in moving toward the human goals we hold in common? We can start, because the opportunity is so obvious, by making the Department of Labor a more effective service agency. To mention a few specific responsibilities here is to suggest many others:",not populist,11/13/20 9:47,944,dem,1952,True,16.0
499,"I want to reward small businesses and manufacturers who make products that are stamped with three proud words: Made in America. I want us to control our own energy here in America. After 30 years of inaction, we raised fuel standards so by the middle of the next decade, your cars and trucks will go twice as far on a gallon of gas, and that means something here in Los Angeles.",not populist,11/13/20 9:47,2012-10-07-los-angeles-california,dem,2012,True,21.0
500,"If it is America's decision tomorrow that I maintain her trust, the days ahead will go forward as they have ever since I came to Austin thirty years ago. All of these years have been in preparation for this responsibility. It was here in Austin that I first learned that America is many people, from many countries, speaking many languages, many colors, with many different ideas, but moving always closer and closer together. And ever since, I have built my public life on the conviction that progress depends heavily on the narrowing of differences.",not populist,11/13/20 9:47,1993,dem,1964,True,9.0
