,Unnamed: 0,Speech_id,par_id,text,party,term,comp,label,drawn,high_pride_yl,low_pride_yl,auth_yl
419,419,2126,7,"The opposition party has fought federal aid to education every step of the way--and Mr. Nixon personally killed legislation to provide classroom construction and increased teachers salaries by casting a tie-breaking vote in the senate when we was vice president. Last week, he campaigned throughout California with the superintendent of public instruction, Max Rafferty--a man he said he needed to help him move his programs forward in Washington--A man whom the John Birch Society, in a recent funding-raising invitation, claimed as their own.  I also recall total silence when our good friend Tommy Kuchel was in the rugged primary battle with Rafferty.",dem,1968,TRUE,0,randomly,0,0,0
420,420,2866,25,"Our crackdown on crime produced the sharpest drop ever in the Crime Index. And we're going to keep cracking down until your families and friends can walk on the streets at night without being afraid. We've reversed the decline in our military defenses and restored respect for America. And we're going to keep this nation strong to protect freedom and peace for us, for our children, and for our children's children. And if we make sure that America remains strong and prepared for peace, then we can begin to reduce nuclear weapons and one day banish them entirely from the face of the Earth.",rep,1984,TRUE,0,randomly,1,0,0
421,421,2012-09-26-bowling-green-ohio,48,"You're the reason a young immigrant who grew up here and went to school here and pledged allegiance to the flag is not in danger of being deported from the only country she's ever known. You're the reason some outstanding soldier won't be kicked out of our military because of who they are or who they love. You're the reason why thousands of families have finally been able to welcome home their loved ones who served us so bravely, to say, ""Welcome home.""",dem,2012,TRUE,0,randomly,0,0,0
422,422,2344,15,"This autumn of 1972 is a season of harvest not only for the farmers across America's countryside but for our nation as a whole. At home, we are beginning to reap the results of a long battle to launch a new prosperity in America, a time of full employment without inflation and without war.  We are moving toward greater domestic peace, stability, and national unity.  Around the world, the chances seem better and better that our children will be able to grow up in a full generation of peace.",rep,1972,TRUE,0,randomly,1,0,0
423,423,2518,26,"I don't think that you can cut the Defense Department, as some suggest, and have our military capability unsurpassed. To deter aggression, to meet any challenge, to protect our national security, I believe that the president of the United States has an obligation to see to it that the necessary funds are there to buy the best weapons, to have the best leadership, to have the best training, to have the strength that adversaries respect and allies appreciate. Then America can keep the peace that we have and be the leader in the world, and we will under this administration.",rep,1976,FALSE,0,randomly,1,0,0
424,424,1930,27,"And Mr. Khrushchev picked up his missiles and put them on the decks of his ships, and with our helicopters whirling overhead with their photographic machinery, he took them back home. But ever since then, the leaders of their country and the leaders of our country have thanked the good Lord that nothing worse happened, because what might have been would be too horrible to think of. You are going to make the decision on who sits in those conferences that try to find a way and a means to peace in the world. You are not ever going to have a more important decision to make for yourself, for your wife, for your children, or for your uncles, or your cousins, or your aunts. You have a little over three weeks to make up your mind and to help your neighbors make up their minds. I am not an objective person to make a recommendation.",dem,1964,TRUE,0,randomly,0,0,0
425,425,2194,1,"And in response to Bill's introduction, I can only echo what Senator Bob Taft said about Bill Schneider. He is probably the best County Chairman in America. He told me that when we came to Columbus he would do what he did in 1960, and he has done it again, and I am most grateful to you for coming out in such great numbers.",rep,1968,FALSE,0,randomly,0,0,0
426,426,3355,23,And we're going to have a balanced budget amendment to the Constitution. Why didn't we do it before? Because President Clinton blocked it in the United States Senate.,rep,1996,FALSE,0,randomly,0,0,0
427,427,2004-10-28-dayton-ohio-1,22,"Audience members. Boo-o-o! The President. What does that lack of conviction say to our troops who are risking their lives in this vital cause? Think about what that says to our allies who have joined our cause. Think about what that says, that lack of conviction, say to our enemies, that if you make things uncomfortable, if you stir up trouble, John Kerry will back off. And that's a very dangerous signal in the world in which we live.",rep,2004,TRUE,0,randomly,0,0,0
428,428,2999,1,"They employ over a hundred thousand people and have created over forty-five thousand jobs in the last five years with an annual growth rate of 16 percent. In other words, if the economy as a whole has performed as well as these companies have, Americans would not be working harder for less and our productivity rate as a country would be soaring and we would be in much, much better shape than we are today. I contacted many of the people who are up here on the stage with me today months ago--several of them recently--and all of them were asked in the beginning not to endorse my campaign for president but instead be a part of fashioning a technology policy for America for the twenty-first century, a policy which we will be releasing in the next couple of days. One which will help us to build an infrastructure of communications and transportation. One that will help us to do a better job of transferring technology from ideas to jobs here in America. ",dem,1992,TRUE,0,randomly,0,1,0
429,429,2519,1,"But it's great to see so many old friends here: Congressman John Myers, Bud Hillis, Bill Hudnut, your fine mayor and, of course, your next United States Senator, Dick Lugar. Then I understand somewhere in the audience is an old and very dear friend of mine, Bill Bray. Bill, thank you.",rep,1976,FALSE,0,randomly,0,0,0
430,430,1234,6,"This whole-hog theory is that the local citizen--the rancher, the farmer, the municipal government, the state government--don't know anything about their business, and they shouldn't attempt to do anything for themselves but should wait for Washington to tell them how to do it. Now, there are obviously many things that Washington must come in and help if we are going to develop this great West the way it must be developed--and that means to the limit of its capacity to absorb development--but when they do come in, the federal government must come in as a partner; they must take seriously and earnestly the advice and the counsel of the people who are on the spot, and if we don't do that the West will never be developed as it should be. The crusade upon which we are now embarked has that as one of its purposes--in every section, to pay respect, to give due influence to the knowledge and information that local people have on their own problems and not try to do these things from Washington.",rep,1952,TRUE,0,randomly,0,0,0
431,431,2004-09-09-remarks-johnstown-pennsylvania,4,"I'm proud of my runningmate, Dick Cheney. I admit it, he doesn't have the waviest hair on the ticket. I didn't pick him for his looks. I picked him because he's a man of sound judgment and great experience and can get the job done for the American people.",rep,2004,FALSE,0,randomly,0,0,0
432,432,1829,10,"And so with that, again my friends, for waiting so long, for being so patient, we will remember you.  We will remember that you came out and welcomed us so generously on this visit to Deschler, and we only hope in the years to come we can he worthy of such devotion as you have shown tonight. And remember this, too: we need Del Latta down there with the biggest majority he's ever had.  How about it?",rep,1960,TRUE,0,randomly,0,0,0
433,433,1764,9,"What do they respect?  What do they understand?  Well, first of all, they understand firmness.  We must never make a concession to them without getting a concession in return.",rep,1960,FALSE,0,randomly,0,0,0
434,434,1969,0,"Colonel Glenn, Secretary Nitze, ladies and gentlemen: This is a very unusual and very peculiar pleasure for me this morning to have with us one of our most distinguished Americans and his family. I would not have this privilege if we had followed Colonel Glenn's wishes, because he felt an unselfishness that is all too rare among all of us and particularly among people in the federal government. Colonel Glenn felt that his promotion would take from another worthy American a reward that he did not want to see him deprived of. And rather than do that, he would be willing to forego it himself. There are few people who reason that way. ",dem,1964,TRUE,0,randomly,0,0,0
435,435,2004-10-21-hershey-pennsylvania-0,51,"That's why I went to the Congress in September of 2003 and asked for $87 billion of supplemental funding to support our troops in harm's way. I received great bipartisan support. Your Senators, Senator Specter and Santorum, voted with me on that bill. It was an important piece of legislation. Most people up in Congress understood how important it was. As a matter of fact, only 12 Members of the United States Senate voted against funding for our troops, 2 of whom were my opponent and his runningmate.",rep,2004,FALSE,0,randomly,0,0,0
436,436,2012-10-25-rally-tampa-florida,32,"Florida, we have been through tough times these past 4 years. I meet folks all the time who tell me how tough times have been. And there are a lot of folks where times are still tough. But the good news is, Americans, we're always tougher. We always bounce back. We always come out on top. Because we pull together. Because we look after one another. Because we leave no one behind. We don't close the door behind us if we succeed. We make sure that we're bringing more folks through that door. Because we don't turn back. We go forward. Adelante. We look forward to a future that is brighter. We look at the distant horizon, and we say, that's where we're headed.",dem,2012,FALSE,0,randomly,1,0,0
437,437,2642,13,"I am asked: Can we do it all at once? My answer is: We must. I am asked: Can we do it immediately? My answer is: No, it took Mr. Carter three and one half years of hard work to get us into this economic mess. It will take time to get us out.",rep,1980,TRUE,0,randomly,0,0,0
438,438,2004-10-28-saginaw-michigan-0,47,"When I ran—when I was running for President 4 years ago, I promised to do something about the public schools. I told the American people I was troubled by a system that would shuffle children through, grade after grade, year after year, without teaching the basics. I call that the soft bigotry of low expectations. So I promised to reform our system. I kept my word. We've increased spending, particularly for minority students and poor students. But in return, we've now said, ""Show us whether or not a child can read and write and add and subtract."" See, you can't solve a problem until you diagnose the problem. And as a result of the system in place, the system that says we're going to set high standards for every child, we're diagnosing problems and we're solving them. Math and reading scores are up across this country. We are closing an achievement gap for minority students. And we're not going to go back to the days of mediocrity and excuses for failure in our public schools.",rep,2004,FALSE,0,randomly,1,0,0
439,439,1667,1,"Ladies and gentlemen, I will be very brief.  I just come here in this community, which is mixed, Democrats, Republicans and independents, because two weeks from today, November 8th, Mr. Nixon's and my work will be finished and then you have to decide, you have to make these judgments.  But what is the area of difference between us?  What is the issue on which you should base your decision?  You should not only make a judgment of Mr. Nixon and myself.  You should also make a judgment about yourselves, what you want, about what your view is of your country and your community, about what your view of the future is, whether you are satisfied today or wish to do better.  If you are satisfied, if you feel happy about your life, if you feel our country is meeting its responsibilities, then you belong in Mr. Nixon's camp.  But if you share the view that I hold very vigorously that this country is going to have to do better in the future, that we have responsibilities to meet not only to ourselves but to the cause of freedom, that we are anxious to make sure that in the future people decide that these days were great days in the life of our country, that we must move forward, we must stimulate our growth, we must hold out an image to the world of a vigorous, dynamic society, if we are going to continue to lead the free world--I believe that is the choice.  I don't think if we continue on our present basis that we will be the leader of the free world.",dem,1960,FALSE,0,randomly,1,0,0
440,440,3338,26,"And I want you to be proud of the vote you cast. I remember the pride I took in voting for Dwight Eisenhower, Ike Eisenhower. I was proud of that vote. I want you to take a look at Bob Dole. I want you to take a look at Bill Clinton. Take a look at our background. Take a look at our records. Take a look at our promises. And then cast a vote you'll be proud of and I know that vote will be for Bob Dole, right here.",rep,1996,FALSE,0,randomly,0,0,0
441,441,1319,3,"No leader in our country has done more, I think, to make state government an instrument for serving the responsible interests of working people--along with all other human interests--than has your great Governor Mennen Williams. Nor has any voice in Washington in these past two years spoken out more plainly and effectively for the rights of labor than that of Senator Pat McNamara. It is a special privilege for me to join you in saluting here today, on its twentieth anniversary, one of democracy's truly great organizations, the United Automobile Workers; and its president, my friend, one of freedom's truest and most effective servants, Walter Reuther.",dem,1956,TRUE,0,randomly,0,0,0
442,442,2120,13,"Ladies and gentlemen, that shows you the kind of insight that the Republican nominee has into human need.  Here is a man that brought your country honor.  Here is a man that raised himself out of the slums.  Here is a man, if you please, that got a chance for the first time in his life and he brings fame to our country and, Mr. Nixon says the Job Corps will go.  Well, Mr. Nixon, I got news for you.  You are the one that is going to go.  ",dem,1968,FALSE,0,randomly,0,0,0
443,443,2758,4,"Two days ago, in Youngstown, Ohio, I could feel it there when thousands of people turned out--over thirty-thousand people in Ann Arbor.  Yesterday, on the farms of Illinois and Missouri and Iowa; in Burlington, Iowa; with the workers in the suburbs of Milwaukee.  The people of this country are getting the point and they're ready, and they're going to vote, and they're going to put us into office.",dem,1984,FALSE,0,randomly,0,0,0
444,444,2004-10-14-point-oregon-0,38,Audience members. Boo-o-o! The President. The nonpartisan National Journal magazine did a study and named him the most liberal Member of the United States Senate. That takes a lot of hard work.,rep,2004,TRUE,0,randomly,0,0,0
445,445,3174,23,"While we are strengthening small business, we will open new foreign markets for our products by winning congressional approval of our free-trade treaty with Canada and Mexico. The bottom line is this: More trade creates more high-paying jobs for all Americans. They make the charge that free-trade agreements will ship our jobs overseas. My question is: If that's the case, lower labor rates is the determining factor, why isn't Haiti the industrial capital of the world? Decisions are made on other things. We will create more jobs with opening up export markets.",rep,1992,FALSE,0,randomly,0,0,0
446,446,2004-10-22-wilkes-barre-pennsylvania,13,"And we are succeeding. More than three-quarters of Al Qaida's key members and associates have been brought to justice, and the rest of them know we're after them. We are in a real war, and the only strategy must lead to victory.",rep,2004,FALSE,0,randomly,1,0,0
447,447,2441,10,"Well, we are now in our third century, and we have got a new spirit. We are going on the offensive. That is what Bear knows how to do with those good ball teams he has. But let me say this: We are healed. We are going forward. We are on the upbeat. America is going someplace, and it is all to the good. Let's work to build a better America in our third century.",rep,1976,FALSE,0,randomly,1,0,0
448,448,2004-10-01-new-hampshire-3,32,"A hopeful country is one that has a growing economy. In order to keep jobs here in America, America must be the best place in the world to do business. If you want jobs here, this has got to be the best place in the world to risk capital. That means less regulations. That means legal reform to stop the frivolous lawsuits that are plaguing our employers.",rep,2004,FALSE,0,randomly,0,0,0
449,449,1783,8,"Let me say, first, my friends, the most important decision for us to make is to base our policies on what the realities are, and that is, we must know the man with whom we are dealing, and Mr. Khrushchev and his colleagues are not like the leaders of the free world.  They are not like the people you and I know in this country.  They have an entirely different set of values.  They are people who are determined to conquer the world and they will follow no rules of the game whatever, and this means, in other words, that we need, in order to deal with them, to develop the strength, we need to have the realism, which will effectively stop their plans and stop them without war.",rep,1960,FALSE,0,randomly,0,0,0
450,450,976,16,"I would remind you that our present foreign policy--the policy of collective strength--began as a bipartisan foreign policy. It has been accepted by the best men in both parties. No amount of election year talk can obscure that fact. What the campaign has clearly brought out is that the Old Guard of the Republican party wants to scrap that bipartisan foreign policy--and that their candidate with the new look, the General of the Army, has either forsaken his own great past of becoming the policy partner of Senator Taft and some gentlemen of similarly eccentric views about our world.",dem,1952,FALSE,0,randomly,0,0,0
451,451,2558,25,"I remember 1968, when America had a decision to make: Nixon versus Humphrey. Humphrey ran a courageous campaign; I'm sure many of you helped him--not enough--and he narrowly lost. It was a turning point in our nation's history. In 1960, if 28,000 people in Texas had voted the other way and just a few thousand in Illinois, John Kennedy would never have been president. This is another one of those crucial election years.",dem,1980,FALSE,0,randomly,0,0,0
452,452,2328,2,"In California, for example, unemployment has declined statewide from 7.1 percent in August 1971, to 5.8 percent in August 1972. Here in Los Angeles, the progress against unemployment has been even more marked, from 6.9 percent in August 1971, to 5.5 percent in August 1972. This has meant an increase of sixty-three thousand jobs in Los Angeles alone in one year. And the job situation in Los Angeles should continue to grow stronger, provided that the nation continues on the path of sound economic policies, with our defense maintained at realistic and effective levels.",rep,1972,FALSE,0,randomly,0,0,0
453,453,2819,7,"And finally, I reaffirmed our fundamental commitment to Israel's national security. I'm pleased that we've agreed to consult in a systematic way on the U.S.-Israel security assistance program, a way that contributes most effectively to Israel's overall national security and the maintenance of its qualitative edge. Secretary Weinberger will be discussing this process and other security matters when he visits Israel next week.",rep,1984,FALSE,0,randomly,0,0,0
454,454,1081,7,"     We Democrats are for private and we are for profitable business.  We know America could not survive with any other kind.  We are for the dynamic system of enterprise which has grown out of the great partnership of public and private initiative in this country.  We are against socialism--creeping, crawling, loping, galloping, or even the make-believe kind that takes up so much space in the Republican oratory these days.",dem,1952,FALSE,0,randomly,0,0,0
455,455,2004-09-20-derry-new-hampshire,117,"Think about a society just 3 years ago in which these barbarians were—they weren't allowing young girls to go to school. An amazing society, isn't it? Can you imagine growing up in a world—you can't— we can't possibly think that way in America. I told you, these people are just the opposite of us. We believe every human being matters, that every soul counts. And yet, young girls were not allowed to go to school. Their mothers were executed in sports stadiums if they stepped out of line.",rep,2004,FALSE,0,randomly,0,0,0
456,456,3347,6,"And in many families today, one parent works full time for the family while the other parent works full time just to pay the taxes. And that should not happen in America. But it's a reality in the Clinton administration. Now John Kasich's the expert on the budget. And John Kasich understands. John Kasich understands, as does Mike DeWine, that when you pay 40 percent of what you earn in taxes, you're paying too much.",rep,1996,TRUE,0,randomly,0,1,0
457,457,3277,4,"I thank you, Mary Rieder, for being willing to run against what was done in the last Congress by Speaker Gingrich and Senator Dole, and for being willing to run for the people of Minnesota. Will you help Mary Rieder serve you in the Congress in Minnesota? I want to say a little more about that in a minute.",dem,1996,FALSE,0,randomly,0,0,0
458,458,2601,5,"I also realize the importance of controlling nuclear weapons, because here, several decades after we dropped two atomic weapons on Japan to end the Second World War, Americans are inclined to become a little callous about the power of atomic bombs. Those were 20,000 tons--twenty kilotons. Now we talk about megatons--arsenals under my command, under the command of President Brezhnev in the soviet Union. A megaton is a powerful explosive. If you put fifty tons of TNT in each one of a series of railroad cars, the train would be over two hundred miles long and would require four hundred diesel engines to pull it--one megaton. Some missiles that we and the Soviet Union have are several tens of megatons. That is a responsibility that I share with you.",dem,1980,FALSE,0,randomly,0,0,0
459,459,1436,24,Are we up to the task? Are we equal to the challenge? Are we willing to match the Russian sacrifice of the present for the future? Or must we sacrifice our future in order to enjoy the present?,dem,1960,FALSE,0,randomly,0,0,0
460,460,2729,0,"For anyone who's a Democrat, one of the most thrilling moments in American politics came on election eve twenty-four years ago in Waterbury, Connecticut.  There was a driving rain.  It was long past midnight.  But thousands of people stood in the streets until John Kennedy arrived with his message of hope.  A day later, he was president-elect.",dem,1984,FALSE,0,randomly,0,0,0
461,461,910,2,"In this spirit, Democratic administrations have developed the farm policies of the last twenty years. As a result, we of this generation, who saw farm conditions at their worst in 1932, have had the happy privilege of seeing them over the last decade at their best. I am proud of the work my party has done in these twenty years to restore the American farmer to a position of equality and dignity in our national life. ",dem,1952,FALSE,0,randomly,1,0,0
462,462,1906,16,"The statue atop the State House of Rhode Island is dedicated to the independent man. Man cannot be independent if he or his society are imprisoned in dogma, or bound by bias, or borne down by hate, or fear, or suspicion, or discrimination.  At this moment, I believe that we have a great opportunity in this country to move forward.  As President Keeney has put it, ""move forward toward making our society what we know it really should be.""",dem,1964,FALSE,0,randomly,0,0,0
463,463,2964,12,"There are budgetary considerations of course. This is no time to be wasteful. But, bottom line, a good investment is a good investment, and that in part is what space is.",rep,1988,FALSE,0,randomly,0,0,0
464,464,2918,13,"I see an America whose best days are ahead of us, not behind us; an America with new horizons to reach and new frontiers to conquer.  I see an America that's ready to take charge of its future again. My friends, there are no shortcuts to the American dream.",dem,1988,TRUE,0,randomly,1,0,0
465,465,2333,15,"Questions which were once the sole concern of novelists now intrude upon public policy.  The endlessly drugged ""Brave New World"" which Huxley described could conceivably become our world a few years in the future. Remote as such possibilities may seem, we cannot ignore them.  We must shape our own vision for the seventies and the years ahead, a vision bright and clear and sharp, or one of the darker visions may begin to impose itself by default.",rep,1972,TRUE,0,randomly,0,0,0
466,466,2012-10-23-rally-dayton-ohio,40,"So, Ohio, that's the plan we need. That's what will create jobs. That's how you build a strong, sustainable economy that good, middle class jobs have to offer. That's how you encourage businesses to start here in America. That's how you increase take-home pay, not just by talking about it. That's how you build an economy where everybody who works hard has a chance to get ahead. We don't build the economy from the top down. We build it from the middle up.",dem,2012,FALSE,0,randomly,0,0,0
467,467,2948,20,"What he didn't tell them is this. The Dukakis administration had applied, in 1985, for a permit to dump Massachusetts' sewage sludge off the New Jersey coast. That's right, his administration wanted to dump sludge off the very beaches on which he stood.",rep,1988,FALSE,0,randomly,0,0,0
468,468,2507,2,"There have been some misjudgments. Sometimes we have made commitments that exceeded our capabilities. Sometimes we have been heavy-handed. But the record of achievement far, far exceeds that of failure.",rep,1976,FALSE,0,randomly,0,0,0
469,469,2012-09-20-event-sarasota-florida,18,"Well, I have a plan. I have five steps that are going to get this economy going, create 12 million new jobs — There are five things, and you've probably heard them by now. If you haven't, I want you to learn them.",rep,2012,TRUE,0,randomly,0,0,0
470,470,2004-09-04-broadview-heights-ohio,19,"Finally—one other point I want to make on health care, and if you got some other questions, I'll answer them. But listen, these frivolous lawsuits are running docs out of business and running the cost of medicine too high. This is a national problem. It's a national problem. Small businesses are having trouble affording health care because premiums are up, because doctors are being sued and they practice defensive medicine. The frivolous lawsuits hurt you as consumers. We need medical liability reform in Washington, DC—now.",rep,2004,FALSE,0,randomly,0,0,0
471,471,1269,10,"Last Thursday night, it was my honor to address the dinner annually held in New York in memory of that great American leader, Alfred E. Smith.  I spoke of the undying hate of Communism for our American way of life.  There is no question that we are marked as Communism's final and greatest victim to be.",rep,1952,FALSE,0,randomly,0,0,0
472,472,3200,1,"Ladies and gentlemen, I want you to know I came here for three reasons. I know no sitting president has been here before. The others didn't know what they were missing. But I came here, first of all, because Joe Chapman is my friend and he wanted me to come and because his mother is the best politician I know and I wanted to see her, see if I couldn't get a few pointers.",dem,1996,FALSE,0,randomly,0,0,0
473,473,2012-11-03-rally-bristow-virginia,42,"So, Virginia, we know what change is. We know what the future requires. We know also that it won't be easy. Back in 2008, I talked about this. I warned some of you—maybe you weren't believing me—I said, change, real change, isn't just about changing Presidents or changing parties, it's about changing our politics.",dem,2012,FALSE,0,randomly,0,0,0
474,474,3368,34,"And today let me announce that my first appointment that I'm going to recommend will be Daniel Patrick Moynihan, a Democrat who worked with me on Social Security in 1983, and Senator Connie Mack from the state of Florida. They'll be on that bipartisan commission. And both have agreed to serve because they recognize how urgent and important the task is.",rep,1996,FALSE,0,randomly,0,0,0
475,475,1530,3,"On the great domestic issues of resource development, minimum wage, housing, aid to education, Social Security, aid for the aged--all the rest, it has been a history of the Democrats proposing, the Republicans opposing, and then at least in the last eight years fighting for an unsatisfactory compromise. The Senate is Democratic, and we could not mathematically lose control of the Senate. The House of Representatives is Democratic by a wide margin, and I doubt that the Democrats in the House of Representatives will lose control. Therefore, the prospect of four or eight years of a divided government, a government manned by a highly partisan figure, manned by a highly partisan party in the executive branch, and we have seen evidence of it in the last few days--how can we hope, at a time when we need action, how can we hope to possibly move ahead when on the one hand we say yes with the Democrats, and on the other hand we say no with the Republicans? The experience of the month of August in the Congress when both parties were vocally committed to great programs, housing, education, minimum wage, care for the aged--every program fell between the two opposing philosophies of the two parties.",dem,1960,TRUE,0,randomly,0,0,0
476,476,2012-09-17-columbus-ohio-0,55,"I am not going to ask middle class families with kids to pay over $2,000 more so that millionaires and billionaires get to pay less. I'm not going to ask 360,000 Ohio students to pay more for college or kick children off of Head Start or eliminate health insurance for the poor or the elderly or the disabled to pay for a tax cut for folks who don't need it. And by the way, I'm not going to turn Medicare into a voucher. If you worked hard all your life, you should not spend your golden years at the mercy of insurance companies. You should retire with the dignity that you have earned. So we'll reform Medicare, but we'll do it the right way, reducing the cost of health care, not by asking seniors to foot the bill. Same thing with Social Security. Well, we'll take responsible steps to strengthen Social Security, but we're not going to turn it over to Wall Street.",dem,2012,TRUE,0,randomly,0,0,0
477,477,2270,5,"Two more points--no more years of wasting our substance on excessive, unneeded military waste at a time when our cities are in such desperate need of additional support from the United States government. I am not going to permit any cuts in the military defense of this country that in any way jeopardize our national security, but I don't want us to forget the warning that the late President Eisenhower gave us eleven years ago when he said that if the military takes more than it needs it actually weakens the country by depriving us of resources that we need to strengthen our health and our schools and our housing and those other things that make up the conditions of national security and national strength.  Now we need a powerful military force but we also need to remember that the great foundation of this nation is based on the health of our people and the quality of our lives and the unity of our homes and our neighborhoods and our communities. We have got to recognize in the decade of the 1970s that whatever the danger is from Hanoi, or Peking or Moscow, those dangers do not present as immediate a threat to the lives and well-being of our people as do the mounting problems of crime and drug addiction and joblessness and bad housing and pollution and all of those things that are making life almost unlivable here in our own society.",dem,1972,TRUE,0,randomly,1,0,0
478,478,2626,18,"I'm for the open housing amendment now before Congress, and I'm for the Equal Rights Amendment to give women equal treatment in this country. And I might add that for forty years, for forty years, the Republican party platform always supported equal rights for women until Ronald Reagan came along. Six presidents before me in the White House supported equal rights for women. My mother was a working woman. She was a registered nurse. She worked twelve hours a day when I was a child for $4, and sometimes she nursed twenty hours a day in order to earn $6. Nowadays when a man and woman do the same work a man gets paid a dollar; a woman only gets paid 59 cents.",dem,1980,FALSE,0,randomly,0,0,0
479,479,974,1,"For here in New Orleans you have made an admirable civilization. It is a jambalaya containing all that makes for the body's pleasure, the mind's delight, the spirit's repose. Here each man seasons the dish to his own taste, for in this amiable society each man is master of his own seasoning. ",dem,1952,FALSE,0,randomly,0,0,0
480,480,2008-09-24-new-york-city,4,"I am confident that before the markets open on Monday we can achieve consensus on legislation that will stabilize our financial markets, protect taxpayers and homeowners, and earn the confidence of the American people. All we must do to achieve this is temporarily set politics aside, and I am committed to doing so. Following September 11th, our national leaders came together at a time of crisis. We must show that kind of patriotism now. Americans across our country lament the fact that partisan divisions in Washington have prevented us from addressing our national challenges. Now is our chance to come together to prove that Washington is once again capable of leading this country.",rep,2008,TRUE,0,randomly,0,1,0
481,481,2037,42,"For while we are building more jails and while Mr. Nixon fills them as an attorney from private life, I would suggest that we understand the coin of civil justice and civil order and justice has to be the same, that the coin that has only law and order on one side is counterfeit; it must have social justice on the other. I have been told that this is not proper.  I have been told that I must speak differently.  I have been told that the polls tell me that you must be clear and unequivocal on the subject of law and order, period--say nothing about justice.",dem,1968,TRUE,0,randomly,0,0,0
482,482,1130,11,"A government in which the people can have faith will restore the people's faith in government, and strengthen their faith in each other. Here is something else we are going to cast out--governmental domination of the people it is supposed to serve.  When I talk about this you may get the idea that I am trying to be philosophical or highbrow, but believe me, this thing affects the lives of every one of us.  Like the rest of the things we will cast out, this too is a product of fear and lack of faith in the people.  This idea that government is the people's master is widespread in our world.  It is called by many names, but it always leads to the same destination.  It puts the gears of progress in reverse and carries society back to the days when the king was government and government was the final goal and the only power.",rep,1952,TRUE,0,randomly,0,0,0
483,483,1755,1,"Some of you know that for several months I have been making a careful study of the situation confronting our farm people, and in the process have met with the most knowledgeable and objective-minded people I could find.  What I want to do today is to talk over with you some of my views based on this serious study. At the outset I would like this point clearly understood: the problems of farm people ought not be approached, as far too often has been the case in the past, as something to exploit for political advantage.  Rather, the approach has got to be objective, and has got to be constructive.  In a determined effort to find a solution, the good of the farmer, not the good of politicians, has to be our steady purpose if we are ever to get anywhere.",rep,1960,TRUE,0,randomly,0,0,0
484,484,2012-10-25-rally-tampa-florida,9,"He's been running around saying he's got a five-point plan for the economy, except it turns out that it's just a one-point plan: a sketchy deal that says folks at the very top get to play by a different set of rules than you do. They get to pay a lower tax rate. They outsource jobs. They want to roll back Wall Street reform. That was his philosophy in the boardroom; that was his philosophy as a Governor. And if it sounds familiar, it's because that's the philosophy that created a great recession.",dem,2012,FALSE,0,randomly,0,0,0
485,485,1181,9,"Ladies and gentlemen, my train was late, our time is short, but you have met a part of the Michigan team--Michigan members that must be on this great team to help in cleaning out the Washington mess.  Your governor, your new Senator, your Congressman--we must have them all--and with them and on behalf of all Republicans, I make these pledges to labor, to farmers, to businessmen, to every American:  first, if you want to change administrations this fall, if you want the group that the Republicans can put in the administration and in the Senate and in the House to take charge of this thing--clean it out and start us on a different road than we are now following--then they promise this:  There will be fairness, decency and justice prevailing in that administration, and they will serve you honestly as your servants and will not attempt to be your master.  That is the first pledge they make.",rep,1952,FALSE,0,randomly,0,0,0
486,486,1976,2,"These next four years will be decisive for this country, and I think they will be decisive for the world.  These four years may well decide our destiny and may well decide the world's destiny for the next forty years. To make the right decisions, we must move ahead on two broad fronts: Here at home we must strengthen our economy and we must bring dignity and opportunity to the lives of all Americans.  Abroad we must constantly work for peace.  We must work for peace every day and every hour, with every ounce of strength and patience that we can muster.",dem,1964,TRUE,0,randomly,0,0,0
487,487,2016-09-30-coral-springs-florida,16,"But I also believe a four-year college degree, which is an important part of getting an education to get ahead, should not leave you mired in debt. So we are going to help you refinance your debt, get the interest rates down, and if you're willing to do public service, national service, we're going to forgive your debt over time. But not everyone has to go for a four-year degree. I want every person, not just young people but people who are looking for a different opportunity or may have to retrain – I want to everybody to have a chance for a good, solid job. I think we made a mistake when we took vocational education out of high school. We need to put technical education back into high school.",dem,2016,TRUE,0,randomly,0,0,0
488,488,2012-10-24-event-reno-nevada,24,"And number four, I said — I said this about our — about our budget, and that is, you know, you're not going to get entrepreneurs to start a business or big companies to come to Nevada or any other American state to build a big enterprise and hire people if they think we're on the road to Greece. And the kind of spending we're doing right now is exactly what Greece did years ago. We're on that road. I'll get us off that road. I'll put us on the road to a balanced budget.",rep,2012,FALSE,0,randomly,0,0,0
489,489,2004-09-10-west-virginia-1,15,"Listen, I understand the world we're living in is changing. The generation of our dads and granddads, a person generally had one job, one career, worked for one company that provided health care and a pension. Today, it's different. The workforce has changed. Most of those workers in the past were men. Today, many, many workers are women. They're working inside the home and outside the home. Many people change jobs and careers several times over the course of a lifetime. Yet many of the fundamental systems, the Tax Code, health coverage, pension plans, worker training, were created for the world of yesterday, not tomorrow. And so, for the next 4 years, we'll transform the systems to help our citizens. We'll transform these systems so all citizens are equipped, prepared, and thus truly free to make your own choices so you can realize the great promise of America.",rep,2004,FALSE,0,randomly,1,0,0
