,Speech_id,text,party,term,comp
35503,1587,"1587 First, we must get going on the maximum development of our rivers and natural resources in every state.  George Norris did not pioneer the TVA because it would help Nebraska.  He recognized that the development of the Tennessee Valley would be a great national asset.  ",dem,1960,True
37060,925,"925 It seems to me to contain some subconscious element of expiation for past sins. It is as if that large percentage of us who pay no attention to politics and to government for three years remorsefully seek to repair this deficiency by talking the longest and the loudest in the fourth year about the importance of electing the right man--our man--to the highest public office of all. If the people at large can only be brought to understand the wisdom of what we are shouting, and elect our man, then the nation will be safe for at least four more years; we have discharged our responsibilities as citizens--a little tardily perhaps, but nonetheless adequately and effectively--and can then turn exclusively to other concerns until the time rolls around again when we must once more clamorously assure the national salvation.",dem,1952,True
18722,2016-08-05-green-bay-wisconsin,"Our veterans are great. We have a great plan for the veterans. We're are going to win for our veterans, first time, maybe ever.",rep,2016,False
31839,1483,"1483 I come here today from the oldest section of the United States, the state of Massachusetts, and I come here to the last frontier in the state of Texas. I come here joining with my running mate from this state, demonstrating that the Democratic party still has vitality--still, in spite of its long history, stretching back 160 years, looks ahead, still looks into the future. We ask your help in this campaign. Give us your voice, give us your help. Join with us in this effort to move this country ahead.",dem,1960,True
40896,3369,"And we're not creating real jobs. He takes credit for 11 million new jobs. Well, I met a guy the other day who said he had three of them. You've got to have three of them to pay your bills. You're paying now more than taxes than any time in history--almost 40 percent. That's more than you pay for food, clothing and shelter combined, you're paying in taxes. In many cases, it means that the second member of the household, the wife in most cases, has to go back to work.",rep,1996,False
35742,1222,"If on top of that we have the military force we need then we are strong.  But how will we do all those things?  We will do them ladies and gentlemen only if we are a united people, united behind the great aspirations and purposes of our government.  And right there is the crux of the matter.  You must have a government that you trust, respect and believe in, if you are going to have a united United States.  A united United States would be a strong bulwark of peace.  A united strong United States can lead the free nations of the world into that kind of collective security program that will lift a great burden from our hearts:  the burden of fear abroad.",rep,1952,False
20307,2154,"As I think of the colleagues, his future colleagues, who will be there--Jim Broyhill, whose lovely wife is here--and I think of those who are running for office, and all of them have been introduced, and as I looked at them, I said, ""What a fine team. Send them down there. We need them. Don't just elect the president. Give him the men who will help him get through the program that you want for America."" That is what we want.",rep,1968,False
18129,2016-08-16-west-bend-wisconsin,"On healthcare, we are going to get rid of Obamacare – which has caused soaring double-digit premium increases – and give choice to patients and consumers. Aetna, just today, announced they are dropping out – as are many of the major insurance companies. On government corruption, I am going to restore honor to our government. We've seen the corruption of Hillary Clinton, the mass email deletions, the pay-for-play at the State Department, the profiteering, the favors given to foreign corporations and governments at your expense. We've seen a former Secretary of State lie to Congress about her illegal email scheme, risk innocent American lives, and bring dishonor onto our government.",rep,2016,True
20275,2004-10-29-orlando-florida-2,"Thank you. It's great to be back in Orlando. Four days from now, Americans will face a choice.",dem,2004,True
5907,1951,"I can promise, and I do promise, that the time to come will be used to unite America, and I will never do anything to divide your country. I love the people of this land; I do not hate them. I have faith in them; I do not have fear of them.",dem,1964,False
8029,1365,"1365 Three years ago, we learn now, even the Republican President got so disgusted with his party that he talked about forming a third party. But apparently he is now enthusiastically in favor of all his fellow Republicans who follow him at coattail distance as candidates but refuse to follow him at all as President.",dem,1956,True
21048,2000-09-29-chevy-chase-maryland,"We face a fundamental choice on the environment and energy policy in this election. My plan helps families afford gas and home heating oil for the short-term. It invests in cleaner technology for the long-term. It can give us a greater and more reliable energy supply. It protects the environment and helps reverse the tide of global warming, an effort that is essential to the fabric of life itself.",dem,2000,True
22378,2004,"Yes, they do.  What I tried to say, I didn't have any prepared remarks particularly on that, but what I tried to say was, first of all, that I need in my campaign, number one, the idealism, the enthusiasm, the commitment of the young.  I have associated my whole life with young people, in my office, in my work, as a youth leader.",dem,1968,False
29995,2202,"But let me say, every governor, every senator, every congressman throughout this nation supports our ticket. And we are going to bring that big team to Washington. We are going to bring the best men to Washington to give America the new leadership abroad and at home that we need. And so you are voting for a new team.",rep,1968,False
14715,3106,"The direction that I propose at its heart is future-oriented and outward-looking. I do not believe that Americans should fear competition, because I believe when it comes to new ideas, America can compete. And America can win. So I've worked to open markets, to get our workforce ready to compete, and both as a government and as a society, to invest in the future. In short, I believe we should compete, not pull back, not retreat. I believe we can do it without a massive expansion of the federal government that reaches into the pocket of every American taxpayer.",rep,1992,False
30118,1247,"This particular revolution has dictated two lessons to the world conspiracy that has its headquarters in Moscow.  First--its mortal enemy is America rather than Europe.  Second:  Europe's relative loss in might and influence has afflicted European nations with anxieties, longings and fears that can be ruthlessly agitated and cleverly mobilized by the Communists against America.",rep,1952,False
19993,2004-10-20-waterloo-iowa-0,"Fourth, we will protect the homeland. Even as we stay on the offensive against the terrorists, we've got to strengthen our defense. For example, 95 percent of the containers coming into our ports are not screened today. I will change that.",dem,2004,True
13483,2392,"Tonight I'd like to talk about two or three things to you that affect all of us. One is the breakdown in the relationship between government and people. We now have seven-and-a-half million Americans unemployed. Your own heritage, like mine, even your own religious beliefs, like mine, are predicated on the hope that people who are able to work ought to have a chance to work. In the last two years, alone, since President Nixon left office, we've had two-and-a-half million Americans added to the unemployment rolls. In the last three months, 500,000 Americans became unemployed. This is bad enough just as a horrible statistic. Of all the developed nations of the world, we have the highest unemployment rate: greater than that of England, greater than that of Germany, greater than that of France, twice as great even as Italy, almost four times as great as the unemployment rate in Japan. And that hurts individual people who believe in self-reliance and who believe in human pride and who believe in a chance to take whatever talent or ability God gives us and to use it in a worthy way. We know that the first ones to lose their jobs are those who felt the burden of discrimination. And the last ones who are hired back when unemployment drops are those who felt the burden of discrimination.",dem,1976,False
41874,2300,"2300 That was no arbitrary deadline, as Mr. Nixon pretended last night.",dem,1972,True
5288,914,"In my new role in life, I can't help noticing from time to time--I want to put it as delicately as I can--that the overwhelming majority of the newspapers of the country are supporting the opposition candidate. This is something, I find, that even my best friends will tell me! And I certainly don't take it personally. In fact, I would have been somewhat startled and unhappy if I received much press support after the reception given my Democratic predecessors, Mr. Truman and Mr. Roosevelt. Some people might even have considered such support an ill omen. ",dem,1952,False
33024,2927,"Earlier today, I laid a wreath at the Vietnam Veterans memorial here in San Antonio.  And I thought then of war heroes of the past; heroes like Lloyd Bentsen and John Kennedy and yes, George Bush.  Heroes like Roy Benavidez, who grew up just a few miles from here and won the Congressional Medal of Honor for bravery under fire.",dem,1988,False
13015,3298,"We passed a crime bill that put 100,000 police on the street, take assault weapons off the streets, double the funds for Safe and Drug-Free Schools so our kids will get the message early that drugs illegal and wrong and can kill you. And guess what? Four years of declining crime, the lowest crime rate in 10 years. They're still trying to stop us from putting the police on the street. Will you help us finish the job of putting those 100,000 police on the street?",dem,1996,False
2117,3204,"And twenty-five million Americans, because of the passage of the Kennedy-Kassebaum bill, will be eligible not to lose their health insurance just because they got sick, someone in their family got sick, they had to change jobs. The minimum wage bill also made it easier for people in small businesses to take out pensions and for the employees in small businesses to keep those pensions if they move from job to job. And it gave families a $5,000 tax credit if they adopt children. So that bill was pro-work, pro-business and pro-family. The country is moving in the right direction. We are moving in the right direction.",dem,1996,False
19299,2009,"2009 So, we need to look to new programs designed to strengthen family ties, and, ladies and gentlemen, everything that we do in this nation from here on out, government or private, ought to be related to the welfare of the family institution.",dem,1968,True
36135,2272,"2272 Fourth, I will instruct the Secretary of the Interior to develop water and coal and other energy sources on public lands under strict environmental regulations. That means, among other things, strict regulation of strip mining on flat lands--so the land worked will be left not a wasteland, but a garden.",dem,1972,True
9990,2004-11-01-remarks-milwaukee-wisconsin,"I'm proud of my friend and your former Governor, Tommy Thompson. He's done a great job. He's done a fantastic job for the people. You trained him well. And I want to thank Sue Ann Thompson for her sacrifice and for let-ting—allowing Tommy to work so hard on behalf of the people of the United States.",rep,2004,False
19102,2016-11-07-raleigh-north-carolina,"I mean look at what she's done with the e-mails as an example. I mean did you ever see a mess like this? Did you ever see -- of course the FBI -- the director was obviously under tremendous pressure. So they went through 650,000 e-mails in eight days. Right.",rep,2016,False
1551,3172,"What a great welcome. Thank you very much. Thank you, Governor Engler. You guys are fired up, and that makes me feel like victory is ours.",rep,1992,False
1196,2012-09-17-cincinnati-ohio-0,The President. Thank you. Thank you.,dem,2012,False
42224,2658,"I believe that with the economic program that I have proposed, with an American people committed to restoring the health of our economy, we can and will increase our productivity. We can become competitive in the international marketplace again. We can put America back to work.",rep,1980,True
392,2012-09-18-york-city-20,"I think everybody recognizes that America has all the ingredients we need for success. We've got the best workers in the world. We've got the best businesses in the world. We've got the most entrepreneurial culture in the world. We've got the best universities and scientists and researchers. We've got this incredible diversity of talent and innovation and ingenuity, which makes us the envy of the world. People come here from every corner of the globe because of that central idea at the heart of America, which says no matter what you look like, no matter where you come from, no matter what your last name is, no matter who you love, here in America you can make it if you work hard, if you try. All right, that's what inspires so many people, not just in this country, but around the world.",dem,2012,False
17119,2016-11-07-grand-rapids-michigan,"An America where we build bridges, not walls.And an America where we prove that yes, love trumps hate. Thank you all so much.",dem,2016,True
13872,2004-10-02-discussion-mansfield-ohio,"Now, let me tell you about our economy. It's one thing to have overcome obstacles; the question is, how do you make sure the growth we have now is lasting prosperity? It's really the issue in this campaign. The best way to make sure work stays here in America, the best way to make sure people can find work is to make sure America is the best place in the world to do business. That means less regulations on our businessowners. That means legal reform so frivolous lawsuits don't make it hard to hire.",rep,2004,False
18528,3277,"Now, there's been a lot of name-calling in these races up here. But you need to know when we brought the deficit down there was not a single member of the other party who voted for it. They said it would wreck the economy. They said it would bring us a recession. They said it would increase interest rates. They said the deficit would not go down.",dem,1996,False
18585,2016-08-05-green-bay-wisconsin,"And if you remember, just prior to June, they did a story, ""Donald Trump has not really done too well with fund raising."" Well, that is because I did not even know if I was getting the nomination. I'm not going to raise funds -- I would've had enough if I didn't make it. I would have said, ""Bye, bye, politics.""",rep,2016,False
14411,2004-09-07-discussion-sedalia-missouri,"Our military is different. It is being converted into a force that can move just like that, very quickly, you know, light units but are lethal. And that's necessary to defend against the enemy which exists.",rep,2004,False
12853,2623,"Presidents have a lot of duties to perform, and I'm talking about the South tonight. I came from a family my father didn't finish high school. Neither did his father. Nobody in our family had ever finished high school in 300 years in this country until I came along and got an appointment to the U.S. Naval Academy.",dem,1980,False
4030,2008-10-19-north-carolina-0,I'll help small businesses get back on their feet by eliminating capital gains taxes and giving them emergency loans to keep their doors open and hire workers. I'll put a three-month moratorium on foreclosures so that we give homeowners the breathing room they need to get back on their feet. And I will create a Jobs and Growth fund to help states and local governments save one million jobs and pay for health care and education without having to raise your taxes.,dem,2008,False
27722,2994,"Thank you. Thank you very much, Governor Miller and ladies and gentlemen. I want to say a special word of thanks to the fine people who work in this Peach Program and to the people who participate in it, not only to those who are here with me but those with whom I met behind this building in the play yard. While you were out here suffering in the sun, we were playing in the sand. Don't you just resent it? We'd actually talked for a few minutes.",dem,1992,False
14081,2004-10-23-fort-myers-florida,"Our economy has been through a lot. See, that stock market was in serious decline 6 months prior to my inauguration. That stock market decline foretold a recession. And then we had some corporate scandals. By the way, we made it clear, we're not going to tolerate dishonesty in the boardrooms of this country. And then we got attacked, and those attacks hurt our economy. We lost about a million jobs in the 3 months after September the 11th.",rep,2004,False
19855,2016-08-24-coliseum-jackson-mississippi,"To those hurting and suffering and left behind, I say, what do you have to lose by trying something new? What do you have to lose by voting for Donald Trump for president? What do you have to lose? I will fix the problem. I will fix the problem.",rep,2016,False
6613,2012-10-05-st-petersburg-florida,"I met a woman at the — I met a woman at the GOP convention — Jane Horton of Oklahoma. Her husband, a sharpshooter in the United States military, often Afghanistan, on the day she's packaging up some goodies to go into his birthday package, the door — knock comes at the door. And they inform her that her husband had been killed. And she decides to devote herself to helping the families of others who've lost their loved ones. He was killed on September 9th of 2011. And this was a time when some very misguided people were protesting at the funerals of our servicemen and women. You recall that?",rep,2012,True
15974,2397,"CARTER. Well, we are bound by a treaty to guarantee the freedom of Formosa, Taiwan, the Republic of China. I would like to improve our relationships--diplomatic relationships with the People's Republic of China, and mainland China, hopefully leading to normalization of diplomatic relations sometime in the future. But I wouldn't go back on the commitment that we've had to assure that Taiwan is protected from military takeover. I hope that we could have the same sort of general arrangement that has been worked out with other countries; they vary to some degree. Canada, Japan, Australia, and others have tried to work this out. That's a difficult question for me to answer because I don't think anyone knows the answer. The People's Republic of China is adamant in saying that there is only one China. The Republic of China on Taiwan is adamant in saying that there's only one China. We have ratified that concept by saying that we adopt the proposition that there is only one China. Of course both those Chinas claim that they are the one. But I would like to see us obtain from the People's Republic a pledge that there would be no military reaction against Taiwan. I don't know if that will be possible or not. It's impossible for me to project that far into the future.",dem,1976,False
5350,2012-10-10-mount-vernon-ohio,"That's the wrong direction. If I'm president, I will double the number of permits and licenses on federal lands and in federal waters, and we're going to get the federal land and federal waters to produce more energy — — just like the private sector is doing now on private land. [applause]",rep,2012,True
4022,2723,"Today, Mr. Reagan treats the Camp David Accords--the Egyptian-Israeli peace treaties--as dead letters.  Progress toward peace has not just stopped; it's in reverse.  There is no Egyptian ambassador in Israel, no significant trade or human contact at all.  There is deep concern over the size of Egyptian fortifications in the Sinai, and anti-Semitic propaganda is on the rise.",dem,1984,False
30024,2955,"2955 What better time to remember the words of Simon Bolivar--we know what works, and we have no desire to go backwards.",rep,1988,True
34067,2488,"2488 Tonight, rather than talking about what divides us, I would rather focus on what unites us: a deep belief in the Almighty, a deep belief in the dignity of human life, a deep belief in the morality of American leadership.",rep,1976,True
35013,3031,3031 Just because they're elderly or have a disability doesn't mean that they shouldn't have more control over their own lives. Where we're going to tell people you'll still be able to get a loan to start a new business; you'll be able to expand your business and do well; and you'll be able to get a decent education in this country.,dem,1992,True
10418,2004-10-11-coors-denver-colorado,"And we're making progress. We're headed toward elections in January. Think about how far that society has come from the days of a brutal tyrant. I told the story about the seven men that came to see me in the Oval Office. I think I said it at the convention. These guys walk in, and they've all had their right hands cut off by Saddam Hussein and an X carved in their forehead. I'll tell you why. The currency had gone down. The Iraqi dinar had gone down, and he needed a scapegoat in order to, I guess, justify to other people who were watching that he wasn't at fault. So he plucked these small-business merchants out of society.",rep,2004,False
18069,3275,"3275 No word about standards, no word about accountability, no word about empowerment of teachers and principals and parents. No word about teaching our children to read or hooking them up to the Internet or opening the doors to college for all. This is not about party, this is about people, this is about the future of America.",dem,1996,True
31388,3096,"Last week, I discussed in detail how my vision of our future differs from that of the opponent. The differences simply could not be deeper. The stakes, as John points out, the governor points out, could not be higher. Basically, it comes down to this: My opponent believes that government planners can manage the economy better than the workers and small-business men and women who actually make it grow. I respect government, but I don't put my faith in it. I put my faith in the taxpaying, hard-working men and women of America. ",rep,1992,False
8877,2081,"2081 Now, you waited quite a little while, and I want to get right down to business.  You know, I have been trying to get that Republican candidate--the man that says he is brand new now--I have been trying to et him to do something that every good American ought to be willing to do:  I have been trying to get the Republican candidate to stand on the same platform with me along with the third-party candidate and to stand up here and debate the great issues of this campaign before the American people.  Don't you think that is the fair thing to do? ",dem,1968,True
21416,3051,"But most important, folks, there are people who just walk around every day working hard and doing the best they can who need what we can offer. Yesterday in North Carolina, on our trip, a young man took out a dollar and gave it to me, a ten-year-old boy. And his daddy said, ""My son wants you to have this to pay down the deficit. We're tired of seeing the economy go down and the deficit go up."" A woman put her arms around me and cried. She said, ""I've got a master's degree and I can't get a job."" In Grand Rapids, Michigan, a woman came up to me, a single mother with five children; she said, ""I'm doing the best I can and I fall further and further behind because nobody cares about me.""",dem,1992,False
38979,1971,"1971 I looked over the inventory of his plans that he had left, and they constituted one of the greatest and most advanced social programs in the history of man. Fifty-one measures, spelled out in detail, that had meant the burning of a lot of midnight oil, had gone to the Congress.",dem,1964,True
21051,1336,"It is high time our growing urban population understood the economics and the realities of the farmer's situation. And I'm not sure a government as preoccupied with big business as this one can tell it, or will tell it, or can even understand it. I have tried to tell it because I think it is important that Americans understand one another; and I think that is the very special responsibility of candidates for public office, especially the only office elected by all the people of our blessed land.",dem,1956,False
10338,2004-09-13-creek-michigan-0,"And I believe we've got to do something about the Social Security system. First of all, if you're a Social Security recipient, if you're retired or near retirement, you don't have a thing to worry about. I don't care what they say out of Washington, DC. I don't care how hard they try to scare you, you're going to get your check. Baby boomers, guys like me, we're in good shape when it comes to Social Security. But we need to worry about our children and our grandchildren. We need to be thinking about the youngsters coming up. I believe that young workers ought to be able to take some of their own tax money and set aside a personal savings account in Social Security, an account they call their own, an account that'll help Social Security make the promise, an account Government cannot take away.",rep,2004,False
11912,3307,"So let me tell you about our plan. Our pro-growth plan has a tax cut--15 percent across-the-board for every American taxpayer--15 percent across the board. And if you have children under eighteen, a $500 tax credit because we believe in families and we believe in children and we believe in opportunities. Two children, that's $1,000 you take right off your tax bill. Four children, $2,000. As I've said, 10 children, you're probably too busy to worry about your taxes but that would be $5,000 that you can spend better on your children than any government agency I know of or anybody in Washington, D.C.",rep,1996,False
1483,2012-11-03-rally-milwaukee-wisconsin,"The President. Refusing to answer details about your policies until after the election, that's definitely not change. We've heard that from politicians before. Ruling out compromise, pledging to rubberstamp the Tea Party's agenda in Congress, that's not change. Changing the facts when they're inconvenient to your campaign, that's definitely not change. Now, that's the attitude we need to get rid of.",dem,2012,False
2052,2012-10-23-delray-beach-florida,"The President. Now, in this campaign, I've laid out a plan for jobs and middle class security. And unlike Mitt Romney, I'm actually proud to talk about what's in it—[Laughter]—because my plan actually will move America forward. And by the way, the math in my plan adds up.",dem,2012,False
30995,1722,"I come to Virginia and ask your help.  Every citizen of this state is a citizen of the world.  You do not need the reassurances of any man about our position in the world.  You know it well.  This state would not have survived unless the citizens of this state had had foresight, and you know as Virginians and as citizens of the United States that the United States has to be stronger, we have to do better.  You cannot possibly place your reliance in a candidate who has chosen in 1960 to run on a platform that we have never had it so good, that our prestige has never been higher.  I ask your support, the descendants of those Americans who in other days faced the truth.",dem,1960,False
10301,2004-10-11-hobbs-new-mexico,"None of us will ever forget that week when one era ended and another began. On September the 14th, 2001, I stood in the ruins of the Twin Towers. It's a day that is indelibly etched in my memory. I will never forget it. There were workers in hardhats yelling at me at the top of their lungs, ""Whatever it takes."" I remember a man grabbing me by the arm, and looked me in the eyes, and he said, ""Do not let me down."" Ever since that day, I have awakened, working as hard as I possibly can to protect this country. I will never relent in defending America, whatever it takes.",rep,2004,False
21104,1875,"Now, let me put it this way: it would be very easy for me, as a candidate, to come before an audience like this and say: ""For every problem, you don't have to worry about a thing. I'm going to handle it in Washington. We're going to spend some money. I want to win this election."" Why don't I say it? I'll tell you why. Because I know it isn't right. Because I know it would be the wrong thing for the American people. Because I know that it would rob, for example, our wage earners. Rob them how? If we spent $15 billion a year more paying off the promises that our opponents have offered in this campaign, it means that we raise prices and raise taxes for all of the American people.",rep,1960,False
22163,2038,"2038 Senator Morse, Mayor Schrunk, and may I also present from the audience, if he has not already been resented, another very distinguished United States senator--Fred Harris from Oklahoma and Mrs. Harris are with me.",dem,1968,True
33589,2259," I am honored to address this Conference of Presidents of Major American Jewish Organizations.  I hope quite soon to be able to talk to you as President to President.  Until then, I speak as a friend, and an admirer of the work you do.I speak at a time of deep concern and anguish over the fate of the Jews of the Soviet Union.  An entire community is being held for ransom.  Jews seeking to make a new life for themselves in Israel are forced to pay huge sums --amounting to ten years of earnings in many cases--for the right of emigration. This slave tax, based on the amount of each emigrant's education, has made hostages of the Jews of the USSR.The Nixon Administration is planning, despite the world outcry, to submit a trade agreement that will rant most-favored-nation status to the Soviet Union in its trade relations with our country.I call on the president to delay presenting this agreement to the United States Senate until he has received assurances from the Soviet Union that the huge exit fees imposed on would-be Soviet emigrants will be ended.I will urge my fellow senators to do the same.  Senators Ribicoff, Javits, Mondale, Bayh, Humphrey, Eagleton and House Majority Leader Hale Boggs have told me they too will oppose this agreement.I am not willing to trade this country's historic commitment to human rights--the individual worth and value of human beings to live as they wish and where they wish--just for a commercial trade.  As long as the Soviet Union continues to put a price-tag on its citizens who wish to emigrate, as long as the Soviet Union continues to provide guns and bullets to Arab terrorists, I intend to fight as hard as I can to deny them the privilege of most-favored-nation in doing business with America.It is fitting that I should make this statement before this body.Your conference has provided a place where the leadership of the American Jewish community meets to share information and work together to insure the safety and security of the Jewish people around the world.  That is not an easy job at a time when terror lurks at every airport and in every mailbox.You have served as the central address in the United States to which Jewish communities abroad may turn on issues of mutual concern.  This is an important responsibility at a time when danger as well as hope brings these communities together.  When you speak on such matters as the security of the people of Israel and the fate of Jews in the Soviet Union, you speak as the authentic voice of the most all-embracing coalition, of the world's largest Jewish community.Your policies and your positions are based not only on your concern for your co-religionists, but on America's national interest.  Your activities have been motivated not by negative power politics but by a positive commitment to the democratic state of Israel and the ideal America shares with her.I share that commitment with you.  My commitment to Israel is a moral commitment that began with my entry into public life in 1957, the first year I was in Congress.  At that time I voted against a bill proposed by the Eisenhower-Nixon Administration that would have sent arms to the Arab states.  On January 31, 1957 I said on the floor of the House of Representatives, ""As a nation that had played a key role in the creation of the state of Israel, the only real democracy in the Middle East, America would be ill-advised in strengthening the hand of those Arab chieftains who insist that they will not rest until Israel is destroyed.""My commitment to Israel continues to this day.  It is not an instrument of Cold War politics.  It did not begin with the Soviet military build-up in the Mediterranean.  It will not end with their withdrawal.I do not now, nor have I ever, supported the Rogers Plan, which the administration says continues to be the basis of its Middle East diplomacy.  This organization needs no reminder from me of the dangers to Israel of the Rogers Plan.  I remember the National Emergency Conference on Peace in the Middle East which you sponsored in Washington just two years ago, where you voiced your ""deep concern and apprehension"" over the Secretary of State's proposals.  I remember the series of meetings you held with Secretary Rogers and Assistant Secretary Sisco, in which you protested the drift of American policy from an insistence on a negotiated peace between the Arab states and Israel toward an imposed peace by way of Four Power talks.I remember your statement expressing profound distress and disappointment over the decision of the Nixon Administration to deny Israel's request to purchase aircraft critically needed for her defense and survival.And I remember the full-page advertisement you published in the ""New York Times"" listing the names of 64 senators and 243 representatives who had signed a statement entitled ""The deterrent strength of Israel must not be impaired.""I was proud to be one of the 64 senators who signed that statement.  I should like to read from it today, because I still believe it to be true.""We the undersigned members of the United States Congress,"" the statement read, declare:  ""A just and lasting peace in the Middle East is essential to world peace ... we adhere to the principle that the deterrent strength of Israel must not be impaired.  This is essential to prevent full-scale war in the Middle East.""As we meet today, as so many times in recent years, tensions are rising in the Middle East.  Once again the shots are heard and the tanks rumble, as terrorists do what they can and Israel does what she must.If anything is clear by now, it is that there can be no real peace in the Middle East until the terror gangs are eliminated.  And it is equally clear that certain governments will sponsor and harbor these gangs until the statehood of Israel is recognized by the Arab world and the parties to the conflict negotiate the peace.  For the world's sake as well as Israel's and the people of the Arab world, the efforts of our nation and all nations must be directed toward this end.This Administration claims it seeks to lay the groundwork for a ""generation of peace.""  It had this chance as early as 1969.  It has not succeeded and the reason goes well beyond its Mideast policies.  How can we expect those who support the terrorists to listen to us when we kill innocent civilian bystanders, not by the dozens but the thousands?  Can we expect Arab governments to heed a plea for direct negotiations when we refuse to put forward an acceptable plan in the negotiations in Paris?  Do we dare ask the Israelis to forebear from retaliation on countries which threaten their national security, when we continue to destroy a nation far too small and weak to threaten us in any way?We have lost many things by our tragic involvement in Vietnam.  But perhaps most tragic of all has been the loss of the moral authority of the United States to be, by its example, a force for peace and justice among nations.  To restore that authority, we must stop this war.  I will do so.  Only then can we proceed to achieve a ""generation of peace.""The Congress of the United States will once again have the opportunity to reassert America's moral posture in the world, should the Nixon Administration proceed with its plan to give the USSR most-favored-nation status.  This trade agreement is being prepared by Dr. Kissinger at a moment of deep anxiety and fear in the Soviet Jewish community.  There are the ransom charges levied against would-be emigrants--a form of harassment that even the Czarist regime never imposed.  There are the mounting arrests and harsh prison sentences imposed against Jewish activists, the midnight interrogations by the Soviet secret police, the closing down of synagogue services, the cutting off of telephones.  All are designed to isolate and intimidate Soviet Jewry.  All have occurred since the President met in Moscow with the leaders of the Soviet regime, where he apparently acquiesced in the Soviet argument that these are ""internal"" matters.I do not believe the plight of Soviet Jewry is an internal matter, any more than what was going on in Germany in the 1930s was an internal matter.  It concerns human dignity and religious freedom.  It is my cause and yours, and we shall pursue it as vigorously as we can.We are a nation of immigrants whose forebears were able to escape persecution because they did not have to pay a ransom charge to emigrate.  I believe the American people will not countenance a White House policy that turns a blind eye to oppression and a deaf ear to the cries of the victims.  I believe the American people will repudiate any effort to grant special status to a regime that is guilty of such flagrant violations of human rights, and that is supplying arms to Arab terrorists.Within recent months there have been signs of an easing of tensions and increases in trade between our country and the Soviet Union.  All Americans want this trend continued.  But if trade can be linked with political objectives, as it has for so long in East-West regulations, surely it can be linked with moral issues.  The Soviet action in demanding huge exit fees of its Jewish citizens and in sending arms to Arab terrorists can only damage the cause of better relations between our countries.Indeed, it was the Senate and the House which turned the administration around by demonstrating large majorities against an imposed peace and for direct negotiations and military aid for Israel.When I am President, the White House and the Congress will work not at cross-purposes but together; not to impose a Middle East peace but to bring the parties together at the peace table; not to draw maps but to let Israel and her Arab neighbors agree among themselves on new, secure and defensible borders that will end the tempting vulnerability of boundaries that led to the attempts to destroy Israel in 1948, 1956 and 1967.  For only when the countries that fought the war meet at the negotiating table, only when the existence of Israel is accepted as a permanent fact by the Arab world, can there be peace.Earlier this month, after the horror at Munich, I called on the administration to ostracize and punish any nation that gives haven to terrorist murders.  I repeat that call today.  I called on the President to end his silence on soviet Jewry.  I repeat that call now.And I call on my fellow senators to join me in opposing any legislation submitted by the White House that would grant most-favored-nation status to the Soviet Union so long as it ransoms its Jewish citizens and provides arms to Arab terrorists.  For these actions by the USSR can only poison the relations between our two countries and contaminate the atmosphere in which we and the Russians must live together and work out a new relationship for the future.Of all the things I have done in public life, I am proudest of having built a reputation as a spokesman for peace.  Being for peace does not mean being weak, or naive, or afraid of confrontation.  Being for peace means being willing to assume responsibility to nations threatened by aggression.  It means helping people seeking justice and helping nations working for peace.  It means ending wrong commitments and maintaining the right ones.  It means knowing where the real interest of the United States lies.Your actions as the representative voice of American Jewry concerned with the security and dignity of Jews abroad show you understand where our country's interest lies.That interest requires an end to Arab terrorism.  It requires justice for Soviet Jewry.  It requires the survival of Israel--militarily secure, economically sound and living at peace with its neighbors.  Toward these ends I pledge every resource at my command.",dem,1972,True
3757,2008-09-22-green-bay-wisconsin,"Finally, the third set of reforms I will pursue are the updated, common-sense regulations of the financial market that I've been calling for since March; rules of the road that will make Wall Street fair, open, and honest; that will ensure a crisis like this can never happen again. I've outlined six principles that such reforms should follow. First, if you're a financial institution that can borrow from the government, you should be subject to government oversight and supervision. Taxpayers who have now been called upon to spend nearly a trillion dollars to save our economy from the excesses of Wall Street have every right to expect that financial institutions are not taking excessive risks.",dem,2008,True
5575,2012-10-07-st-lucie-florida,"By the way, a study came out this week that showed with all his spending and all his borrowing and all the interest on that debt that he will ultimately have to raise taxes on middle-income families by $4,000 a year. This commitment I make to you: I will not raise taxes on middle-class families. He will — if he is re-elected, he will install ""Obamacare"" and with it your premiums are going to go up an extra $2,500 above what they already are in your current health care plan.",rep,2012,True
39431,1187,"As you know, ladies and gentlemen, these trains have to be bouncing along.  They have only a minute or two in each city where we stop.  But as I thank you once more for coming out, won't you please allow me to bring out Mrs. Ike to wave her greetings to you. AGRICULTURE--SUBSIDIES/PRICE SUPPORTS",rep,1952,False
40574,1754,"1754 So, I will say in summary in regard to these domestic issues that I am proud of the record but the record is not something to stand on, it is something to build on.  And we are going to go into this era of the sixties building a better life than Americans have ever enjoyed before.",rep,1960,True
12605,2004-10-31-tampa-florida-2,"If you believe that this Nation must honor the commitments of Medicare and strengthen Social Security for the generations to come, I ask you, come stand with me. If you believe that this Nation should honor marriage and family and make a place for the weak and the vulnerable, I ask you to come stand with me. If you believe America should fight the war on terror with all our might and lead with unwavering confidence in our ideals, I ask you to come stand with me.",rep,2004,True
18094,2016-08-16-west-bend-wisconsin,"The main victims of these riots are law-abiding African-American citizens living in these neighborhoods. It is their jobs, their homes, their schools and communities which will suffer as a result. There is no compassion in tolerating lawless conduct. Crime and violence is an attack on the poor, and will never be accepted in a Trump Administration.",rep,2016,True
