,Speech_id,par_id,text,party,term,comp,label,drawn
379,2022,34,I think the American people would be interested in learning what these firm positions are. So why keep it a secret? Unless he would prefer not to have the American people find it.,dem,1968,FALSE,not populist,keyword
380,2056,3,"The entertainers that are here, the artists that are here, are not maintaining a neutrality.  They have been willing to make a choice.  And in our free society, the freedom of choice is at the very heart of what we call democracy.  I know that many of these distinguished performers, artists, have had many questions to answer for themselves and undoubtedly some of those questions still remain not fully answered.  They have made the choice, and this is what we want the American people to do.",dem,1968,FALSE,not populist,keyword
381,2012-11-01-las-vegas-nevada,46,"And what they're counting on now is that the American people will be so worn down by all the squabbling in Washington, so tired of all the dysfunction, that you'll actually reward their obstruction and put people back in charge who advocate the very same policies that got us into this mess. Audience members. No!",dem,2012,TRUE,not populist,keyword
382,2516,10,"The American people have been disillusioned. They lost faith and trust in their country, maybe in themselves. But we turned things around. We restored trust in the White House; we ended the war in Vietnam; we have been quite successful in battling inflation, from over 12 percent to under 6 percent; we have added four million jobs.",rep,1976,FALSE,not populist,keyword
383,976,16,"I would remind you that our present foreign policy--the policy of collective strength--began as a bipartisan foreign policy. It has been accepted by the best men in both parties. No amount of election year talk can obscure that fact. What the campaign has clearly brought out is that the Old Guard of the Republican party wants to scrap that bipartisan foreign policy--and that their candidate with the new look, the General of the Army, has either forsaken his own great past of becoming the policy partner of Senator Taft and some gentlemen of similarly eccentric views about our world.",dem,1952,FALSE,not populist,keyword
384,2861,9,"This Trade and Tariff Act of 1984 signals to the world that America does not fear free trade because the American people can produce and compete on a par with anybody in the world. The big winners today are dynamic new American industries, like telecommunications and high technology, American importers and manufacturers, and the American people themselves. Each of you has my heartfelt thanks and, more important, the gratitude of the nation.",rep,1984,FALSE,not populist,keyword
385,2204,36,"And my view about dissent is very simple. People can carry placards, they can shout, they can cheer, they can do anything that is peaceful. But I say that in a country that provides a method for peaceful change, there is no cause that justifies breaking the law or engaging in violence in the United States of America, and I think that the American people believe in that.",rep,1968,FALSE,not populist,keyword
386,2008-10-01-crosse-wisconsin-1,8,"First, I said we needed an independent board to provide oversight and accountability for how and where this money is spent at every step of the way. Second, I said that we cannot help banks on Wall Street without helping the millions of innocent homeowners who are struggling to stay in their homes. They deserve a plan too.",dem,2008,TRUE,not populist,keyword
387,2672,1,"You have worked hard to preserve your culture, symbolized by your annual Summer Feast of St. Mary Magdalene which ties so many generations together as you keep in touch with your rich heritage. Your senior citizens live close to their families. You have a fine parish school, where your teachers can join with parents in passing on your values and your faith to your children. To me, private education is a vital part of America, for it strengthens character and faith and promotes excellence. That's why I think the parents of children who attend private schools should be given a tax credit to help them pay the rising costs of tuition.",rep,1980,TRUE,not populist,keyword
388,3186,1,"You know, the last couple of days, I don't know whether you saw it here, but Governor Clinton's been talking about his inaugural parade and playing sax--wait a--playing his saxophone in the White House. Well, I told him, hold on, Bill, not so fast. Don't believe the pollsters; believe the American people. We are going to win the election.",rep,1992,FALSE,not populist,keyword
389,2008-09-19-bay-wisconsin-0,13,"Second, I will propose and sign into law reforms to prevent financial firms from concealing their bad practices. An inexcusable lack of financial transparency allowed Wall Street firms to engage in reckless behavior that padded their profits and fattened executive bonuses when times were good, but now imperil the financial security of millions of Americans when their bets turned sour. So much of the damage to our economy could have been avoided if these practices had been exposed to the light of day. Americans have a right to know when their jobs, pensions, IRAs, investments, and our whole economy are being put at risk by the recklessness of Wall Street. And under my reforms for the financial sector, that fundamental right will be protected.",rep,2008,TRUE,not populist,keyword
390,2342,11,"It is important that the Russian people and the American people not be enemies.  It is important that the Chinese people--and that is one-fourth of all the people in this world--not be enemies of the United States.  I am not suggesting tonight that in this past year in which these historic journeys have taken place that we have achieved the millennium.  There is much more to be done.  What I am telling you is that if you give me the chance in the next four years, we are going to make more progress building that generation of peace that everybody wants for all Americans and all the world.",rep,1972,FALSE,not populist,keyword
391,2304,14,"The proposal that they have made to pay $1,000 to every person in America insults the intelligence of the American voters, because you know that every politician's promise has a price--the taxpayer pays the bill.  The American people are not going to be taken in by any scheme where government gives money with one hand and then takes it away with the other. Their platform promises everything to everybody, but at an increased net in the budget of $144 billion, but listen to what it means to you, the taxpayers of the country.  That would mean an increase of 50 percent in what the taxpayers of America pay.  I oppose any new spending programs which will increase the tax burden on the already overburdened American taxpayer.  And they have proposed legislation which would add 82 million people to the welfare rolls.",rep,1972,TRUE,not populist,keyword
392,2112,50,"I know that this country  is rich and powerful.  The question is, is it just and decent.  I want America to be all of this, and more.  I want it to have the strength that comes from a people that participate in their country, that love it through participation.  I want it to have compassion that comes from a concern for the needs of humanity.  Compassion is not weakness; it is the real strength of character.  And I want America to have genuine justice that comes based from a sincere belief in human dignity and the work of a human being.  And I want Americans to trust one another, a trust that comes from the respect for one another.",dem,1968,FALSE,not populist,keyword
393,2008-10-16-downingtown-pennsylvania-1,9,"The explosion of government spending over the last eight years has put us deeper in debt to foreign countries that don't have our best interests at heart. It weakened the dollar and made everything you buy more expensive. If I'm elected President, I won't spend nearly a trillion dollars more of your money, on top of the $700 billion we just gave the Treasury Secretary, as Senator Obama proposes. Because he can't do that without raising your taxes or digging us further into debt. I'm going to make government live on a budget just like you do.",rep,2008,TRUE,not populist,keyword
394,2004-10-21-downingtown-pennsylvania-0,5,The President. Thank you all. I am proud of my runningmate. I met with the Vice President this morning at our national security briefing. It—taking a look at him reminded me I didn't pick him because of his hairdo. But I picked him because of his experience and sound judgment. He's doing a great job for the American people.,rep,2004,TRUE,not populist,keyword
395,1864,14,"I know, too, the other great decisions, some of which you may have forgotten, but, my friends, there has been instance after instance when a man less wise, when a man less experienced, when a man who shot from the hip, however well-intentioned he might be, when a man who acted first and then thought second, could have put the United States into war or could have resulted in surrender of principle or territory, or both. I say the American people will be forever grateful to President Eisenhower for his restoration of dignity and decency to the office of the presidency of the United States.",rep,1960,TRUE,not populist,keyword
396,1058,5,"Now it is almost November, and now he says that he can solve this problem with speed and with honor. He was right in June; he is wrong in late October. He has changed, my friends, and the change is to play politics with people. He is gambling that the American people will not remember what he said four months ago. I think that the American people will remember and that they will show their distaste for such tactics of desperation.",dem,1952,FALSE,not populist,keyword
397,1586,2,"Abraham Lincoln, his successor, who tried to carry out his policy, was assassinated, but they cannot take Thomas Jefferson and they cannot take the United States in 1960, or the state of Kentucky. Richard Nixon speaking in Boston a few days ago said that I was another Truman.  I returned the compliment and said that he was another Dewey.",dem,1960,TRUE,not populist,keyword
398,2711,0,"Thank you very much.  It's an honor to be introduced by as able and decent a member of the Congress as there is today in the United States, Les AuCoin.  Send him back with a big and tremendous margin.  To be with your neighbor congressman, Don Barker, from Vancouver.  To Barbara Roberts; to my good friend Neil Goldschmidt, who's now getting rich--but one of these days I expect to see him back in public life.  And thank you for making me feel at home today.  Just like Minnesota.",dem,1984,FALSE,not populist,keyword
399,909,20,"There are a few things I am going to ask of the American people. First, I ask that everyone register and vote. More than a million of you who are serving overseas are eligible. There are reactionary politicians in this country who hope that many of you and many of your fellow citizens at home will not vote. And the reason is not hard to find. Every victory for reaction in our country and every setback to progress has been caused by the voters who wouldn't bother to vote.",dem,1952,TRUE,not populist,keyword
400,3070,18,"When health-care costs total more than what we spend on our kids' education and our country's national defense combined--education and defense combined, health care costing more--even small change can save us billions. If we made all the changes I've talked about, my plan would save nearly $400 billion in the next four years. I listen to the American people, and you want to know you've got insurance you can count on. I don't hear you calling for higher taxes to finance a government takeover of our hospitals. I will never approve such a program.",rep,1992,TRUE,not populist,keyword
401,1748,2,"Have you ever stopped to think of the memories you will take away from this convention? The things that run through my mind are these: that first day with the magnificent speech by Mr. Hoover with his great lesson for the American people, Walter Judd with one of the most outstanding keynote addresses in either party in the history and last night our beloved fighting president making the greatest speech that I have ever heard him make before this convention. Your platform and its magnificent presentation by Chuck Percy, the chairman.  For these and for so many other things, I want to congratulate you tonight and to thank you from the bottom of my heart and on behalf of Americans--not just Republicans--Americans everywhere, for making us proud of our country and of our two-party system for what you have done.",rep,1960,TRUE,not populist,keyword
402,3117,14,"Hey, listen, you don't have to take my word for it. Listen to the Pine Bluff Commercial, a paper right in his home state, right in his home area. And they said this: """"If Congress followed the example that Bill Clinton set as governor of Arkansas, it would pass a program that hit the middle class the hardest."""" And I am not going to let him do that to the American people. You know Grand Blanc. Let me tell you what it would do to somebody right here. Let's say you've got a good job. Let's say you're earning $38,000 a year in taxable income. Governor Clinton would have you give another $1,700 to the taxman. And I say to you that you ought to be free to use that money to pay for your kids' education or to pay the mortgage on your house and not send it to Washington, D.C. ",rep,1992,FALSE,not populist,keyword
403,3122,18,"But now, here's good tidings of great joy. Governor Clinton says he's seen the light. In this campaign he is proposing at least $150 billion in new taxes, plus at least--that's not the worst of the news--a $220 billion new spending bill. Don't worry, he's going to take it all out of the very rich, those that make--the top 2 percent. ",rep,1992,FALSE,not populist,keyword
404,1371,7,"""""I am old enough,"""" Alben Barkley said, """"to remember to campaign of 1916 in which Charles E. Hughes... then the Republican nominee for president of the United States, bitterly criticized President Wilson for not pursuing a more aggressive and belligerent attitude toward German submarine warfare against American commerce, the American flag, and the American people. """"I recall with what solemnity President Wilson asked Congress in April, 1917, to accept the status of war forced upon us by the central powers of Europe and I could never forget what he said--'It is a fearful thing a lead a great peace-loving nation into war,"""" but he and the American people recognized that sometimes a righteous war is better than an unstable and humiliating peace. Who was the peacemaker and the peace-lover of those days?",dem,1956,TRUE,not populist,keyword
405,961,7,"The Republican party is two parties. In the dominant Old Guard, you face a set of men who are perpetually afraid that there will be too much of something--even too many votes. They complain about planning in our economy but from the history it looks as though they had planned an economy in which a handful of insiders got the lamb chops, and the great mass of Americans get the paper jackets on the end bones.",dem,1952,FALSE,not populist,keyword
406,3069,14,"My health-care reform will give tax breaks and credits to make health care more affordable, so that thirty million people who can't get health-care insurance will be safe and will have health care in the private sector. He prefers taxes. He says, let's raise taxes and compel people to participate, and I say, let's give tax incentives and encourage people to do what's right. And I want to use the force of competition, the force that's in action all along Main Street here, the force of competition to keep these medical costs down, and he wants to put the government in the business of setting health-care prices. That will not work. I want to go after the root causes of health care, and he won't, because the special interests won't let him.",rep,1992,FALSE,populist,keyword
407,1850,9,"He's got to think of a whole American family. He can't go around promising this and that and the other thing. He's got to think of the housewives trying to balance the family budget. He's got to think of the millions of people who are saving for their old age through Social Security, through pensions, through life insurance. And he's got to make a pledge--and I make that pledge today--that if you work and if you earn money, that that money's going to be able to buy what it costs you to earn. And we're not going to break faith with the American people by spending in Washington and raising prices in such a way that it's going to make it impossible for you to balance your own budgets right here at home.",rep,1960,FALSE,not populist,keyword
408,2000-11-01-remarks-kissimmee-florida,32,"Sometimes, a President has to stand up and say no — so that our families can have a better life. I'm not running for President to go along and get along at any price. The Presidency is really not just a popularity contest. If you want someone who smiles and looks the other way while special interests have their way, then I'm not your guy.",dem,2000,TRUE,not populist,keyword
409,1030,1,"You know, there were some ladies who were good enough to come on the train, who were active in the Volunteers For Stevenson here in Syracuse, Republican ladies, and I was reminded of that wonderful story long ago about the difference between a convert--and the definition of a convert--a little boy who asked his father, """"What is a convert?"""" And his father said, """"Well, if a Republican votes Democratic, he is a convert. But if a Democrat votes Republican, he is a traitor."""" And here in Syracuse--I know, because I have been here many times before--you make everything. You make everything, I believe, from china to electrical devices of all kinds. All the way across, this morning, this rich heartland of New York State the thing that has impressed me most is the remarkable diversification both of your industry and of your agriculture as well. All the way along I have seen dairy farms, truck farms, orchards--and this, by the way, is the season when one can say that he likes Northern Spies without having his reputation questioned by everyone. And if anyone happens to have a bushel of apples in his pocket and would like to give them to me, I could use them. Farmers here in New York used to say, I am told, that if milk would only get up to two dollars a hundredweight, that would be all right. That was years ago, of course. And I can remember, too, reading the stories of the milk strikes when angry and desperate farmers tried to take matters into their own hands. The milk strike, it always seemed to me, was a dreadful and terrible and brutal indictment of our society, when countless children in the cities were hungry. It just didn't make sense. To talk about these things now in 1952 is to realize how far we have come in this past twenty years. It is hard to believe now that these things ever happened. It all seems like sort of a bad dream--a dream we would like to forget.",dem,1952,FALSE,not populist,keyword
410,3031,17,"You just think about it: if every person in Florida who needs a college degree and got it, and then paid it back by making Florida stronger from the grassroots up with people power, we could solve the problems of our nation and generate an incredibly educated work force that would explode economic opportunity all across this country. These are the things that we stand for. We also stand for a system, again I will say, that is not trickle-down, that is not tax-and-spend. We are going to have to reduce unnecessary spending. We're going to bring this deficit down. But we're going to do it while we're putting the American people back to work.",dem,1992,TRUE,not populist,keyword
411,1871,14,"And so I say somebody's wrong here. Either Senator Kennedy is wrong or the American people are wrong, and I think the people are right. The people have confidence in our economy. They're buying more. They're saving more. They're spending more than ever before. We're not going to have a recession. We're not going to allow ourselves to be talked into one, and I can assure you that under our administration we will move forward, move forward to even greater heights than we have reached during the past seven and a half years.",rep,1960,FALSE,not populist,keyword
412,1237,4,"Along with this, and in furtherance of my conviction that we must fight against growing centralization of power in the federal government, I spoke briefly on the tidelands--the oil lands--question, off your coast, and in doing so I took my stand against the opposition.  I said I believed that these lands belonged just exactly where they have belonged for more than a hundred years:  with the states that own them. But now came up against this question:  """"Well, who are you trying to get down here in the South?""""  One of my friends of the press said, """"Just who are you appealing to?  Just a bunch of Texas oil millionaires?""""  Now, if there are as many Texas oil millionaires in Lubbock as there are people out here today, then Texas is getting even richer than I thought it was, because you are the people, my fellow Americans, that I am bringing my message to.",rep,1952,TRUE,not populist,keyword
413,3306,9,"And they understand, as I do, the simple economic principle on which my plan is based--the principle that it's your money, and government shouldn't tell you what to do with it. This principle is foreign to many in Washington, including President Clinton. He says we can't afford to cut your taxes by 15 percent. Instead, he is proposing a series of small targeted tax cuts. In other words, if you are engaging in some kind of behavior that Bill Clinton deems acceptable, then he will let you keep a little more of your own money. In short, not only does President Clinton have hundreds of ideas on how the government can take and spend more of your money--he also wants to dictate how you should spend what's left.",rep,1996,FALSE,not populist,keyword
414,2529,7,"I became president on August 9th. It wasn't a happy day, but I had faith in the American people, I had faith in our form of government, and I decided that we had to keep the ship of state on an even keel, that we had to set a steady and firm course. You know, because our people responded--all of you in St. Louis and Missouri, all over the country--you rejoined me in that faith, that trust, that confidence.",rep,1976,FALSE,not populist,keyword
415,2008-09-29-des-moines-iowa,0,"I speak to you at an hour of crisis for our nation's economy. I believe the crisis facing our economy could have a grave impact on every American worker, small business owner, and family if our leaders fail to act. I share the anger and frustration that many Americans feel toward reckless and corrupt mismanagement on Wall Street and in Washington.",rep,2008,TRUE,populist,keyword
416,1167,8,"I will tell you something more: we have heard coming out of Washington such cries as this, """"We can't get good men to come to Washington to serve.""""  What rot!  Just bunk!  The Republican Party at least has got thousands of men and women ready to go down there and serve their country and do it.  Why?  To serve their fellow man, to serve their country like a soldier would serve it in war, like thousands here today have served, and do their job and not to go down there to get rich.",rep,1952,FALSE,not populist,keyword
417,2740,19,"These are God's people, stricken down by things that would destroy any one of us, and they need just a little lifeline to keep some minimum dignity and decency to their lives. I think it's one of the cruelest things that happened in modern American history because you can't justify it.  That's not what the American people are, and if it had happened once by mistake, that can happen.  But this went on for nearly four years.  Thousands, hundreds of thousands of them terminated from their benefits.  Time and time again, federal courts would rule that it was illegal, and the government would ignore those pleas.",dem,1984,TRUE,not populist,keyword
418,2118,11,"I happen to believe that the American people are entitled to know what we think and that we ought to look upon the American people as the great jury, to pass judgment on the man, the program and the ideas.  I think this audience knows that throughout this entire campaign I have beseeched my opposition to enjoy with me the opportunity of debate, public debate.  I think you also know that during this campaign I reminded the Republican nominee many times that he failed to appear on a single news network show for over two years, and only last night, for the first time since 1967, did the Republican candidate appear on a program like Face the Nation.",dem,1968,FALSE,not populist,keyword
419,1657,5,"I ask your help in this campaign.  I believe this choice is between those who are comfortable and those who are concerned, those who want to serve our country and those who believe that now is good enough.  I hold the view, whether I am elected president of the United States or whether I continue as a Senator, I hold the view that we wish to serve our country, that it deserves the best from us, that what we are now doing is not good enough, that we need the best education, that we must be first in outer space, that we must build our economy, that we must provide employment for our people, that we must move again, and I ask you to move with us.  I ask you to join Senator Douglas and Otto Kerner and your next congressman in strengthening this country, in restoring its vigor, in restoring its vitality, in placing before the American people the unfinished business of our society.  All around the globe we hear the rumble of distant drums.  I want to beat that drum here in the United States.  I want us to begin to sing again that this society of ours and this economy can provide for our people and provide an example to freedom all around the globe, and on that basis and on that issue I ask your support and help in this campaign. ",dem,1960,FALSE,not populist,keyword
420,1357,10,"I believe that the American people have come to share a great pride in our natural wealth. I believe most of us feel deeply the obligation to develop forest industries of sustained yield; to see that the gullies do not bite into our topsoil and carry it away to the sea; to see that new and better ways are found for developing coal and our mineral resources. This is conservation in its truest sense--to develop and improve what we have been given. It is our obligation to the future. It is, at the same time, good business. A sound conservation policy is the framework for effective private initiative. Those of you who make your living from the forests must have a stable supply of timber today, next week, and ten years from now. Without such a supply, your livelihood will come to an end.",dem,1956,TRUE,not populist,keyword
421,3174,20,"My opponent thinks government can pick the industries of the future with our money. I talk about cutting capital gains and investment tax allowances, giving first-time home buyers a tax credit, because you know what to do best with your money, better than any bureaucrat. Governor Clinton says that it's okay that we have members of Congress who serve decade after decade in Washington. I trust America's judgment, so I want to limit the terms of members of Congress and give government back to the people.",rep,1992,TRUE,not populist,keyword
422,1767,1,"And President Eisenhower, I say tonight, certainly deserves the thanks of the American people for not only what he has done again at the United Nations, but the for the record he has made. I am proud of that record. I am part of it. I helped to make it. In speaking of it, may I say that in thinking of it certainly there are these things we will always remember.",rep,1960,TRUE,not populist,keyword
423,2016-10-29-daytona-beach-florida,12,"So my friends, it is not just the fact that my name will be on the ballot. Everything we care about is at stake – your future – making college affordable, helping you pay back your debt – the cost of prescription drugs down – protecting and defending Social Security and Medicare from privatization and Wall Street schemes. Fighting climate change is at stake. LGBT equality is at stake. Equal pay for women is at stake. In the end, we know that American dream itself is at stake.",dem,2016,FALSE,populist,keyword
424,2016-07-21-national-convention-cleveland,53,"I have made billions of dollars in business making deals – now I'm going to make our country rich again. Using the richest people in the world, which our country has, I am going to turn our bad trade agreements into great trade agreements. America has lost nearly-one third of its manufacturing jobs since 1997, following the enactment of disastrous trade deals supported by Bill and Hillary Clinton.",rep,2016,FALSE,not populist,keyword
425,3064,55,"At my first inauguration I said that people didn't send us to bicker. I extended my hand, and I think the American people know this, I extended my hand to the Democratic leaders--and they bit it. The House leadership has not changed in thirty-eight years. It is a body caught in a hopelessly tangled web of PACs, perks, privileges, partisanship, and paralysis.",rep,1992,FALSE,not populist,keyword
426,2008-10-01-crosse-wisconsin-1,1,"On Monday, over the course of a few hours, the failure to pass the economic rescue plan in the House led to the single largest decline of the stock market in two decades. Over one trillion dollars of wealth was lost by the time the markets closed. And it wasn't just the wealth of a few CEOs or Wall Street executives. The 401Ks and retirement accounts that millions count on for their family's future are now smaller. The state pension funds of teachers and government employees lost billions upon billions of dollars. Hardworking Americans who invested their nest egg to watch it grow are now watching it disappear.",dem,2008,FALSE,not populist,keyword
427,2006,39,"I think we had better make up our minds, though, that if we can keep our economy growing, that the social dividends of that economy will make your life and mine just a little bit better.  I know taxes are a burden, and I can say that the American people with the taxes they pay, are living better now, and they are, than they have lived in any time in their history.  We have had a 32 percent increase, net increase, after taxes, after adjustment of prices for inflationary pressures, in the last eight years in a family income of four--for a family of four.  We had a nine percent increase from 1963 to 1961.  And Mr. Nixon, I will pit my 32 percent against your nine percent any time, coming or going.",dem,1968,FALSE,not populist,keyword
428,2012-10-09-van-meter-iowa,21,"You could imagine how I felt when I found out that he was one of the two former Navy SEALs killed in Benghazi on September 11th. And it — it touched me, obviously, as I recognized this young man that I thought was so impressive had lost his life in the service of his fellow men and women. He — according to the reports on CNN International that I read, he was actually in a different building, in an annex, a safe place somewhere else across town, when he and his colleagues there heard that the consulate was under attack. And they went there. They didn't hunker down where they were in safety. They rushed there to go help. This is the American way. We go where there's trouble. We go where we're needed. And right now we're needed. Right now the American people need us.",rep,2012,TRUE,not populist,keyword
429,2008-10-30-sarasota-florida-0,0,"Florida, I have just two words for you: five days. After decades of broken politics in Washington, eight years of failed policies from George Bush, and twenty-one months of a campaign that has taken us from the rocky coast of Maine to the sunshine of California, we are five days away from change in America. In five days, you can turn the page on policies that have put the greed and irresponsibility of Wall Street before the hard work and sacrifice of folks on Main Street.",dem,2008,TRUE,populist,keyword
430,2574,6,"Our nation was becoming dependent upon foreign oil with a steady upward increase in imports, making us not only rob ourselves and import oil and inflation and unemployment but also put our nation potentially under the control or influence of foreign powers who don't share the commitments and ideals that we hold so dear. I've only been in office three-and-a-half years, but we've made good progress. With the help of Pat Moynihan and the Congressmen who are here with me we've now forged a national energy policy. It's only been a brief time since those laws were on the books. But the American people have rallied, and we have actually cut the importing of foreign oil by 24 percent. And we've also measured it so that each day now, in 1980, we import two million barrels of oil less than we did the same day in 1977. At the same time, we've put into the consciousness of America the knowledge that we must conserve energy and produce more energy of our own.",dem,1980,TRUE,not populist,keyword
431,1916,1,"Tomorrow, I am going out to the Midwest heartland of America. I am going to report to the American people. I am going to talk about the proud record of our administration, the Kennedy-Johnson administration of the last four years.",dem,1964,FALSE,not populist,keyword
432,2008-10-29-raleigh-north-carolina,15,"If Senator McCain is elected, your health care benefits will get taxed for the first time in history, and at least twenty million Americans risk losing their employer health insurance. If Senator McCain is elected, we'll have another President who wants to privatize part of your Social Security. If Senator McCain is elected, he won't make your college tuition affordable. His campaign says they have no college affordability plan because they consider the young people of America just another special interest.",dem,2008,TRUE,not populist,keyword
433,2863,14,"He's no doubt proud of the fact that, as a United States senator, he voted sixteen times to increase your taxes. But this year he's outdone himself. He's already promised, of course, to raise your taxes. But if he is to keep all the other promises he made, he'll have to raise taxes by the equivalent of $1,890 for every household in the United States. That figures out to about $150 a month. It's like having a second mortgage, a """"Mondale mortgage."""" Now, his economic plan has two parts: one, to raise your taxes, and the second, to raise them again. But I've got news for him: The American people don't want his tax cuts, and he's not going to get his tax cuts. Whoa, wait a minute. I was talking tax increases. He never asked for a tax cut in his entire career. I'm the tax-cutter. Let's keep that straight.",rep,1984,FALSE,not populist,keyword
434,2004-09-24-remarks-racine-wisconsin,31,"Listen, we have a commonsense, practical plan to make sure health care is available and affordable. In all we do to make sure medicine works in America, we will make sure that the decisions are made by doctors and patients, not by bureaucrats in Washington, DC. In times of change, in a changing world, it helps if somebody owns something to bring stability in their lives. The home-ownership rate is at an alltime high under my administration. More and more people from all walks of life are able to open up the door where they live and say, """"Welcome to my home. Welcome to my piece of property."""" And over the next 4 years, we'll continue to expand homeownership to every corner of our country.",rep,2004,TRUE,not populist,keyword
435,2008-09-16-remarks-golden-colorado,26,"Fourth, we need to regulate institutions for what they do, not what they are. Over the last few years, commercial banks and thrift institutions were subject to guidelines on subprime mortgages that did not apply to mortgage brokers and companies. This regulatory framework failed to protect homeowners, and made no sense for our financial system. When it comes to protecting the American people, it should make no difference what kind of institution they are dealing with.",dem,2008,FALSE,not populist,keyword
436,2116,5,"The American people want an end to the costly arms race.  I have fought for arms control throughout my public career. Mr. Nixon has offered us a futile policy of escalation which, according to the New York Times, would cost at least another fifty billion dollars.  And then he hastily and belatedly called for arms limitation--Mr. Nixon, the man who called the test ban treaty a """"cruel hoax"""", who scuttled Senate passage of the nonproliferation treaty by his refusal to support it.",dem,1968,TRUE,not populist,keyword
437,2249,2,"I heard the cry coming out of Miami Beach that you heard coming out of the convention--""""four more years""""--my reaction to that is that this country cannot afford four more years of the policies of Richard Nixon--four more months is the part I like best. And we can't say that after tomorrow because it is going to be less than four more months after tomorrow, but I ask every person here today to think about the needs of this city, to think about the needs of this state, to think about a President who has vetoed three major bills to assist education and to relieve some of the burden on the property taxpayers and I ask you if we can afford four more years of that.  And then many of you here are young today, but whether you are young or old, I ask all of us to think about what our present administration did to try to kill efforts in the Congress to improve the retirement benefits for our older citizens, our mothers and fathers, our grandparents. These older people who are lonely, who are left to their own resources, living in some cases on less than $100 a month--I ask you to remember that President Nixon used all of the power of the White House to defeat an increase in Social Security benefits for these older people and I ask you if we want four more years of that kind of attitude in this country. I ask you to think about the problems that the Mayor described here a few minutes ago--the need for new housing, the need for modern, efficient public transit systems, the need to get at these problems that Senator Nelson has addressed so eloquently in saving this precious environment from pollution and contamination, and then look at the neglect and tragically mistaken priorities of this present administration and ask yourselves whether America can afford another four more years of mistaken priorities. ",dem,1972,TRUE,not populist,keyword
438,1851,6,"My friends, I know from experience what it means to people to have to meet a family budget, and I know that if the opponent's programs were to go into effect, they would cost $15 billion a year more than the programs that I offer to the American people. I know that as far as these programs are concerned, they cannot be defined except by higher taxes or higher prices, or both, and I'm against higher prices or higher taxes.  My friends, certainly we're going to pay whatever is necessary to strengthen our defenses, but when it comes to programs which, as I say, would result in higher prices for the American people, the kind of extravagance that I'm talking about, then I say it's time for the American people to think. Remember--and I say this to every person listening--Democrat, Independent, Republican--remember, as you vote on November 8th, you're voting for the prices you pay in the grocery store next year. ",rep,1960,TRUE,not populist,keyword
439,2022,35,"And I thought we might begin those discussions in Peoria or Springfield in the tradition of the Lincoln-Douglas debates so that the American people could decide on the basis of the facts, not empty promises, not slogans, and that special brand of fence-straddling which Mr. Nixon perfected at least a generation ago. I think it's time to have the facts laid on the line, don't you? But Mr. Nixon scurried away and when last seen, was headed back East, to New York and the sanctuary of the Fifth Avenue apartment.",dem,1968,TRUE,not populist,keyword
440,1655,15,"This county is a rich agricultural county.  It relies primarily on agriculture and dairying.  The dairy farmers of this country on the average, though this county does better than most, average about 60 cents an hour in their pay.  Their income has steadily dropped.  The reason has been, of course, that this administration has been manned by people with little imagination, with really, in my opinion, no sense of the changes emerging around us. ",dem,1960,FALSE,not populist,keyword
441,1801,21,"Let me spell that out if I could for a moment.  You've been hearing that the United States is standing still economically for the last seven and a half years.  All that I can say my friends, that anybody that says the United States has been standing still hasn't been traveling through the United States; he's been traveling through some other country.  I can assure you of that.  Because as we move through America, we have found more progress, more houses built, more schools built, better jobs, more increase in real wages in these seven years than in any period in history and infinitely more in the seven years that we left behind.  I say, the American people do not want to go back to the policies we left economically seven years ago.  We want to build on the policies we presently have which will build a greater America.  Let's take an example.",rep,1960,FALSE,not populist,keyword
442,2012-11-04-rally-hollywood-florida,37,"And I'm not going to turn Medicare into a voucher just to pay for another millionaire's tax cut. I'm not going to ask young people to pay more for college just to pay for another millionaire's tax cut. So, Florida, we know what change is. We know what the future requires. And we know it's not going to be easy. Back in 2008, we talked about change we can believe in. But I also said this is hard. Because I wasn't just talking about changing Presidents or changing parties, I was talking about changing how politics is done in this country.",dem,2012,TRUE,not populist,keyword
443,2290,6,"But aerospace workers who are concerned about job security have no contact anywhere in the White House, or even in the executive office building next door. And I say that is intolerable. The sad truth is that our government today is so obsessed with political advantage, and so obedient to the privileged few, that it has no time to consider your concerns. And with that kind of administration in power, we will never see the blessings of peace and the security of jobs reunited again.",dem,1972,TRUE,not populist,keyword
444,2004-10-19-port-richey-florida,1,"I've got a lot of reasons why you ought to put me back in, but perhaps the most important one of all is so that Laura will have 4 more years as the First Lady. When I asked her to marry me, she said, """"Fine, just so long as I never have to give a speech."""" I said, """"Okay, you got a deal."""" Fortunately, she didn't hold me to that deal. She's giving a lot of speeches, and the American people see a warm, compassionate, strong First Lady.",rep,2004,FALSE,not populist,keyword
445,1311,6,"I tell these old soldier stories, you know, because like an old soldier, any other one, you get me talking about military things and I can tell these about half the afternoon. What I want to talk to you about in this political campaign is a little bit more pertinent.  We have an opposition party that has a record, particularly during the past seven years, that is indefensible.  So when they come before the electorate, they don't like to talk about that record.  Part of it is this:  they have not brought us nearer to peace. They have let us drift away from the peace we thought we had earned in 1945.  We then were the most powerful nation in the world--the richest, the most productive, and on top of that, militarily strong.  Where has all that strength gone?  We have had crisis after crisis.  We have lost China and finally we are at war in Korea.  Your sons, your brothers, your husbands are going just exactly as are the rest of us.  My boy is over there.  None of us like it.",rep,1952,TRUE,not populist,keyword
