,Unnamed: 0,pop,Predictions_prob_0,text,speech_par_id,uncertainty,low_pr,high_pr,auth,exc,inc
17696,17697,0.00010331297640524201,0.9998966870235941,"Joe Biden opposed the mission to take out Osama bin Laden. He opposed killing Soleimani. He voted for the Iraq War. He backed the disastrous Iran Nuclear Deal. And he cheered for the rise of China as a positive development for our country. I don't think so. The Biden plan would destroy Social Security and destroy protections for pre-existing conditions. It will drain your Medicare by giving free healthcare to illegal immigrants that will come over to this country by the millions when they see this. End virtually all immigration enforcement and impose totally open borders. He would terminate our travel bans on jihadist regions. Remember I got that approved? They kept saying, """"Oh, he lost. He lost. He lost."""" And then I won in the Supreme Court. We have a travel ban. Guess what?",2020-09-24-rally-jacksonville-florida_145,0.999793374047189,0.000205005044345859,0.000247935257990629,0.999732098871976,0.999880939410604,0.0010464163935587
17820,17821,0.000103202450507242,0.9998967975494921,"I am going to keep radical Islamic terrorists the hell out of our country. A Trump administration will also secure and defend the borders of the United States. Boy, you people have energy, you're great.",2016-10-28-manchester-new-hampshire_45,0.999793595098985,0.000186788339177448,0.00026853455572754,0.9996516290527059,0.9998708893224879,0.000326025237263791
17860,17861,0.00010316963553325501,0.999896830364466,"For the first time in American history, we have the endorsement of our ICE officers and our Border Patrol officers. We also have the endorsement of Sheriff Joe. We are going to build a border wall, enforce our laws, and keep our people safe. The chaos, the violence and the crime will come to an end – beginning in January of 2017.",2016-10-04-prescott-valley-arizona_38,0.9997936607289329,0.477523052248099,0.000351948899470261,0.9997679486945309,0.9998688991525779,0.000397001310241671
17922,17923,0.000103130831889789,0.99989686916811,"The result will be millions more illegal immigrants; thousands of more violent, horrible crimes; and total chaos and lawlessness. That's what's going to happen, as sure as you're standing there. This election, and I believe this, is our last chance to secure the border, stop illegal immigration and reform our laws to make your life better. I really believe this is it. This is our last time. November 8. November 8. You got to get out and vote on November 8.",2016-08-31-center-phoenix-arizona_118,0.99979373833622,0.0015975845970077,0.00024827968203896097,0.999807876481988,0.999858869175705,0.0011229764829496
18108,18109,0.00010295440794469799,0.9998970455920551,"A wall will not only keep out criminals, but it will also keep out the drugs and heroin poisoning our youth. Drugs overdoses in Maine are on a record pace. I have outlined a plan to stop the opioid crisis. My plan begins with a strong border, includes the prosecution of drug dealers, and dramatically expands access to life-saving treatments that will help people unchain themselves from this terrible addiction.",2016-10-15-portsmouth-new-hampshire_13,0.99979409118411,0.000254251889033181,0.000229869041452429,0.999823103965412,0.999874092716022,0.000356093029108151
18307,18308,0.000102781814083961,0.9998972181859159,"And he's ignored, in this state above all, the huge cost of illegal immigration. He opposed Proposition 187 and refused to reimburse the state for costs of jailing alien felons. It was not until Senator Hutchison and Senator Bob Dole pushed it and pushed it and pushed it, with the help of Governor Wilson and others, and the California delegation, George Radonovich, so that we made it happen.",3358_26,0.9997944363718321,0.000163684153919249,0.000192341177014343,0.9997699830809771,0.9998781717981591,0.00111190223094748
18310,18311,0.000102777746736917,0.999897222253263,"And why did Mr. Clinton not only oppose Proposition 187, but deride and scold Californians merely for trying to control those costs? In fact, why did the President water down the illegal immigration reform bill passed by Congress to add to all of the above costs you already have? In its original form it was a strong tough bill. He changed it to allow illegal aliens to stay in public housing for up eighteen months. He changed it so illegal aliens afflicted with AIDS could not be denied taxpayer-funded medical treatment no matter how high the cost. And when the President finished with that bill, it even opened up the possibilities, as I said, earlier of illegal aliens receiving legal drivers licenses. Now consider what that means?",3339_42,0.9997944445065259,0.00017177665057388502,0.00020226854327265302,0.999802818451772,0.9998653699314591,0.00119108877796294
18446,18447,0.00010266916400884699,0.9998973308359909,"According to a report for the Boston Globe from the year 2008 to 2014 nearly 13,000 criminal aliens were released back into U.S. communities because their home countries would not, under any circumstances, take them back. Hard to believe with the power we have. Hard to believe.",2016-08-31-center-phoenix-arizona_79,0.999794661671982,0.000202685258651149,0.000207675171294554,0.9997689114529571,0.9998773069339592,0.000362577622468391
18464,18465,0.00010265815052417801,0.999897341849476,"--Freeing even more criminal aliens by expanding Obama's non-enforcement directives --A 550% increase in Syrian refugees Either we win this election, or we lose the country.",2016-10-17-bay-wisconsin-0_28,0.9997946836989521,0.00035190461275835496,0.000220342848049373,0.9998048782667031,0.999866751374542,0.000433242476135155
18666,18667,0.000102498856468492,0.9998975011435319,"We take for granted that all the battles before us were easy ones and that the ones just ahead are the most difficult. But I ask you to remember just for a moment, as Americans, all of the struggles that have brought us here today, from the time our founding fathers created the miracle of a written Constitution and one nation from thirteen disparate groups of people who had other things on their mind, to the time when Abraham Lincoln literally gave his life to keep the Union together and redeem the promise of the Emancipation Proclamation, to the time when Franklin Roosevelt lifted our country from the chains of his wheelchair when 25 percent of our people were out of work. When you see what we have been through, it is easy to see how we can do better than we are doing and why we should be hopeful about the future.",3014_7,0.999795002287063,0.999704295737723,0.9996580852921879,4.94133139961865e-05,0.000103187542261612,0.996497099995076
19172,19173,0.00010208960528294,0.999897910394717,"They're going out. They're going out fast. Moving forward. We will issue detainers for illegal immigrants who are arrested for any crime whatsoever, and they will be placed into immediate removal proceedings if we even have to do that.",2016-08-31-center-phoenix-arizona_46,0.999795820789434,0.000186955206147417,0.00023676288160340297,0.999809165629208,0.999867298064412,0.00089301964127909
19221,19222,0.000102055003117786,0.9998979449968821,"The examples go on and on and on. Under a Trump Administration, this crime wave will come crashing to an end. That includes the proposal, in my contract, for tough mandatory minimum prison sentences for illegal immigrants who re-enter the country after a previous deportation.",2016-10-23-fairgrounds-naples-florida_23,0.999795889993764,0.000195223713291624,0.000220236883624299,0.999804631040789,0.9998720686877991,0.000623450703993031
19367,19368,0.000101941594196234,0.999898058405804,"If human rights and human dignity are not shared by every American, regardless of his race or his color, then those in other lands of other creeds and other colors, and they are in the majority, will treat our claims of a great democracy with suspicion and indifference. If we demonstrate no vitality here in the United States, no leadership in our own country, no imagination in meeting our problems here at home, if great quantities of our food, for example, rot while the world goes hungry, if our people are complacent and self-satisfied, content with things as they are and unconcerned with things as they soon will be, then our prestige and our influence and our contribution to the cause of freedom will surely continue to decline. There are those who say that this kind of talk downgrades America.  I do not downgrade America--but I do downgrade the kind of leadership America's been getting.",1697_3,0.999796116811608,0.999779875431315,0.0148182721069483,4.85312202230247e-05,0.000132778829467325,0.997278927989137
19718,19719,0.00010168620588321899,0.9998983137941171,"The Senator's record is clear. There is a mainstream in American politics, and he sits on the far left bank. I'm a compassionate conservative and proudly so. I am glad to talk about my record. You know, when I ran for office, I said we would cut the taxes on the American people, and I kept my word. We increased the child credit. We reduced the marriage penalty. We believe that the Tax Code ought to encourage marriage, not penalize marriage. We created a 10-percent bracket to help our working families. We cut the taxes on everybody who pays taxes. We're helping our small businesses, and our economic policies are paying off. This economy is strong, and it is getting stronger.",2004-10-28-remarks-westlake-ohio_39,0.999796627588233,0.000184046562726551,0.9996751897448181,5.5043850502713004e-05,0.999790076083734,0.00037968894823955403
20184,20185,0.00010132521467133199,0.999898674785328,"We will hire more police, increase penalties for assaults on law enforcement—[cheers and applause]—surge federal prosecutors into high-crime communities, and we will ban sanctuary cities. And they didn't touch it. We will strike down terrorists who threaten our citizens, and we will keep out people, keep them out, of these horrible, horrible situations where they hurt our country, they hurt the people of our country, and we're also going to be staying out of the endless, ridiculous foreign wars in countries that you've never even heard of. January 1st. And further reduce health insurance premiums and the cost of prescription drugs at a level like you've never seen before. I've already signed it. Favored nations. The drug companies are not happy, I will tell you.",2020-09-10-rally-freeland-michigan_100,0.999797349570657,0.000263663317521504,0.000593484261274475,0.9996523901790271,0.999814522590014,0.000334443548084146
20338,20339,0.000101228301404143,0.9998987716985959,"That is what we saw play out in the last 2 weeks, as a crude and disgusting video sparked outrage throughout the Muslim world. Now, I have made it clear that the United States Government had nothing to do with this video, and I believe its message must be rejected by all who respect our common humanity. It is an insult not only to Muslims, but to America as well, for as the city outside these walls makes clear, we are a country that has welcomed people of every race and every faith. We are home to Muslims who worship across our country. We not only respect the freedom of religion, we have laws that protect individuals from being harmed because of how they look or what they believe. We understand why people take offense to this video, because millions of our citizens are among them.",2012-09-25-york-city-12_13,0.9997975433971921,0.000221401183378345,0.9993594318495709,0.000107930878853128,0.98819919999264,0.9970958502887729
20538,20539,0.000101093540081036,0.9998989064599191,"The result of her misconduct was the release of thousands and thousands of dangerous criminal aliens who should have been sent home to their countries. Instead we have them all over the place. Probably a couple in this room as a matter of fact, but I hope not.",2016-08-31-center-phoenix-arizona_78,0.9997978129198379,0.000214353839587789,0.000201492619224112,0.999806295604804,0.999869633218019,0.000330919095172906
20739,20740,0.000100982066124985,0.999899017933875,She even wants a 550% increase in Syrian refugees. So let me state this as clearly as I can. If I'm elected President I am going to keep Radical Islamic Terrorists out of our country.,2016-10-21-center-newtown-pennsylvania_19,0.9997980358677501,0.000195782756389699,0.000219299502394699,0.9997784778244979,0.999848708696542,0.000352814782040579
20748,20749,0.00010097445916353101,0.9998990255408371,"We are one movement, one people, one family, and one glorious nation under God. And together,j with the incredible people of Wisconsin, we have made America powerful again. We have made this country powerful like it's never been. We have made America wealthy again. Our stock market is just about at an all-time high. Look at your stocks. Look at those 401Ks. How would you feel if it went down by a hundred percent? Can only go up. We have made America strong again. We have made America proud again. We have made America safe again. And we will make America great again. Thank you, Wisconsin. Thank you.",2020-10-17-rally-janesville-wisconsin_120,0.9997980510816729,0.9997151013558809,0.9997104976998978,5.0440306298496994e-05,9.76481524851055e-05,0.000334908266178847
20844,20845,0.000100902702692551,0.999899097297307,"We must remember that crime and lack of justice are especially cruel to those least able to protect themselves. Last month in New York, an elderly couple, immigrants from Germany, hanged themselves to escape the consistent harassment of teenaged criminals. Restoring order to our society is not a question of liberal versus conservative, Republican versus Democrat, black versus white, rich versus poor.",2394_4,0.9997981945946149,0.9995229958001421,0.000220628544033896,0.9969723060346009,8.76652758050726e-05,0.9970756382841949
21190,21191,0.00010067074608119,0.9998993292539179,"The President. Now, that's why I can't lose. That might be the second most important. You know what the first most important is? Because we're gonna make America greater than ever before. Think of it. While turning the entire country into one giant sanctuary for criminals, illegal aliens, including those charged with rape, assault, murder, killing. The wall is almost built.",2020-10-17-rally-janesville-wisconsin_31,0.9997986585078371,0.00020228136882246,0.000436989873623862,0.9993670205920799,0.999875543258827,0.0006104942813371
21385,21386,0.000100534761626573,0.999899465238373,"He's also pledged to terminate all national security travel bans, overwhelming your state with poorly vetted migrants from jihadist regions. Making matters worse, he would open the flood gates in the middle of a pandemic. And by the way, the wall, it's over 311 miles long right now, doing very well. Doing very well. Make the mic louder, the mic louder.",2020-09-10-rally-freeland-michigan_15,0.9997989304767471,0.000204901277121597,0.00022039348531788198,0.9995972045282249,0.9998800384962291,0.00046278728098568495
21497,21498,0.00010046389239038101,0.9998995361076101,"But, anyway, for those of you that helped to get it out, I thank you. Let me also say that I do believe we should have a tough, strong defense against people who violate our immigration laws because it's unfair to people who wait in line to be legal immigrants. But I'm proud of the fact that this year, by the end of 1996, more than one million people will have become citizens by naturalization in one year. That is more than twice as many as last year. And I think one of the things that's happened here in this very ill-advised assault on legal immigrants, the people who have carried it on have made a lot more people interested in becoming citizens and exercising their right to vote and being heard and saying we don't appreciate people who try to divide the American people. And that is a very positive thing.",3225_36,0.9997990722152191,0.000192618487381833,0.000511627917863905,0.94013853947397,0.999707779702272,0.9973336485905642
21710,21711,0.000100333401517378,0.9998996665984828,"I also realize this: I realize, not only here, but as I have traveled to forty-seven states already in this campaign--and we're going to all fifty, incidentally, by the end of this week--I realize, as I travel the forty-seven states, spoken to great crowds like this, seen literally millions of people all the way from Hawaii to Maine to Florida to California to Minnesota, I realize that these people down in Washington and other places--the columnists and the commentators that are wringing their hands and sobbing around and saying, """"""""America's people have lost their sense of purpose; America's people are becoming second in everything; America's people don't have the drive and the determination of the Communists""""""""--believe me, they don't know what they're talking about. They don't know America and they don't know her people.  Listen, there's nothing wrong with the American people if our leaders would just recognize it; we're the greatest people on earth. Now that leaves us, however, a responsibility. It leaves a responsibility for all of us to see that America is always at its best. ",1866_22,0.9997993331969659,0.999749513700049,0.9996992250357459,5.133131836526379e-05,9.8179606441684e-05,0.000494076308531025
21809,21810,0.00010026023622697,0.9998997397637729,"When I'm elected president, we will suspend the Syrian refugee program...[applause]...and we will keep radical Islamic terrorists the hell out of our country. Have no choice. We have no choice.",2016-11-07-raleigh-north-carolina_81,0.9997994795275459,0.00020696275568957,0.000257885047930352,0.999679360224564,0.9998640762740258,0.000391810703106707
21813,21814,0.00010025540823890401,0.9998997445917609,"And I'm proud to say that they've achieved the most secure border, our border patrol, in the history of the United States of America. We now have the most secure border we've ever had and it's only going to get better. And we've reduced illegal border crossings by 60% since this time last year. And if we keep going at the rate, it'll be about 85% in about two months. So, it's a great honor. And you know what? Your community is much safer, you see the difference, it's a much safer place to be. But more important than these numbers is the fact that we've ended catch and release. You know what catch and release is? These great men and women catch somebody, maybe a murderer, maybe a rapist, maybe a trafficker, they catch somebody, take his name, take his number and they release them into our country. And they say, """"Come back in four years, you have a trial."""" No more. We take them out. We bring them out. And nobody said that was possible because I couldn't have gotten it through the Democrats because they don't like that. So, we have people coming into this country, some great people, some really bad people too. And I mean murders and I mean rapists; I mean really bad people and they don't get in and they don't get back. When we bring them back to their country, could be Mexico also, they don't come back. Under the Obama Biden, I call it OBiden, Under the OBiden administration, our agents were ordered to ignore the law and release illegal aliens by the hundreds of thousands. And by the way, Mark Morgan, where's the great Mark Morgan? He's around here someplace. Mark Morgan has been so incredible, one of our executives, he said, """"We never built the cages. Those cages were built in 2014 by Obama."""" Okay. We never the cages, they were built by Obama and the fake news is constantly saying that I built cages for children. I didn't build them. They were built in 2014. There was a headline in Time magazine about the cage and somebody called in that built it. They said, """"He didn't build it, we built that for the Obama administration."""" But they don't stop, they keep calling it, they say I built cages. You'll hear it in one of the debates. They'll say, """"You build cages president."""" I said, """"No, I didn't build cages. That was built by Obama."""" Under the Trump administration, if you cross our border illegally, you are quickly apprehended and swiftly returned back home.",2020-08-18-rally-yuma-arizona_23,0.999799489183522,0.000194934381658158,0.999577488808645,0.999820271466386,0.9998698925837379,0.000592454532069151
22244,22245,9.998579297293829e-05,0.999900014207027,"The possibilities for electoral fraud are just staggering, and let me add for those children who are illegal immigrants, no one is blaming the children. They didn't do anything wrong. We also understand the plight of the people who in many cases just want to escape poverty to come and work in America. """"""""Alien"""""""" sometimes seems a harsh word for such people. But we bear them no ill will. The larger point here is this, it is the duty of the federal government to guard the integrity of our nation's borders.",3339_44,0.999800028414054,0.000219669283610695,0.000235144566886318,0.995503380420745,0.9998704154525051,0.98396366870834
22377,22378,9.9915453594366e-05,0.9999000845464058,I've embraced the crying parents who've lost their children to violence spilling across our border. Parents like Laura Wilkerson and Michelle Root and Sabine Durden and Jamiel Shaw whose children were killed by illegal immigrants. My opponent supports Sanctuary Cities.,2016-08-18-charlotte-north-carolina_27,0.9998001690928109,0.000231756676976896,0.000199243344970984,0.9992330303377379,0.999871146680973,0.0013084692320693302
22390,22391,9.990249672421309e-05,0.9999000975032759,"There are more than 2 million criminal aliens with convictions in the country right now, and many more criminal illegal immigrants who have committed severe offenses but escaped the law entirely – when I am President, we are getting them out, and we are getting them out quickly. At the same time, our country is being infiltrated by terrorists. Hundreds of immigrants from high-risk regions have been implicated in terrorism inside the United States since 9/11.",2016-10-05-center-reno-nevada_23,0.999800195006552,0.000282910135002352,0.00027033801175932204,0.9997929689554109,0.9998679106700831,0.000567307175412592
22530,22531,9.98158432393009e-05,0.9999001841567611,"In California, a 64-year-old Air Force veteran, a great woman, according to everybody that knew her, Marilyn Pharis, was sexually assaulted and beaten to death with a hammer. Her killer had been arrested on multiple occasions but was never, ever deported, despite the fact that everybody wanted him out. A 2011 report from the Government Accountability Office found that illegal immigrants and other non-citizens, in our prisons and jails together, had around 25,000 homicide arrests to their names, 25,000.",2016-08-31-center-phoenix-arizona_17,0.999800368313522,0.000230693718691594,0.000222487085861585,0.9996349028246141,0.9998730998326071,0.000997972331584259
23198,23199,9.94377355556683e-05,0.9999005622644441,"As Secretary of State, Hillary Clinton allowed thousands of the most dangerous and violent criminal aliens to go free because their home countries were intelligent, they wouldn't take them back. We bring them to their countries—murderers, drug dealers, gang members, we'd bring them to their countries and their countries would say: get them out, we're not taking them back. They call up the State Department, and the State Department under Hillary Clinton would say: oh, bring them back, we don't want to make waves.",2016-11-02-fairgrounds-orlando-florida_55,0.999801124528889,0.000196061288850728,0.000197060037276196,0.999812302292414,0.9998727844019679,0.00047065950032492695
23291,23292,9.9391331122098e-05,0.999900608668878,"We're going to triple the number of ICE deportation officers. Within ICE I am going to create a new special deportation task force focused on identifying and quickly removing the most dangerous criminal illegal immigrants in America who have evaded justice just like Hillary Clinton has evaded justice, OK? Maybe they'll be able to deport her.",2016-08-31-center-phoenix-arizona_52,0.999801217337756,0.000196100644081109,0.000203618510238497,0.9997826355490501,0.999865586263533,0.000599653297318567
23431,23432,9.93079145200445e-05,0.9999006920854799,"I want you to vote for me because I grew up in a place where people are pretty much like you, because I've worked hard to deal with the problems of ordinary people, because I've proved I could pull people together across the lines of race and party and incomes and most of all because we cannot afford four more years of trickle-down economics. When their crowd took office, we had the highest wages in the world. Now we're down to thirteen. When the 1990 census came out, it revealed that most Americans were working harder for lower wages than they were making ten years ago. We've had the worst economic performance in this country in the last fifty years and we can do better. And the reason I say we can do better is I know that we're working harder, I know we're as smart and as good as any other people. We still have the strongest economic resources in the world. We are in the grip of a failed idea. The answer is not four more years of across-the-board tax cuts for the wealthy. The answer is not four more years of doubling the national debt. The answer is not four more years of spiraling health care costs where 100,000 people a month lose their health insurance. The answer is not four more years of no educational opportunities, where the college dropout rate is two and a half times the high school dropout rate.",3036_15,0.9998013841709599,0.999778100276407,0.9989824194761809,5.05155926995538e-05,8.00783057239415e-05,0.995640918949176
23553,23554,9.924832001425709e-05,0.9999007516799859,"On Tuesday, in Wisconsin, I talked about how we are going to restore law and order to this country. Let me take this opportunity to extend our thanks and our gratitude to the police and law enforcement officers in this country who have sacrificed so greatly in these difficult times. The chaos and violence on our streets, and the assaults on law enforcement, are an attack against all peaceful citizens. If I am elected President, this chaos and violence will end – and it will end very quickly.",2016-08-18-charlotte-north-carolina_3,0.9998015033599721,0.9997545376256558,0.000278990206010802,0.999783702538625,8.13345216556854e-05,0.000336319202331481
23574,23575,9.923568622084592e-05,0.9999007643137791,"Thirty-five years ago Franklin Roosevelt told this nation that all we had to fear was fear itself. Today fear stalks this land and you know it and I know it. The fear that comes from tension, from lawlessness and crime, the fear even that some people invite through acts of demagoguery and extremism, through acts of violence and subversion. Today we face above all, one problem, a problem that I think that we could come to grips with, that we need to talk about as sensible citizens, the problem of lawlessness and crime in our land, and again fear. Fear is the enemy because fear paralyzes us. It prevents us from rational thought. It produces more empty slogans than it does hard answers. Fear and paralysis, members of the American Legion, are not worthy of America. We are known as a nation of the free and the brave and we are known as a nation of people who do things, and governed not by our fears but more by our hopes and we trust in practical analysis rather than the prophesies of doom and gloom. Crime and violence, we know we think about it. It is here to think about. And it is a national challenge and danger, and it is not, let me make it clear, it is not, it should not be and you ought not let it be, a partisan political issue because it is not partisan. Crime affects rich and poor, black and white, Republican and Democrat, third party, fourth party, independent, or whoever else it may be.",2009_11,0.999801528627558,0.0011996112522742,0.9996119720775641,0.00492896364871577,0.00013729041147658898,0.9957778665140291
23973,23974,9.900760859774399e-05,0.999900992391402,"Second, we have got to have the officials that are necessary to deal with the problem. The United States Bureau of Customs has that responsibility at the border. I think we should triple the number of people, raise them from 300 to 1,000. Let's do what is necessary to stop those drugs from coming across this border to corrupt the youth of America.",2162_39,0.9998019847828041,0.00019680325955423702,0.00021503622372741002,0.9997764406584508,0.9996091079953191,0.000412299038576059
24507,24508,9.87291089339088e-05,0.9999012708910658,"This is who we are. We're a people who are bigger than ourselves. We give to others. That's what makes America so unique. We are an exceptional nation of great people. This is a critical time for this nation as we choose what kind of course we're going to have. The president's put us on a course of decline. We're going to restore the greatness of America, drawing on the greatness of the American people.",2012-10-19-daytona-beach-florida_36,0.9998025417821321,0.9997433283096859,0.9997175095870459,4.8970152697322e-05,8.074203492919721e-05,0.00032967181636719197
24970,24971,9.85114480002787e-05,0.9999014885519999,"So in conclusion, over the next four years, we will make America into the manufacturing superpower of the world. And we will end our reliance on China once and for all. We've already started. We will hire more police, increased penalties for assaults on law enforcement, and we will ban deadly sanctuary cities. We will uphold religious liberty, free speech, and the right to keep and bear arms. Second Amendment. We will strike down terrorists who threaten our children and our citizens.",2020-10-17-rally-janesville-wisconsin_110,0.999802977103999,0.000288636302060666,0.0936647245579273,0.879579998206117,0.8591182471997958,0.9964623518481421
26113,26114,9.797399366925379e-05,0.9999020260063299,"When the strongest nation in the world can be tied down for four years in a war in Vietnam with no end in sight; when the richest nation in the world can't manage its own economy; when the nation with the greatest tradition of the rule of law is plagued by unprecedented lawlessness; when a nation that has been known for a century for equality of opportunity is torn by unprecedented racial violence; and when the president of the United States cannot travel abroad or to any major city at home without fear of a hostile demonstration--then it's time for new leadership for the United States of America. My fellow Americans, tonight I accept the challenge and the commitment to provide that new leadership for America, and I ask you to accept it with me. And let us accept this challenge not as a grim duty but as an exciting adventure in which we are privileged to help a great nation realize its destiny. And let us begin by committing ourselves to the truth--to see it like it is, and tell it like it is--to find the truth, to speak the truth, and to live the truth--that's what we will do.",2148_11,0.999804052012661,0.999716417309981,0.999629147027933,4.86414006803002e-05,0.000119688935366844,0.700941609901526
26408,26409,9.78411850901862e-05,0.9999021588149101,"Speaking of it in this field may I say that there are those who criticize it.  But I say that the people of America will be forever grateful to Dwight D. Eisenhower for ending one war, for keeping us out of other wars, and for bringing peace without surrender to the world today.  And to those who say, ah yes, but President Eisenhower has let America slip.  He has let us become a second-rate country.  We find that our prestige around the world is slipping.  We find that the Communists are starting riots in Tokyo against our President, riots in Japan against our Vice President.  And this is a terrible thing.  Just let me say this.  These people are making the mistake of blaming their own President and their own country for what the Communists are doing.  Let's stop it and be proud of the United States of America.  When the Communists run a riot in Tokyo against the President of the United States, or in Caracas, Venezuela, against the Vice President and his wife, it just shows they don't like our policies.  And we are not going to change our policies so that Communists do like them because if we do, that means we surrender to what they want in the world and this we must never do, I'm sure you all agree.",1779_9,0.9998043176298199,0.999684640068516,0.9996625055605001,0.000148872192938236,0.000123222318972052,0.00037577230992404
26872,26873,9.76276226884361e-05,0.9999023723773108,"We have our people. We have out take care of our people. Have to protect our people so it's got to be a two-way street otherwise it is going to be a whole different deal. But establishes a 2-year mandatory minimum federal prison sentence, there are people coming in illegally, for illegally re-entering the U.S. after a previous deportation, and a 5-year mandatory minimum for illegally re-entering for those with felony convictions, multiple misdemeanor convictions or two or more prior deportations; so when somebody comes in, we send them out. They come back, they go to prison for quite a while. They come back, they come back again they go five years. Because what is happening is they are coming back ten times and I could go cases after case they come back.Look at what happened in San Francisco five times he came back on the fifth time he killed. Five times. But so many others 110 times came back, killed somebody after ten times. When they get deported they stay out otherwise they have very serious prison terms. They will stay out. Once you do that, they will stay out. Right now, they have no consequence. They have no consequence.",2016-10-22-eisenhower-complex-gettysburg_50,0.9998047447546229,0.000266409416597914,0.000242144631678072,0.99982208555967,0.9998526550162191,0.000545505757807925
27038,27039,9.75609887958532e-05,0.9999024390112041,"Approximately half of new illegal immigrants came on temporary visas and then never, ever left. Why should the? Nobody's telling them to leave. Stay as long as you want, we'll take care of you.",2016-08-31-center-phoenix-arizona_85,0.9998048780224079,0.00019668929562170602,0.000186537028379336,0.999441523252379,0.9998572517542701,0.000818515063501881
27295,27296,9.7462796095778e-05,0.9999025372039041,"To protect our country and our agents during the pandemic, my administration took immediate action to ensure the safe and rapid return of all illegal aliens. We brought them back. We have very few in our country now. We brought them back, can you believe it? To protect US workers, I suspended the entry of low wage workers that threatened all of your jobs, American jobs, and we're finalizing the new H-1B regulations to permanently end the displacement of US workers.",2020-08-18-rally-yuma-arizona_33,0.9998050744078081,0.00022358129760560098,0.000390237920607497,0.999826041844007,0.9998741496113319,0.000428915197300034
27416,27417,9.739989689475121e-05,0.999902600103105,"A Trump Administration will secure and defend our borders. And yes, we will build a wall. We have the first-ever endorsement from our ICE and Border Patrol officers.",2016-10-15-portsmouth-new-hampshire_10,0.99980520020621,0.000258665156933484,0.000240614423368638,0.999742972181225,0.9998657408113679,0.00048509779192849504
27417,27418,9.739989689475121e-05,0.999902600103105,"A Trump Administration will secure and defend our borders. And yes, we will build a wall. We have the first-ever endorsement from our ICE and Border Patrol officers.",2016-10-20-fairgrounds-delaware-ohio_29,0.99980520020621,0.000258665156933484,0.000240614423368638,0.999742972181225,0.9998657408113679,0.00048509779192849504
27418,27419,9.739989689475121e-05,0.999902600103105,"A Trump Administration will secure and defend our borders. And yes, we will build a wall. We have the first-ever endorsement from our ICE and Border Patrol officers.",2016-10-23-fairgrounds-naples-florida_20,0.99980520020621,0.000258665156933484,0.000240614423368638,0.999742972181225,0.9998657408113679,0.00048509779192849504
28564,28565,9.69225128424567e-05,0.999903077487157,"First, we will stop the flow of illegal drugs into the country. The number of heroin seizures on the border has tripled since 2008. I've received the first-ever endorsement of our Border Patrol and ICE officers, and under a Trump Administration, we will work with them to end the flow of drugs across our border for good.",2016-10-15-center-bangor-maine_13,0.9998061549743149,0.000213693077669857,0.000287489136969972,0.99979118153297,0.999858691628517,0.00044473262043312695
28635,28636,9.68982546958792e-05,0.9999031017453041,"Importantly, in several years when we have accomplished all of our enforcement and deportation goals and truly ended illegal immigration for good, including the construction of a great wall, which we will have built in record time. And at a reasonable cost, which you never hear from the government. And the establishment of our new lawful immigration system then and only then will we be in a position to consider the appropriate disposition of those individuals who remain.",2016-08-31-center-phoenix-arizona_113,0.9998062034906079,0.00021017446206229,0.00035047124672744,0.9998230297344449,0.999872377617853,0.00109836479581089
29634,29635,9.6505197178036e-05,0.999903494802822,"The immigration officers warn that Hillary's plan is the most radical immigration proposal in U.S. history and that it will lead to the loss of thousands of lives. And I believe that. As secretary of State, Hillary Clinton allowed thousands of the most dangerous and violent criminal aliens to go free because their countries would not take them back.",2016-11-02-amphitheater-miami-florida_61,0.9998069896056441,0.000178799281611673,0.000206606381209744,0.9998032125961709,0.9998765282124721,0.000521747426256811
29817,29818,9.64393293019274e-05,0.9999035606706991,"There is another major policy announcement I would like to make today. Every year, countless American lives are lost to Sanctuary Cities. My opponent strongly supports Sanctuary Cities, like the ones that got Kate Steinle killed by a five-time deported criminal illegal immigrant.",2016-10-20-fairgrounds-delaware-ohio_30,0.999807121341397,0.00020885281515953602,0.000203606085260487,0.999763097456286,0.9998813789859531,0.0006586767168171389
30072,30073,9.633376778806941e-05,0.999903666232212,"I will get this done for you and for your family. We'll do it right. You'll be proud of our country again. We'll do it right. We will accomplish all of the steps outlined above. And, when we do, peace and law and justice and prosperity will prevail. Crime will go down. Border crossings will plummet. Gangs will disappear.",2016-08-31-center-phoenix-arizona_106,0.9998073324644241,0.000405529240278653,0.00150523172718013,0.99938583309471,0.999363955201688,0.00032743419095266203
31058,31059,9.596733915095241e-05,0.999904032660849,"Pew polling shows that in many of the countries from which we draw large number of immigrants--extreme views about religion such death penalty--and for those who are involved--the death penalty is very, very common if you don't have the faith that they demand you have. A Trump administration will establish a clear principle that will govern all decisions pertaining to immigration, and we will be tough, and we will be even extreme. We should only admit into this country those who share our values and respect our people. In the Cold War, we had an ideological screening test. The time is overdue to develop a new screening test for the threats we face today. I call it extreme vetting. I call it extreme--extreme vetting.",2016-08-15-university-youngstown-ohio_47,0.9998080653216981,0.000195260200825256,0.000223438834800698,0.999837286790476,0.999776479023085,0.997161004285858
