,Speech_id,text,party,term,comp
9011,1824,"I wondered why you were so enthusiastic.  I see now. Now, as you know, on November the 8th, less than two weeks from now, you're going to go to the polls and vote.  At least on that day, as I said last night on television, I believe this is the most important decision to the voters that you will be making possibly in your lives.  I'll tell you why I say that.  I say, that because at the present time what the president of the United States, what the Congress, does in Washington, D.C., can affect the futures of everybody here, and I want to say it this point, my friends, that the issues in this campaign are bigger than any party.  They're as big as America itself, because what is involved is the future not just of Republicans or Democrats, but of all Americans, and so, I say to you first of all: Let's think of the country first.  Let's think of what leadership America needs and let's vote that way on November the 8th, and will you do that?",rep,1960,True
53262,2012-10-23-delray-beach-florida,"By the way, I just want to point out, in the same way that Governor Romney didn't mention the Afghan war or our troops in his convention speech, Governor Romney didn't even mention our veterans last night. Audience members. Boo!",dem,2012,True
41887,2677,"As far as the bureaucratic structure of the federal role in education is concerned, my view is that the American people are more concerned with quality education than with bureaucratic structures. As I have said throughout my campaign, the American educational system is based on public and non-public educational quality. In the area of non-public schools, I strongly support a system of tuition tax credits to aid parents sending their children to such schools.",rep,1980,True
30175,2749,"MONDALE:  All right, now.  Let me ask you, how many of you people are paying 12 percent in federal income tax? If I were you, sir, I'd go on to another subject as fast as I could, because when it comes to fair taxes for average Americans, that's where Walter Mondale is.  That's where Walter Mondale is.",dem,1984,True
64113,2004-09-20-derry-new-hampshire,"The President. Well, that's when you appoint people that will not write law from the bench but strictly interpret the Constitution. That's what I have done. I put good people up. And you know, a lot of our judges got through, particularly at the district level, but they've held up a lot of really good appellate judges—""they"" being a handful of Members in the United States Senate. They're playing politics with American justice. And another reason to put me back in office is because I'm going to knock back—knock it back down. I'm going to keep naming the people that I've told the people I'd name if I got elected President of the United States, so that there is proper balance between the executive branch and the legislative branch and the judicial branch.",rep,2004,False
37003,2983,"Frankly, that strikes me as sexist--because it implies that women wouldn't choose to work unless they had to. But let's ignore that. Even if you break out the data and examine just families in which both husband and wife work, the result is the same. Median income for two-earner families fell by 4 percent under the previous administration, and it rose by 10 percent under ours.",rep,1988,False
38765,2853,"America's greatest gift has always been freedom and equality of opportunity--the idea that no matter who you are, no matter where you came from, you can climb as high as your own God-given talents will take you. But a few years ago we were being told that this vision was no more, that America was in decline, and all of us had to lower our expectations. I think you remember the disasters that defeatist spirit led to: the first back-to-back years of double-digit inflation since World War I; a 21.5-percent prime interest rate; record taxation; declining growth, savings, investment, income, and confidence in our future--not to mention growing problems of crime and drugs, and in education. Overseas, we had lost the respect of friends and foe alike. Our determination had grown weak, undermining commitments to even our closest friends like Israel. We talked and acted like a nation in decline, and the world believed us.",rep,1984,True
35109,2821,"MRS. KOLIS. Mr. President, Janet McLarty has a question for you. Q. Mr. President, what do you think the first woman walking in space will do for women across the nation?",rep,1984,True
57151,2012-09-21-las-vegas-nevada,"Now maybe — maybe some of you have tried to get a mortgage lately. And if you have, you'll find out how hard it is to get a mortgage lately. And I'll — I'll tell you why. It's kind of a confusing thing, but they passed this law called Dodd-Frank. And in there, they say — — in there they say that if you don't give out a qualified mortgage — it has to be a qualified mortgage or you could face very serious penalties. Now, the only problem is they didn't define what a qualified mortgage is.",rep,2012,False
38020,3096,"But since we're talking about our records today, consider this, too. Candidate Clinton says, ""Health care should be a right, not a privilege."" And yet, under Governor Clinton, Arkansas has one of the nation's worst health insurance crises. More than 42 percent of Arkansas workers, the second highest percentage in the entire nation, don't even have employer-paid health insurance. And the New York Times says a full 25 percent of all state residents have no health insurance at all. Candidate Clinton now says America, quote, ""can't afford four more years"" without a solution to our health care problem. And I totally agree with that. But Governor Clinton took a long time to come around. Early last year, in his fifth term as governor, he finally signed a bill to provide bare-bones coverage to people who have gone uninsured for more than a year.",rep,1992,False
49732,3368,"So I--you know, there are five days left, as Bob Martinez said--five big days, and the polls are starting to close, and they're going to close on November 5. In this campaign, I believe I'm speaking for people across America regardless of party, it's time to restore strong and principled leadership in the White House--principled leadership in the White House. I don't believe we can stand four more years of broken promises--and a new ethical scandal every week--every week a new one, every week a new one. Four years ago, President Clinton said he wanted to be the president in the worst way, and now he is.",rep,1996,True
48017,2840,"Last week an American woman walked in space--Kathy Sullivan. Kathryn Sullivan made history, and she returned to a space shuttle in which some of the great scientific and medical advances of the future will be made and are being made. Cures for diabetes and heart disease may be possible up there. Advances in technology and communication. This is a tremendous challenge for us, and especially you young people who will be assuming leadership of our nation.",rep,1984,False
61428,2004-10-15-rapids-iowa-2,"The President. The problem with that ""global test"" is that the Senator can't ever pass it. I say that because in 1990, the United Nations Security Council passed a resolution supporting action to remove Saddam Hussein from Kuwait. The international community was united. Countries throughout the world joined the coalition. Yet, even after the United Nations' approval, in the United States Senate, Senator Kerry voted against authorization for the use of force. He couldn't pass his own test.",rep,2004,False
20438,2037,"Now what about, for example, something as important to millions of people in this country as Social Security.  Well, Mr. Nixon has a rather good record there.  He has some friends that are for it, he has some friends that are against is, and he said both by his votes.  I spoke out on Social Security here the other day in Los Angeles, and outlined what your senator and your congresslady and congressman and others here have talked about and worked for, the improved benefits under this tried and tested social insurance system, demonstrated how in the next four years, we could increase the benefits by 50 percent so that your parents, our senior citizens, will begin to get a fair return in the twilight of their life.",dem,1968,False
13035,2178,"And so we look down to the end of the century, to the year 2000 when the older ones here will be as old as I am, and you are going to look back at this year 1968, and I want you to look back and say, ""I was there then, and I didn't sit on the sidelines. ""It was an exciting time to be alive and I participated, and as a result of that participation we changed America. We provided the leadership which allowed a new America to build a new world of peace and freedom.""",rep,1968,True
70281,2016-11-07-raleigh-north-carolina,"We will stop illegal immigration, deport all criminal aliens and dismantle every last criminal gang and cartel threatening our citizens. We will also repeal the Obama-Clinton Defense sequester, and rebuild our badly depleted military. There have been few times in our history where we've needed it more, few times. North Carolina will be at the very center of this effort with brand new advanced fighters flying from Seymour Johnson Air Force Base.",rep,2016,True
60857,2004-10-18-marlton-new-jersey,"Out of the horror of that day, we also saw good emerge. America has seen a new generation of heroes, police, firefighters, members of the military. Americans have felt a new sense of community in neighborhoods and across our country. We've been reminded that all of us are a part of a great American story that is larger than our individual lives, and we have been reminded of our solemn responsibility to defend freedom.",rep,2004,False
28413,3291,"But now we have figured out something we haven't really been able to figure out for a long time, which is how to give jobs to people. You can't tell people they have to go to work unless there's work for them to find. So we've got work to do.",dem,1996,False
53543,2012-10-19-fairfax-virginia-0,"Now, anybody who thinks that this election doesn't matter, know this: My opponent has promised to repeal all of the things we just talked about as soon as he takes office, says he'd do it on day one. We know full well that if he gets the chance, he'll rubberstamp the agenda of this Republican Congress the second he takes office. Virginia, we can't give him that chance.",dem,2012,False
54871,2008-10-27-campaign-closing-argument,"The choice in this election isn't between tax cuts and no tax cuts. It's about whether you believe we should only reward wealth, or whether we should also reward the work and workers who create it. I will give a tax break to 95% of Americans who work every day and get taxes taken out of their paychecks every week. I'll eliminate income taxes for seniors making under $50,000 and give homeowners and working parents more of a break. And I'll help pay for this by asking the folks who are making more than $250,000 a year to go back to the tax rate they were paying in the 1990s. No matter what Senator McCain may claim, here are the facts - if you make under $250,000, you will not see your taxes increase by a single dime - not your income taxes, not your payroll taxes, not your capital gains taxes. Nothing. Because the last thing we should do in this economy is raise taxes on the middle-class.",dem,2008,False
11372,1204,"I call your attention first to the basis of the American government.  You know, when our forefathers set down to write the Declaration of Independence they acknowledged, first of all, the great importance of public opinion.  You remember that great expression, ""a decent respect for the opinion of mankind impels us to declare the reasons which led to the separation.""  Now, in order to explain this new government, this government that we call America, they said, ""We hold that all men are endowed by their Creator,"" and they went on to say, ""with certain inalienable rights.""  The point I am making is this:  the very basis of our government from the beginning has been a spiritual one, based upon moral values found in a deeply felt religious faith.",rep,1952,False
3823,2285,"We all stand for the constitutional principle of separation of church and state. But we should all stand against the distortion of this principle into the practice of separating faith from politics, and morality from government. So I have accepted your invitation to come here to Wheaton College because I want to talk about the moral dimensions of our life as a nation.",dem,1972,True
12129,2651,"We can have a future of growth, of prosperity, of hope. We can have a nation in which compassion and concern for older Americans and the values of family life are not ignored or forgotten by government. This is the kind of America we want. But we have to work for it. I need your help. I know that when a new administration takes office in January 1981 we will begin, immediately, to put into practice the values we cherish.",rep,1980,True
31630,2832,"Well, now we're three-and-a-half weeks from Election Day, and the American people are getting the full flavor of the very clear choice that is facing them. It's a choice between two fundamentally different ways of governing and two distinct ways of looking at America. My opponent, Mr. Mondale, offers a future of pessimism, fear, and limits, compared to ours of hope, confidence, and growth. Now, I know that his intentions are good, and I know that he's sincere in what he believes. But he sees government as an end in itself, and we see government as belonging to you, the people, and only a junior partner in your lives.",rep,1984,True
50794,1812,"I am delighted to be here on the same program with my fellow Republican candidates and with Irving Whalley, our candidate for Congress.  Up and down the line, I commend them all to you.  I certainly know they are the best men for the job, and I know you do, too, as you come out here and campaign with us.",rep,1960,False
38152,2175,"We find that we have spent $35 billion in the race for space, and yet when Mr. Webb resigned that office he said that the United States was second in space and not because we had not spent enough money. We have seen our long lead in science, of which we have been so proud, we have seen it eroded away until now there is a crucial research gap which the people of America must face up to and do something about and which we can do something about through the great educational institutions of this state, which your governor, incidentally, is supporting in this particular area here. We have found that over these years we have lost half of our gold. We have found that for the first time in America's history the American dollar isn't as good as gold around the world. We have seen respect for the United States of America sink so low that a fourth-rate military power like North Korea would dare to seize an American naval vessel on the high seas. And I say it's time for leadership when that happens.",rep,1968,True
59270,2004-10-26-richland-center-wisconsin,"Mr. Sauey. Some of the markets that we serve are off-highway equipment, semi tractors, commercial turf mowers, firetrucks, delivery vans, many different custom-types of seats. The President. Are you making a living?",rep,2004,True
42241,1815,"You heard us debate that last Friday.  I want to say today that I believe Cabot Lodge and I have some experience the American people should consider. For seven years, we have participated in the making of and discussing of great decisions.  For seven years, we have sat in the Security Council and the Cabinet with the president of the United States--Lebanon, Quemoy, and Matsu--we were there.  We know what it means to handle these problems.  And one other thing: we have had the experience of dealing with Mr. Khrushchev.  We both sat opposite him at the conference table, and whoever is the next president of the United States has to be able to do that.  He must not be fooled by him.  He must be able to be sure that we're firm, without being belligerent.",rep,1960,True
65456,2004-09-07-discussion-sedalia-missouri,"We're asking people to vote, you know. And we're—in order to vote, you've got to register to vote. And I'd like you to register your friends and neighbors and explain they have a duty. And when you're out registering them, don't overlook independents and discerning Democrats. You heard Zell Miller the other night. He said loud and clear, ""If you want a better America, a safer America, and a stronger America, vote for George Bush and Dick Cheney."" We welcome everybody in this campaign.",rep,2004,False
33303,2016,"Finally, I wish to express this personal opinion about something that is beyond the authority of a candidate or a president, or anyone not privileged to sit on the Board of Trustees of a college or university:  if students are to have their fair say in society, they must be able to participate more fully in the government which they are most directly connected with--university government.  They must have something to say about it.  This has been long overdue--but violent and lawless confrontations on our college campuses are despicable, totally inexcusable and detrimental to the cause of student participation in any part of our society.  I ask any fair-minded person, how does it look to you or to anyone else:  to see the ugliness of a battle royal, police and students and faculty engaged in an orgy or melee on a university campus?  It's bad enough to see it on any street, Chicago or elsewhere.  It's worse to see it on a campus--and it's totally inexcusable.",dem,1968,False
28494,2825,"Thank you, Christopher Edley, for that kind introduction, and thank you all for a heartwarming reception. It's a pleasure to be here tonight with Effi Barry, who chaired this dinner, and with so many friends and supporters of the UNCF. Nancy and I consider it a high privilege to serve as your honorary chairpersons, and I know that she would have been with me here tonight, except they've got her down in San Antonio, Texas. Politics may make strange bedfellows--they're kind of breaking some up now and then. Especially in campaign years.",rep,1984,True
23491,2035,"But then, what do we do about it?  The lesson of Vietnam is notthat we should turn our backs on Southeast Asia or on other nationsor peoples in less familiar parts of the world neighborhood.  Thelesson is rather that we should most carefully assess, in that areaas in other areas, our national interest, carefully define ourgoals and priorities.  And within those interests and priorities,then we should formulate policies which will fit new Americanguidelines.",dem,1968,False
46471,2075,"I'll tell you, we had more different kinds than Heinz has got variety, or beans. And then we went to a convention, and we had two things happen.  We had a struggle in a convention and we had a catastrophe outside of it.",dem,1968,True
34310,1127,"The time has come to tell our people the truth.  Today, on Constitution Day, which commemorates the adoption of our founding document, this truth has special point.  Most strikes can be avoided without violating the Constitution either by the illegal seizure of property or by putting strikers into the Army.  A great deal can be done, which is not now being done, to get labor disputes settled without recourse to strikes.",rep,1952,False
57347,2012-09-24-event-pueblo-colorado,"It also matters for the world. I was in — in Poland a few weeks ago and met a — a world hero, Lech Walesa, a guy who — who stood down the Soviet Union, shipyard worker who said no to the Soviets and helped change the world. And I came in to meet with him.",rep,2012,False
62681,2004-10-07-remarks-wausau-wisconsin,"I believe in the power of liberty to transform nations. I believe that freedom can bring peace. You know, I talk to Prime Minister Koizumi quite often—he's the Prime Minister of Japan. I know we've got some veterans here—first of all, I want to say thanks to all the veterans who set such a great example. I suspect we may have some veterans of World War II with us. My dad was such a veteran. There's a veteran right there. The reason I bring that up is because it wasn't all that long ago in the march of history we were fighting Japan. My dad was there; others were there as well. They were the sworn enemy of America.",rep,2004,False
11618,1984,"I never left home a single morning that I was sure that I would see my wife and daughters again that night. Mr. Khrushchev had his missiles 90 miles from our shore and they were pointed in our direction. Our Commander in Chief had put our bombers in the air, loaded with their bombs. Our carriers were on the sea in the strategic places. There these two great leaders of these two great world powers stood eyeball to eyeball, taking each other's temperature.",dem,1964,True
37306,2565,"Thank you very much, Mayor Janet Hayes, Congressman Norm Mineta, Congressman Don Edwards, and distinguished members of the county and city governments who've come here to make me feel at home and to welcome me: This morning it's extremely important for me as president to acknowledge what is being accomplished here in the Santa Clara Valley in preparing our nation for the future, which could be very troublesome for us unless we learn from the experience that you have given the nation. This valley is indeed a fine example for us all. Your technology and the innovation that you've expressed is the cutting edge of our economic progress.",dem,1980,True
55163,2012-10-04-campaign-rally-denver,"And so now you've got a choice. We can keeping giving tax breaks to corporations that ship jobs overseas, or we can start rewarding companies that are opening new plants and training new workers, and creating new jobs right here in the United States of America. That's what we're looking for.",dem,2012,False
65921,2004-10-28-remarks-westlake-ohio,"Now that you've got me on a roll, let me talk about Social Security.— we're going to get our checks. But we need to worry about our children and our grandchildren. We need to worry about whether Social Security will be there for them when they need it. That's why I think younger workers ought to be allowed to take some of their payroll taxes and set up a personal savings account, a personal savings account they call their own, that the Government cannot take away.",rep,2004,True
52791,2012-10-09-columbus-ohio-1,"All right, Buckeyes, we need you. We need you fired up—— Audience member. I love you!",dem,2012,True
53382,2012-11-01-green-bay-wisconsin,"So we've made real progress these past 4 years. But, Wisconsin, we know our work's not done yet. As long as there's a single American who wants a job, but can't find one, our work isn't done. As long as there are families who are working harder, but falling behind, our work isn't done. As long as there's a child languishing in poverty, barred from opportunity, anywhere in this country, our work is not yet done.",dem,2012,False
2925,1388,"This is but the first step. The next is to restore the sense of unified purpose among the free nations and rebuild the grand alliance upon which the fate of all free men depends. Then, in concert with our friends, both European and non-European, we must forge a common policy for the Middle East.",dem,1956,False
13262,1868,"So, here's your choice. Remember eight years ago. Do you want to go back? Do you want to go forward? We have the way, and we will lead you that way with your votes on November the 8th.",rep,1960,False
21603,2396,"So, we need tax reform to make it fair. And if I'm elected in November, and I intend to be, next January we're going to have comprehensive tax reform to make it fair for a change, and you can depend on that, too. The last point I want to make is this. I was in Detroit the day before yesterday, and I made a speech about crime. The high crime rates are a symptom of a sick society. And our crime rates are very high. In the last eight years, they've gone up more than 55 percent. In the last two years alone, the serious crime rates have gone up 27 percent. There are a lot of reasons--I won't make a whole speech on that--but we have lost respect for the government aspect of enforcing the law. The highest law enforcement in this country is the Attorney General. Under this Nixon-Ford administration, we've had two Attorneys General who were indicted and convicted of serious crimes, and, we've seen, brought on our government a continual series of disgraces. The average person feels that they're not treated fairly under our present system of justice. If an average working family had a young man caught with some marijuana or involved in a hit-and-run accident, that young man would likely go to prison. If a powerful or rich person had the same thing happen to one of his children, the chances are that child would never see the inside of a prison. The rich, the powerful, the constant criminal quite often can escape. When I became governor of Georgia, there was a drug pusher in Atlanta who had been indicted fifty-two times. He had been convicted over half those times. He had never spent a day in prison, and only after a young white boy died in a home with an overdose of heroin, did that criminal finally go to spend the first day in prison.",dem,1976,True
9911,1359,"This discovery has caused a serious intellectual crisis in Republican ranks. And it is, of course, why the Republicans recently issued their Macedonian cry for intellectuals. I understand that at this very moment Republican talent scouts are beating the darkest recesses of Time, Inc., the Ivy League, and the Partisan Review. ",dem,1956,False
44524,1425,"Now, in the work for peace, again, each of us has a job to do--to make certain that our nation stays strong, that we live in the faith of our fathers, that peace can finally be achieved for the world, that we can do our part in right thinking, in working at our daily jobs to convince others in the world that we want none of their property, we don't want to dominate them, we merely want the opportunity for all men who love freedom to have it, to hold it, and to enjoy it. This is our task, not only for those who are in the Congress and in the state gubernatorial chairs and in the legislatures. All of us--America--must stand together, stand strong and be of one mind if we are, from our position of strength, going to lead really on the road of peace.",rep,1956,True
62591,2004-09-23-bangor-maine-1,"Incredibly, this week my opponent said he would prefer the dictatorship of Saddam Hussein to the situation in Iraq today. Audience members. Boo-o-o!",rep,2004,True
65367,2004-10-31-remarks-miami-florida,Audience members. Boo-o-o! The President. History has shown that Senator Kerry was wrong and President Ronald Reagan was right.,rep,2004,True
24343,1105,"It is the simplest thing you ever heard of.  You don't have to use any curved letters.  You make 8 straight lines, I-K-E.",rep,1952,False
38483,968,"You have had seven years of a man from Independence; and now it is proposed--by some--that you turn over the government to a man from Abilene. That might not have been such a bad idea, if the man of Abilene had been, in his way, a man of independence. I know that many Americans thought and hoped he would be. They have been sadly disillusioned.",dem,1952,False
30316,2775,"Now, as we get America on the road again economically, we also need to return her to respect for the sound values and traditional beliefs that account for her greatness. And to accomplish this, we must rectify two of the greatest wrongs of the past few decades. First, we must rid ourselves once and for all of the old liberal superstition that crime is somehow the fault of society and not the wrongdoer who preys on innocent people. Now, we've already appointed some very fair but tough-minded judges. And I just wish there was time to report to you in detail on the efforts of the tough new steps this administration has taken against drug trafficking and organized crime. What it all means is that we're putting more career criminals in prison than ever before. So, it should be no surprise that for the first time in many years, the crime statistics are coming down and staying down, and have been coming down for two years in succession.",rep,1984,True
60524,2004-10-31-cincinnati-ohio-1,"On these issues, my opponent and I are miles apart. He said he would only appoint judges who pass a liberal litmus test. He was part of an extreme minority that voted against the Defense of Marriage Act. He voted against the ban on partial-birth abortion.",rep,2004,False
64650,2004-09-05-parkersburg-west-virginia,"We've got a vision and a plan to make America a safer place and a more hopeful place for every citizen. Four years ago, I traveled your State and I said if you gave me the great honor of holding this office, I would uphold the honor and dignity of the office to which I had been elected. With your help, with your hard work, I will do so for the next 4 years.",rep,2004,False
16345,1314,"General Eisenhower:  Well, I tell you, Governor, you have to excuse the exaggerations of friendship.  Jimmy Doolittle and I are old and warm friends.  But I, in spite of my embarrassment about the things he said, do most sincerely concur in his great interest in aviation, because aviation is not only one of our greatest defense weapons, it is going to be part of that glorious future of America we are certain to have.  Our scientists, and all the rest of the people who produce and lead us forward in this country, are going to bring about something here that our imaginations cannot even picture.  Aviation is going to be part of it.  That means there are going to be thousands and thousands and tens of thousands of jobs for men who, today, probably have not even heard of an airplane.  It is going to be something.",rep,1952,False
61108,2004-10-19-the-villages-florida,"In a new term, we'll take the next step toward building an ownership society by strengthening Social Security. Now, let me remind you of something that took place in the 2000 campaign. They said in those political ads that, ""If George W. gets elected, our seniors will not get their Social Security checks."" You might remember those ads. I want you to remind your friends and neighbors, they got their checks. Nobody is going to take away the checks of those who are now on Social Security. And baby boomers like me, we're in pretty good shape when it comes to Social Security.",rep,2004,False
15689,2804,"Thank you. All right. If that's the way you feel, I'm willing.",rep,1984,True
33042,1250,"Reckless spending must be stopped.  We must not continue to buy two airfields for the price of five.  Indeed, we have gone so far in this expenditure program that we have gone beyond our power even to comprehend.  I am sure none of you understands what two-hundred-sixty billion dollars is, because I have asked every audience I met in this great land, and no one yet has given me any clear idea of that--any clearer idea of that amount of money than I have, and I have none at all.",rep,1952,False
70235,2016-11-07-raleigh-north-carolina,"I told the story. I hated that expression. I said no way I'm going to say that, no way. That's so hokie. And I said it. The place went crazy.",rep,2016,False
13370,2352,"Not only in America, but all around the world, people will be watching the results of our election.  The leaders in Hanoi will be watching.  They will be watching for the answer of the American people--for your answer--to this question:  Shall we have peace with honor or peace with surrender?",rep,1972,False
67493,2016-09-29-des-moines-iowa,"Well, I'll tell you what, if not paying taxes makes him smart, what does that make the rest of us? My husband and I have put 40 years of our tax returns out into the public. You can go and look at them, and you can see that we've been blessed, and we're grateful for that. But we have paid the highest marginal tax rates, and we are glad we could, because we have both benefited from this great country of ours, and we want to pass that on to the next generation and the one after that.",dem,2016,False
15777,2192,"The fact of the matter is that we find in the United States today the wage earners, looking over the past three years, have had an increase of between $11 and $14 a week in their pay checks, but actually because of increases in prices and increases in wages, the housewife has $2 less a week to spend. I say that's wrong. American labor has been on a treadmill and falling behind. We are going to get him off the treadmill. We are going to stop the rise in prices and stop the rise in taxes in the United States of America.",rep,1968,True
40885,3190,"But I will not attack. I will not attack them personally or permit others to do it in this party if I can prevent it. My fellow Americans, this must be--this must be a campaign of ideas, not a campaign of insults. The American people deserve it.",dem,1996,True
51896,2012-10-05-cleveland-ohio-0,"That's why, as Commander in Chief, I will maintain the strongest military the world has ever known. But I'm also going to make sure when our troops come home and they take off their uniform, we serve them as well as they have served us. They shouldn't have to fight for a job when they come home after they've fought for us all these years.",dem,2012,False
6353,1389,"Oh yes, it has one thing to offer to the American future: It has the vice president of the United States. Every consideration--the President's age, his constitutional position under the Twenty-second amendment--makes it inevitable that the dominant figure in the Republican party under a second Eisenhower term would be Richard Nixon. The emergence of this man raises grave questions.",dem,1956,True
66291,2004-10-27-remarks-vienna-ohio,"The President. I am optimistic about our great land. I love my country. The great strength of America is found in the hearts and souls of our people. What a fantastic land we have. One of my favorite quotes was written by a fellow Texan, a fellow named Tom Lea. And here's what he said, he said, ""Sarah and I live on the east side of the mountain. It is the sunrise side, not the sunset side. It is the side to see the day that is coming, not to see the day that is gone."" You know, my opponent has spent much of this campaign talking about the day that is gone. I'm talking about the day that is coming.",rep,2004,False
69608,2016-08-09-north-carolina-wilmington,"And to think that she is even allowed to run for the presidency of the United States, when she deleted and got rid of 33,000 e-mails is an embarrassment to our country, and it always will be, OK? It always will be. So -- so, I want to thank all of you for being here. Look, I'm going to be around, and we're going to be coming to North Carolina a lot. Got to win it, very important",rep,2016,True
59623,2004-10-04-discussion-clive-iowa,"Yes, sir. Possible Reserve Callups/Future of Iraq/ Draft Q.—I am appreciative of your leadership. We have a son that was in Iraq, in the Marine Corps——",rep,2004,True
27403,3130,"Then to use market and competition to cut the cost of health care and make it available to all your neighbors. And it seems to me if you see a doctor once, you shouldn't have to go back a month later when you get the bill to be treated for aftershock. So we have a good new health-reform program, and I think it's time to bring some sanity to our health care system. ",rep,1992,False
30282,2985,"Let me tell you about the changes I wish to make. I'll start with what I won't do, and then tell you what I will. I won't raise your taxes, and for three good reasons: you're not undertaxed--a tax hike would slow the economy--and if we raise more revenues, the Congress will just treat it as more money to spend.",rep,1988,True
54374,2008-11-03-jacksonville-florida-1,"And when it comes to keeping this country safe, we don't have to choose between retreating from the world and fighting a war without end in Iraq. It's time to stop spending $10 billion a month in Iraq while the Iraqi government sits on a huge surplus. As President, I will end this war. I will ask the Iraqi government to step up for their future, and I will finally finish the fight against bin Laden and the al Qaeda terrorists who attacked us on 9/11. I will never hesitate to defend this nation. And I will make sure our servicemen and women have the best training and equipment when they deploy into combat, and the care and benefits they have earned when they come home. That's what we owe our veterans. That's what I'll do as President.",dem,2008,False
68787,2016-10-29-center-phoenix-arizona,"She set-up this illegal server knowing full well that her actions put our national security at risk, and put the safety and security of your children at risk. But she didn't care – as long as she and Bill got the money, the safety of your family didn't matter. To cover-up her crimes, she bleached and deleted 33,000 emails after receiving a Congressional Subpoena, made 13 phones disappear – some with a hammer, lied to Congress under oath, lied to the FBI many times, and then two boxes of email evidence went mysteriously missing.",rep,2016,True
39462,3032,"My fellow Americans, I owe a lot to Florida. On December 16 of last year in the Florida straw poll, the Democrats here gave me a victory which started me on my way. On Super Tuesday, they said the only test really was whether I could win in Florida and by what margin, and you gave me an overwhelming victory, and for that I'm grateful.",dem,1992,False
55756,2012-10-17-mount-vernon-iowa,"Four years ago, I told you we'd end the war in Iraq, and I did. I said we'd end the war in Afghanistan, and we are. I said we'd focus on the terrorists who actually attacked us on 9/11, and we have, and bin Laden is dead.",dem,2012,False
50264,3156,"The nonpartisan Corporation for Enterprise Development gave Arkansas failing grades for economic development, an ""F"" for employment, an ""F"" for high technology, an ""F"" for economic development. We cannot let him do that to the rest of the country.  Now he's campaigning across the country saying he's the candidate for change. Yes, he wants to raise taxes by $150 billion. He wants to raise spending by $220 billion. You listen to that kind of change, and that's all you'll have left in your pocket: change. We don't need it.",rep,1992,True
12404,3201,"But let me say I am very glad to be back here and to discuss, as the Governor said, a problem that is keeping our people from becoming all that we can be. The country is clearly moving in the right direction. We have the lowest unemployment rate in seven and a half years, 10.5 million new jobs, the lowest combined rates of inflation, unemployment and home mortgages in almost thirty years. The deficit has gone down four years in a row for the first time in a President's term since John Tyler was the President in the 1840s. I always tell everybody the bad news is John Tyler was not reelected. But it was still a good thing that he did.",dem,1996,False
22125,2800,"Last January 16th, I set out three objectives for U.S.-Soviet relations that can provide an agenda for our work over the months ahead. First, I said, we need to find ways to reduce--and eventually to eliminate--the threat and use of force in solving international disputes. Our concern over the potential for nuclear war cannot deflect us from the terrible human tragedies occurring every day in the regional conflicts I just discussed. Together, we have a particular responsibility to contribute to political solutions to these problems, rather than to exacerbate them through the provision of even more weapons.",rep,1984,True
33588,1251,"I do hope that from now on if Senator Williams has noted this new name of his he will glory in the fact that the opposition calls him a good for nothing Senator, as long as he has earned that title by unearthing this malfeasance in office in favor of we the people. Let's make a little lead in the subject for discussion this morning and talk about Wilmington for just a second.  So long as I marvel at the great miracles of production that come out of your industries, particularly in industrial chemistry, frankly, I expected to come in here and see everything made of plastic.  Everything seems to come out of here, from shoelaces to pre-fabricated houses all made of nothing.  You apparently get the materials out of the air or out of some abandoned pasture, and you raise, in the average American mind, a vision of the future that is unparalleled in its promise to mankind for the raising of his standards of living, for the good things of life that can come to him out of this kind of thing.  This, coupled with atomic energy already used, we are told, for the powering of submarines, experimentation in every kind of power plant--that possibly we could look forward to the day when ships can sail the seas with almost no necessity for touching the ports for refueling, and airplanes the same.",rep,1952,True
19244,1339,"Mr. Eisenhower also said at the plowing match that his administration would try to solve the problems of agriculture ""in a spirit of conciliation and give-and-take."" The trouble is, it's the farmer who gives and somebody else who takes. I'm not going to talk about what's happened in the past. I'm going to talk about the future. When I spoke at the plowing match, I tried to tell the farmers in detail about our Democratic agricultural program. You know what it includes--firm price supports at 90 percent of parity on basic commodities, protection for perishables through direct production payments and other means, a fair and vigorous administration of the soil bank, protection of REA co-ops, and conservation of the soil, and a food stamp plan and school lunch program, and a world food bank and materials reserve.",dem,1956,True
67747,2016-10-03-plaza-toledo-ohio,"Now, while millions of American families, including mine and yours, were working hard paying our fair share, it seems he was contributing nothing to our nation. Imagine that. Not fair. Nothing for Pell Grants to help kids go to college. Nothing for veterans. Nothing for our military. And you know, he has been dissing America in this whole campaign. Right? He talks us down. He makes disparaging comments about our country. He calls our military a disaster. Well, it's not, but it might have been if everybody else had failed to pay taxes to support our brave men and women in uniform.",dem,2016,False
16625,3067,"And let me salute the Future Farmers that are with us today. Also, you know I'm having a little feud with the liberal gridlocked Congress. If we had more congressmen like Larry Combest, we wouldn't have a gridlocked Congress. And may I thank Mayor Moe Dozier and, of course, Sonny Lupton, the one-footed glider pilot who has made us feel so much at home here, turned the facilities of this great place over to us. And I'm very, very grateful to him. May I say hello to Carey Gruben, the 1992 South Plains Maid of Cotton. You should be very proud to be represented by her. And special thanks to Randy Kennedy, who has worked so hard on this event, and Jane Anne Stinnett, both of them and so many more.",rep,1992,False
