Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
2020-06-20-rally-tulsa-oklahoma,"[Music: The Rolling Stones, You Can't Always Get What You Want.]",rep,2020,FALSE,,75,2020-06-20-rally-tulsa-oklahoma_75,11
2020-09-21-rally-swanton-ohio,"[Music: Lee Greenwood, ""God Bless the U.S.A.""] The President. Wow. This is a big crowd. This is a big crowd.",rep,2020,TRUE,,1,2020-09-21-rally-swanton-ohio_1,20
2020-09-21-rally-swanton-ohio,"[Music: Village People, Y.M.C.A.]",rep,2020,FALSE,,89,2020-09-21-rally-swanton-ohio_89,4
2020-09-21-rally-vandalia-ohio,"[Music: Lee Greenwood, ""God Bless the U.S.A.""] The President. Wow. Wow.",rep,2020,TRUE,,1,2020-09-21-rally-vandalia-ohio_1,11
2020-09-21-rally-vandalia-ohio,"[Music: Village People, Y.M.C.A.]",rep,2020,FALSE,,87,2020-09-21-rally-vandalia-ohio_87,4
2020-09-25-rally-atlanta-georgia,"[Music: Lee Greenwood, ""God Bless the U.S.A.""] The President. Thank you very much. And thank you to Herschel. I don't know about Herschel.",rep,2020,TRUE,,3,2020-09-25-rally-atlanta-georgia_3,23
2020-09-25-rally-atlanta-georgia,"[Music: Village People, Y.M.C.A.]",rep,2020,FALSE,,75,2020-09-25-rally-atlanta-georgia_75,4
2020-09-24-rally-jacksonville-florida,"Speaker. Ladies and gentlemen, please welcome the 45th President of the United States, Donald J. Trump. [Music: Lee Greenwood, ""God Bless the U.S.A.""]",rep,2020,TRUE,,1,2020-09-24-rally-jacksonville-florida_1,23
2020-09-24-rally-jacksonville-florida,"[Music: Village People, Y.M.C.A.] Speaker. Ladies and gentlemen, please welcome the 45th President of the United States, Donald J. Trump.",rep,2020,TRUE,,78,2020-09-24-rally-jacksonville-florida_78,20
2020-09-24-rally-jacksonville-florida,"[Music: Lee Greenwood, ""God Bless the U.S.A.""] Crowd. USA! USA! USA! USA!",rep,2020,TRUE,,79,2020-09-24-rally-jacksonville-florida_79,12
2020-09-24-rally-jacksonville-florida,"[Music: Village People, Y.M.C.A.]",rep,2020,FALSE,,155,2020-09-24-rally-jacksonville-florida_155,4
2020-09-03-rally-latrobe-pennsylvania,"[Music: Lee Greenwood, ""God Bless the U.S.A.""] Crowd. USA! USA! USA! USA!",rep,2020,TRUE,,1,2020-09-03-rally-latrobe-pennsylvania_1,12
2020-09-03-rally-latrobe-pennsylvania,"[Music: Village People, Y.M.C.A.]",rep,2020,FALSE,,98,2020-09-03-rally-latrobe-pennsylvania_98,4
2020-09-13-rally-henderson-nevada,"[Music: Elton John, Goodbye Yellow Brick Road.] [Music: Phil Collins, In The Air Tonight.] [Music: Creedence Clearwater Revival, Fortunate Son.]",rep,2020,TRUE,,1,2020-09-13-rally-henderson-nevada_1,20
2020-09-13-rally-henderson-nevada,"[Music: The Animals, House Of The Rising Sun.] [Music: Michael Jackson, Billie Jean.] [Music: Billy Joel, Piano Man.]",rep,2020,TRUE,,2,2020-09-13-rally-henderson-nevada_2,18
2020-09-13-rally-henderson-nevada,"Speaker. Ladies and gentlemen, the President of the United States, Donald J. Trump. [Music: Lee Greenwood, ""God Bless the U.S.A.""]",rep,2020,TRUE,,3,2020-09-13-rally-henderson-nevada_3,20
2020-09-13-rally-henderson-nevada,"[Music: Village People, Y.M.C.A.]",rep,2020,FALSE,,99,2020-09-13-rally-henderson-nevada_99,4
2020-08-17-rally-mankato-minnesota,"[Music: Lee Greenwood, ""God Bless the U.S.A.""] The President. Well, thank you very much, Minnesota. They were supposed to only have like a hundred people. You know, we're supposed to have these tiny little crowds. You can't have any more than that. It's very heavily restricted. That's a lot of people showed up. I want to thank you. We'd love to have those rallies, but I guess you just can't do that. And you're not allowed to do that now. So, we don't do that, but we do the little airport hops and people like them and a lot of people come back. But unfortunately, we had to hold off a lot of people in the back, which I feel badly about.",rep,2020,TRUE,,1,2020-08-17-rally-mankato-minnesota_1,122
2020-08-17-rally-mankato-minnesota,"[Music: Village People ""Y.M.C.A.""]",rep,2020,FALSE,,51,2020-08-17-rally-mankato-minnesota_51,4
2020-09-17-field-moosic-pennsylvania,"ANDERSON COOPER: Election Day is 47 days from now. People around the country have already started voting in some states and here in in Pennsylvania people will begin mailing in their ballot within days. As you can see, I'm not wearing a mask tonight. I tested negative for coronavirus this morning. Still, I'll be keeping my distance as well, all of the participants in tonight's Town Hall who are here.",dem,2020,TRUE,,1,2020-09-17-field-moosic-pennsylvania_1,70
2020-09-17-field-moosic-pennsylvania,"So let's get going. Please welcome former Vice President Joe Biden. JOE BIDEN: Hey, buddy.",dem,2020,TRUE,,2,2020-09-17-field-moosic-pennsylvania_2,15
2020-09-17-field-moosic-pennsylvania,"COOPER: Thanks for being here. BIDEN: I got tested. COOPER: Oh, there you go. All right. We're good.",dem,2020,TRUE,,3,2020-09-17-field-moosic-pennsylvania_3,18
2020-09-17-field-moosic-pennsylvania,BIDEN: How are you? COOPER: I'm good. I'm good. Thanks so much for being here.,dem,2020,TRUE,,4,2020-09-17-field-moosic-pennsylvania_4,15
2020-09-17-field-moosic-pennsylvania,BIDEN: Thanks for having me. COOPER: Yes -- BIDEN: Good to be home.,dem,2020,TRUE,,5,2020-09-17-field-moosic-pennsylvania_5,13
2020-09-17-field-moosic-pennsylvania,"COOPER: Yes. Have you ever been to an event like this? BIDEN: I'm not -- yes, in Delaware. We did this on a night we got nominated.",dem,2020,TRUE,,6,2020-09-17-field-moosic-pennsylvania_6,27
2020-09-17-field-moosic-pennsylvania,"COOPER: Oh, of course. Yes. BIDEN: Hey, everybody.",dem,2020,TRUE,,7,2020-09-17-field-moosic-pennsylvania_7,8
2020-09-17-field-moosic-pennsylvania,"COOPER: All right. Let's start off with -- let's start with the coronavirus in the United States. Obviously, we're approaching nearly 200,000 deaths so far more than any other country in the world. And our first question tonight is from Shawnee Adams. She's a democrat from Philadelphia -- Shani.",dem,2020,FALSE,,8,2020-09-17-field-moosic-pennsylvania_8,49
2020-09-17-field-moosic-pennsylvania,"SHANI ADAMS, SISTER DIED FROM COVID-19: Good evening, Vice President Biden. BIDEN: Hi, Shani. ADAMS: How are you? And Anderson.",dem,2020,TRUE,,9,2020-09-17-field-moosic-pennsylvania_9,20
2020-09-17-field-moosic-pennsylvania,"COOPER: Hi. ADAMS: My sister Phoenicia Adams lost her life due to contracting COVID-19 on her job. No, she was not a doctor or a nurse. She worked in Environmental Services Department of a hospital.",dem,2020,TRUE,,10,2020-09-17-field-moosic-pennsylvania_10,35
2020-09-17-field-moosic-pennsylvania,"Vice President Biden, what plan do you have in place to keep us from contracting COVID-19 virus in our workplace? BIDEN: First of all, I feel so badly for you. You know, we talk about 200 -- almost 200,000 deaths and it's almost like background noise. But it means a lot of empty chairs, it means a lot of children without their mothers or fathers. It means a lot of people not able to see their parents so much.",dem,2020,TRUE,,12,2020-09-17-field-moosic-pennsylvania_12,79
2020-09-17-field-moosic-pennsylvania,"His next four years, not much will change. COOPER: Mr. Vice President. President Trump has said that he downplayed the coronavirus because he didn't want to cause panic. If you were President, could you see a scenario where you downplayed critical information so as not to cause panic?",dem,2020,TRUE,,16,2020-09-17-field-moosic-pennsylvania_16,48
2020-09-17-field-moosic-pennsylvania,"BIDEN: Not at all. The idea that you're going -- to not tell people what you've been told that this virus is incredibly contagious, seven times more contagious than the flu. You breathe the air, you get sucked into your lungs.",dem,2020,FALSE,,17,2020-09-17-field-moosic-pennsylvania_17,41
2020-09-17-field-moosic-pennsylvania,"COOPER: We've got a question from William ""Trip"" O'Malley, a social studies teacher. Excuse me, over here, from Dunmore. He's a Democrat -- Trip.",dem,2020,FALSE,,19,2020-09-17-field-moosic-pennsylvania_19,24
2020-09-17-field-moosic-pennsylvania,"BIDEN: My dad is from Dunmore. WILLIAM ""TRIP"" O'MALLEY, SOCIAL STUDIES TEACHER: Mr. Vice President, the messaging on the coronavirus from the White House has been all over the place since February. It's been extremely inconsistent. It's caused so many people in this country to ignore the virus and not take the necessary precautions.",dem,2020,TRUE,,20,2020-09-17-field-moosic-pennsylvania_20,54
2020-09-17-field-moosic-pennsylvania,"How will you get the proper messaging out to all Americans to keep them informed as to how to properly protect themselves and others from this pandemic? BIDEN: What Presidents say matter, people listen. I will make it clear what is needed to be done. I cannot mandate people wearing masks, but we just been told if we should expect another 215,000 dead by January. But if we wore a mask, we'd save 100,000 of those lives. Doing nothing but that.",dem,2020,TRUE,,21,2020-09-17-field-moosic-pennsylvania_21,81
2020-09-17-field-moosic-pennsylvania,"There's never been a time they've not been able to step up. This President should step down. COOPER: Mr. Vice President, you've called the President's rallies irresponsible. Yet you praised peaceful protesting this summer? What is the difference when it comes to COVID safety?",dem,2020,TRUE,,27,2020-09-17-field-moosic-pennsylvania_27,44
2020-09-17-field-moosic-pennsylvania,"BIDEN: I think COVID safety is a problem no matter where people are wearing masks, if they're not -- if they don't have masks on. The context of praising people who protest peacefully, is -- there was a question of right to speak, not to loot, not to burn, not to do anything that causes damage. The right to speak out makes sense, but we should be careful across the board -- across the board, in terms of -- but there is a big difference between people walking, moving along, and people sitting down cheek to jowl, shoulder to shoulder, a thousand of them breathing on one another indoors and out that causes real serious problem.",dem,2020,TRUE,,28,2020-09-17-field-moosic-pennsylvania_28,116
2020-09-17-field-moosic-pennsylvania,"COOPER: You've said about a month ago that for the next three months, all Americans should -- you'd like to see all Americans wearing masks. BIDEN: Yes. COOPER: And that you would push governors to institute mandates for mask wearing. Back in the pandemic in 1918, in some states, in some towns, they had actually outdoor courts to find people who weren't wearing masks. Is that something you would like to see happen in states?",dem,2020,TRUE,,29,2020-09-17-field-moosic-pennsylvania_29,75
2020-09-17-field-moosic-pennsylvania,BIDEN: I would like to see the governors enforce mask wearing. Period. I can do that on Federal property.,dem,2020,FALSE,,30,2020-09-17-field-moosic-pennsylvania_30,19
2020-09-17-field-moosic-pennsylvania,"Look, this is about saving people's lives. There's no question that it saves people lives. COOPER: To those who say it is individual liberty not to wear a mask.",dem,2020,TRUE,,32,2020-09-17-field-moosic-pennsylvania_32,29
2020-09-17-field-moosic-pennsylvania,"BIDEN: Well, let me tell you something, you know I -- what Bill Barr recently said is outrageous. That is like slavery. We've taken away freedom. I would tell you what takes away your freedom.",dem,2020,FALSE,,33,2020-09-17-field-moosic-pennsylvania_33,35
2020-09-17-field-moosic-pennsylvania,"Imagine if he had said something. How many more people would be alive? COOPER: This is Joe Vadala. He's a high school teacher from Archibald. He's a Democrat. Joe, thanks for being here.",dem,2020,TRUE,,35,2020-09-17-field-moosic-pennsylvania_35,33
2020-09-17-field-moosic-pennsylvania,"BIDEN: Hey, Joe. JOE VADALA, HIGH SCHOOL TEACHER FROM ARCHIBALD: Thank you, Anderson. Hi, Vice President. Welcome home. I am I a school teacher who has multiple sclerosis. I am on a drug that has compromised my immune system.",dem,2020,TRUE,,36,2020-09-17-field-moosic-pennsylvania_36,39
2020-09-17-field-moosic-pennsylvania,"My question for you is when the students come back in-person to school, will you and your administration mandate the vaccine to be taken like the MMR to enter a school when it becomes safe and available to the public because I love teaching, but I don't want to die and have my wife lose another best friend, like how she lost her mother to COVID-19. BIDEN: Man, I'm so sorry. Joe, look, first of all, I don't trust the President on vaccines. I trust Dr. Fauci. If Fauci says the vaccine is safe, I take the vaccine. Now, we should listen to the scientists, not to the President, number one.",dem,2020,TRUE,,37,2020-09-17-field-moosic-pennsylvania_37,111
2020-09-17-field-moosic-pennsylvania,"COOPER: Let me ask you, vaccine policy in schools is really done by states and localities. But as President, would you want to see -- would you encourage states that that they would have to guarantee that all students who went to school had taken the vaccine? BIDEN: It depends on the state of the vaccine. It depends on the state of the vaccine. I've been briefed by seven of the leading folks in the nation as of two days ago.",dem,2020,TRUE,,40,2020-09-17-field-moosic-pennsylvania_40,81
2020-09-17-field-moosic-pennsylvania,"COOPER: You said you trust Fauci, do you trust the head of the F.D.A., the current head of the F.D.A., the current head of the C.D.C., and would you keep them in their positions? BIDEN: Well, it's premature for me to say that. All I know is that the rank and file people, the scientists in each of those agencies are solid, and they're serious. But you've seen how the President has tried to push things through and put a lot of pressure on them.",dem,2020,TRUE,,42,2020-09-17-field-moosic-pennsylvania_42,85
2020-09-17-field-moosic-pennsylvania,"I'm impressed by the head of the C.D.C. now standing up and saying to the Mr. President, wearing this mask -- wearing this mask is going to save more lives than the vaccine between now and the end of the year. COOPER: Mr. Vice President, this is Sheila Schaufler, a registered nurse from Scranton. She's Republican who voted for Trump in 2016. She's also the widow of a police officer who lost his life last year to cancer caused by toxins at the site of the World Trade Center.",dem,2020,TRUE,,43,2020-09-17-field-moosic-pennsylvania_43,89
2020-09-17-field-moosic-pennsylvania,"Sheila, I'm so sorry for your loss and I'm very happy that you're here. What's your question? BIDEN: God bless you. If there's any angels in heaven, they're all nurses, male and female. I'm serious. I've been an overwhelming consumer of healthcare.",dem,2020,TRUE,,44,2020-09-17-field-moosic-pennsylvania_44,42
2020-09-17-field-moosic-pennsylvania,"SHEILA SCHAUFLER, A REGISTERED NURSE FROM SCRANTON: I agree. BIDEN: Docs let you live, nurses make you want to live -- male and female. So thank you for what you do.",dem,2020,TRUE,,45,2020-09-17-field-moosic-pennsylvania_45,31
2020-09-17-field-moosic-pennsylvania,"SCHAUFLER: Thank you. And Good evening and welcome back. There are many frontline workers who are making much less than people on unemployment, who have benefited from the extra $600.00 in stimulus payments. I have personally spoken to people who refuse to even look or apply for jobs because of the extra money. What is your plan to get Americans back to work and off the government payroll?",dem,2020,FALSE,,46,2020-09-17-field-moosic-pennsylvania_46,68
2020-09-17-field-moosic-pennsylvania,"BIDEN: First of all, I have a plan to deal with the need for additional healthcare workers and pay them a wage that is a living wage that's real. So they don't have to live hand to mouth, for real. I won't bore you with the detail, but -- I'll get your name, we'll send you the material, number one.",dem,2020,FALSE,,47,2020-09-17-field-moosic-pennsylvania_47,60
2020-09-17-field-moosic-pennsylvania,"COOPER: Mr. Vice President, this is Joseph Farley, a Democrat from Dunmore. He works as a patient advocate at a Cancer Center here in Scranton -- Joseph. BIDEN: Thank you, Joseph.",dem,2020,TRUE,,53,2020-09-17-field-moosic-pennsylvania_53,31
2020-09-17-field-moosic-pennsylvania,"JOSEPH FARLEY, PATIENT ADVOCATE, CANCER CENTER: Welcome home. Mr. Biden. BIDEN: Can I call you Joseph or Joe?",dem,2020,TRUE,,54,2020-09-17-field-moosic-pennsylvania_54,18
2020-09-17-field-moosic-pennsylvania,"FARLEY: Joe is fine. Just like you. BIDEN: No, I just wondered when they call -- when my mother called me Joseph, I knew I was in trouble that's why it matters.",dem,2020,TRUE,,55,2020-09-17-field-moosic-pennsylvania_55,32
2020-09-17-field-moosic-pennsylvania,"FARLEY: No, Joe is fine. But I'm Mr. President, welcome home. And right now I do work in a cancer center in the area. I make under $15.00 an hour. During these COVID times, unfortunately, I had so open a credit card with 25 percent interest just to cover my groceries. I'm barely making ends meet. I receive no hazard pay, no raise.",dem,2020,FALSE,,56,2020-09-17-field-moosic-pennsylvania_56,63
2020-09-17-field-moosic-pennsylvania,BIDEN: Absolutely. And the idea you're not making a minimum of $15.00 an hour is just wrong. Wrong. No one should have to work two jobs to be able to get out of poverty. You're busting your neck and what you're doing is you're saving people's lives.,dem,2020,FALSE,,58,2020-09-17-field-moosic-pennsylvania_58,47
2020-09-17-field-moosic-pennsylvania,COOPER: You referenced something that the Attorney General just said yesterday or just said last night. You haven't ruled out shutting down the country in the future if the pandemic worsens and science leads you to that. The Attorney General said last night that lockdowns were the greatest intrusion on civil liberties in the U.S. in U.S. history other than slavery.,dem,2020,TRUE,,65,2020-09-17-field-moosic-pennsylvania_65,61
2020-09-17-field-moosic-pennsylvania,"BIDEN: Well look, two things. One, they've taken out of context as the President would knowledge about the lockdown. I was asked if in fact, there was a national emergency and everyone -- all the experts said lock it down.",dem,2020,FALSE,,66,2020-09-17-field-moosic-pennsylvania_66,40
2020-09-17-field-moosic-pennsylvania,"COOPER: Do you think that the comments by the Attorney General contribute to people, I mean, encourage people not to wear masks? BIDEN: Sure, I mean, quite frankly, they're sick. Think about it. Did you ever, ever think any of you, you'd hear an Attorney General say that following the recommendations of the scientific community, to save your and other people's lives is equivalent to slavery. People being put in chains.",dem,2020,TRUE,,72,2020-09-17-field-moosic-pennsylvania_72,71
2020-09-17-field-moosic-pennsylvania,COOPER: I want you to meet Kristen Shemanski. She works for a family owned chocolate manufacturing company in Dunmore. She's a Democratic person. Welcome.,dem,2020,FALSE,,76,2020-09-17-field-moosic-pennsylvania_76,24
2020-09-17-field-moosic-pennsylvania,"KRISTEN SHEMANSKI, WORKS FOR A FAMILY OWNED CHOCOLATE MANUFACTURING COMPANY IN DUNMORE: Good evening. My mother was diagnosed with multiple myeloma two years ago at the age of 66. The cost of her care has been astronomical.",dem,2020,FALSE,,77,2020-09-17-field-moosic-pennsylvania_77,37
2020-09-17-field-moosic-pennsylvania,"However, my family has been fortunate that both she and my father had long careers at good companies that afforded them the opportunity to save for retirement, which is helping to pay for her care. Mr. Vice President, what is your plan to make healthcare affordable, so Americans don't need to drain their savings when care is necessary. BIDEN: First of all, in the middle of this pandemic, what is the President doing? He's in Federal Court -- Federal Court trying to do away with the Affordable Care Act. A hundred million people with preexisting conditions like your mom would not have to pay more for their insurance under now, but guess what happens if in fact he wins. That's number one.",dem,2020,TRUE,,78,2020-09-17-field-moosic-pennsylvania_78,122
2020-09-17-field-moosic-pennsylvania,COOPER: We're going to -- we're going to take a quick break. When we come back. We'll have more questions from our audience for former Vice President Joe Biden. Thanks.,dem,2020,FALSE,,84,2020-09-17-field-moosic-pennsylvania_84,30
2020-09-17-field-moosic-pennsylvania,"[commercial break] COOPER: And welcome back, we're live from a very unique CNN drive-in town hall event tonight for the home of Scranton Wilkes-Barre Railriders at PNC field with local voters to questions for presidential candidate, Joe Biden. I just want to start with question my own. The first debate is 12 days away. President Trump was asked this week about how he's preparing for it. And he said, quote, I sort of prepare every day by just doing what I'm doing. How are you preparing for the debate?",dem,2020,TRUE,,85,2020-09-17-field-moosic-pennsylvania_85,89
2020-09-17-field-moosic-pennsylvania,"BIDEN: About the same way, although I have gone back and talked about and looked at only the things he said, but making sure I can concisely say what I'm for. And what I'm going to do you. COOPER: You have somebody playing President Trump and if so --",dem,2020,TRUE,,86,2020-09-17-field-moosic-pennsylvania_86,49
2020-09-17-field-moosic-pennsylvania,"BIDEN: Not yet. COOPER: OK. BIDEN: Not yet. I mean, they're actually a couple people. You know, they asked me questions if ever like, as if they were Trump, but I'm looking forward to it.",dem,2020,TRUE,,87,2020-09-17-field-moosic-pennsylvania_87,35
2020-09-17-field-moosic-pennsylvania,"COOPER: Our next questionnaire is Leah Connolly, a Democrat from Philadelphia. She's a program coordinator and museum educator. Leah?",dem,2020,FALSE,,88,2020-09-17-field-moosic-pennsylvania_88,19
2020-09-17-field-moosic-pennsylvania,"BIDEN: Philly girl. I married a Philly girl. LEAH CONNOLLY, PROGRAM COORDINATOR & MUSEUM EDUCATOR: Whoo, Philly girls are the best. Good evening, Anderson, Vice President Biden. The dependability of our mail-in ballots and necessity for this year and potentially upcoming elections is in question for the upcoming November 3rd election. If elected, what steps would you take to ensure voters in future elections do not face the same uncertainty that their vote will be counted in time for election results?",dem,2020,TRUE,,89,2020-09-17-field-moosic-pennsylvania_89,81
2020-09-17-field-moosic-pennsylvania,"BIDEN: Number one, I would not try to throw into question the legitimacy the election like this president, the people around him and done, number one. Number two, I would make sure that the Post Office and I would move very quickly to try to get states to agree that they would open ballots before the actual deadline that night, so that -- because people have to mail-in those mail-in. Not -- and number three, what I'm doing now and I continue to do is try very hard to get as many poll workers available who are qualified to be able to particularly because we'll still probably have some room, well, we won't, hopefully, in two more years. But to make sure that we have early voting, we have same day registration. And we're in a position where we make sure that you're automatically registered once you become 18 years of age, there are the things that I would push to do, because look, it's all about people showing up and voting. And I'm confident notwithstanding all the efforts the President's made, I think you're going to see a massive turnout.",dem,2020,FALSE,,90,2020-09-17-field-moosic-pennsylvania_90,191
2020-09-17-field-moosic-pennsylvania,"And if you're wondering, go to iwillvote.com to figure out when you're going to vote, where you're going to vote, what your polling place is, so you're ready, plan now. COOPER: Well, let me ask you about that. The President just this morning tweeted that the results from the November election quote, may never be accurately determined. Given everything that we've been hearing from the President. I'm wondering what you expect the days and weeks after the election to look like?",dem,2020,TRUE,,91,2020-09-17-field-moosic-pennsylvania_91,81
2020-09-17-field-moosic-pennsylvania,"BIDEN: Look, if the President had even remote confidence there was likely to win the election. He wouldn't be doing this. Remember, I wasn't on your show. But I said some months ago, I predict the President going to try to move the election date, never said pull, we never do that. Guess what, he suggested. Maybe we should move the election date, postpone the election. And so -- he's done every single thing, including having a Postmaster General, who still doesn't know who dismantled those machines. Who ordered beam to picking up those those faces to mail your ballots. I mean, it's just it's all about trying to de legitimize the effort.",dem,2020,FALSE,,92,2020-09-17-field-moosic-pennsylvania_92,113
2020-09-17-field-moosic-pennsylvania,"COOPER: Do you think that that I mean, President Trump has said that he's not yet said that he'd be willing to accept the results of the November election. Would you commit tonight to accepting the results of the electorate? BIDEN: Sure. The full results, account every vote. Look, I mean, he never think -- can anybody any of you or history majors out there think of any president who said early on? I'm not sure I'm going to accept the results of the election. It depends. I mean what's happened to us in this case, it's not who we are. This is not what America is. No presidents ever said anything like that.",dem,2020,TRUE,,93,2020-09-17-field-moosic-pennsylvania_93,114
2020-09-17-field-moosic-pennsylvania,"COOPER: I want to introduce you to Mavis Ball, a Democrat from Philadelphia who recently relocated from Texas. She served as PTA president, and as a member of the school board for her son school. Mavis?",dem,2020,FALSE,,94,2020-09-17-field-moosic-pennsylvania_94,36
2020-09-17-field-moosic-pennsylvania,"MAVIS BALL, SCHOOL BOARD MEMBER: Hello, Vice President Biden. BIDEN: Hi, there. BALL: Black parents across America need to know how much different will the top be with our sons and daughters, about police interaction under your administration.",dem,2020,TRUE,,95,2020-09-17-field-moosic-pennsylvania_95,38
2020-09-17-field-moosic-pennsylvania,"BIDEN: You'll be fundamentally different. But let make it clear. One of the things people say I know I understand is my mother would say come walk in my shoes for a mile. And tell me you understand then. Very few white parents have to have to turn to say to their kid. Once they get their license, make sure if you're pulled over, put both hands on top of the wheel. Don't reach for the glove box, make sure you do whatever the police officer says. The vast majority of police are decent, honorable people. One of the things I've found is the only people don't like bad cops, more than we don't like them are police officers.",dem,2020,FALSE,,96,2020-09-17-field-moosic-pennsylvania_96,119
2020-09-17-field-moosic-pennsylvania,"COOPER: Mr. Vice President, Bob Woodward asked President Trump about white privilege and whether or not he benefited from it. And the President said, no, I don't feel that way at all and sort of mock Bob Woodward. Do you see ways that you've benefited from white privilege?",dem,2020,FALSE,,99,2020-09-17-field-moosic-pennsylvania_99,48
2020-09-17-field-moosic-pennsylvania,"BIDEN: Sure, I've benefited just because I don't have to go through what my black brothers and sisters have had to go through, number one. But number two, you know, grow up parents, Scranton. We're used to guys to look down their nose at us. We're looked at people who look at us and think that we're suckers, look at us and they think that we don't, we're not equivalent to them. If you didn't have a college degree, you must be stupid. If in fact, you didn't get to go to an Ivy school. Well, I tell you, it bothered me to tell you the truth. Maybe it's my Scranton roots. I don't know. But when you guys started talking on television about Biden, if he wins, we'll be the first person without a Ivy League degree to be elected president. I think, who the hell makes you think I have to have an Ivy League degree to be president and I really mean it. I found my backup. No, I'm not joking. I'm not joking. Like, guys like me, were the first in my family to go to college. Up here, my dad busted his neck. My dad came up here, worked here, lost his job, like a lot of people did here used to be a bad joke in the '60s in Scranton, everybody's not -- no one in Scranton, everybody's from Scranton, because so many people lost their jobs.",dem,2020,FALSE,,100,2020-09-17-field-moosic-pennsylvania_100,243
2020-09-17-field-moosic-pennsylvania,"We are as good as anybody else. And guys like Trump, who inherited everything and squandered what they inherited are the people that I've always had a problem with, not the people who are busting their neck. COOPER: Let me ask you President Trump sign the First Step Act, which advocates for criminal justice reform, I think is a good start in reforming the criminal justice system. Why should voters believe that you are the right person to build on that legislation given that in the administration you had with President Obama, you guys weren't able to get a First Step Act?",dem,2020,TRUE,,101,2020-09-17-field-moosic-pennsylvania_101,102
2020-09-17-field-moosic-pennsylvania,"BIDEN: Well guess what we proposed the First Step Act. And what we did was in our administration, were 38,000 fewer federal prisoners than there were -- when we start our administration. We moved to eliminate the disparity between crack cocaine and powder cocaine. So, a black guy getting a nickel bag, and snorting coke, when mandatory to jail, someone who has did a line and in, you know, in Park Avenue, got arrested, they got probation. And so, we've tried to change their mistakes made. We've made significant changes, and we'll make more. But look at what he's done. Look at where we are. He has refused to do the kinds of things that need to be done to fundamentally change the criminal justice system, including making sure that there's equal application of justice.",dem,2020,FALSE,,102,2020-09-17-field-moosic-pennsylvania_102,135
2020-09-17-field-moosic-pennsylvania,"COOPER: This is Bill Barrett. He's a retired police chief of Wilkes- Barre and a member of the Wilkes Barre City Council. He's a Democrat. Bill, thanks for being with us.",dem,2020,FALSE,,103,2020-09-17-field-moosic-pennsylvania_103,31
2020-09-17-field-moosic-pennsylvania,"BIDEN: Chief, didn't I meet you when you were chief? BILL BARRETT, FMR CHIEF OF WILKES-BARRE POLICE DEPARTMENT: We did, sir. BIDEN: That's my thought. Looking at you like I know, I know.",dem,2020,TRUE,,104,2020-09-17-field-moosic-pennsylvania_104,33
2020-09-17-field-moosic-pennsylvania,"BARRETT: Good evening, Vice President Biden -- BIDEN: Good evening. BARRETT: -- Anderson. As mentioned as retired police chief, I am very concerned about the violence taking place in our cities across this country, and especially concerned about the lack of respect shown towards law enforcement officers and military. Can you tell us what your plan is for addressing this situation? And bringing our nation back together, sir.",dem,2020,TRUE,,105,2020-09-17-field-moosic-pennsylvania_105,68
2020-09-17-field-moosic-pennsylvania,"BIDEN: First of all, violent protesting is one thing, right to speak is one thing. Violence of any kind, no matter who it is coming from, is wrong. If people should be held accountable, burning down automobile lots, smashing windows, setting buildings on fire. But here's the deal. I've condemned every form of violence, no matter what the source is. No matter what the source is. The President is yet to condemn, as you've probably noticed, the far-right and the white supremacist, and those guys walking around with the AK-47s and not doing a damn thing about them. This is absolutely -- look, his own former press secretary Kellyanne Conway said, I'm paraphrasing, chaos and violence are good for our administration. They're good for us. President talks about in Joe Biden's America. I got to remind him, he may be really losing it. He's president. I'm not the president. This is Donald Trump's America. You feel safer and Donald Trump's America when he incites these kinds of things.",dem,2020,FALSE,,106,2020-09-17-field-moosic-pennsylvania_106,168
2020-09-17-field-moosic-pennsylvania,"COOPER: A lot of protesters have called for defunding police. This summer murder rates in some big cities have shot up, Chicago murders are up 52% so far, New York 23%, Los Angeles up 15%. There are a lot of people who worry about a breakdown of law and order in this country. Are you one of them?",dem,2020,FALSE,,108,2020-09-17-field-moosic-pennsylvania_108,58
2020-09-17-field-moosic-pennsylvania,"BIDEN: I am worried that as long as the administration continues to preach hate and division, talking about people in ways they talk about it, that I am worried. But here's the deal. We're in a situation in the United States where right away in our administration, violent crime went down 15%, we didn't have to worry about protecting public buildings, we were able to do without sending in our military. Do you ever think you'd see a day?",dem,2020,FALSE,,109,2020-09-17-field-moosic-pennsylvania_109,79
2020-09-17-field-moosic-pennsylvania,"You know, I mean, I don't read the international press, but I get it delivered to me all the time through my advisors and they're all security people. They're looking at us like what in God's name is going on in the United States of America? COOPER: We're going to take a quick break. We'll be back with more from former Vice President Joe Biden.",dem,2020,TRUE,,111,2020-09-17-field-moosic-pennsylvania_111,65
2020-09-17-field-moosic-pennsylvania,"[commercial break] COOPER: And welcome back to our drive-in town hall with former Vice President Joe Biden. Our next question is from Tom Calpin. He works as a business agent from the Ironworkers Union. He's a Democrat from Moosic. Tom, welcome.",dem,2020,TRUE,,112,2020-09-17-field-moosic-pennsylvania_112,41
